ciona_intestinalis ENSCING00000013720
meriones_unguiculatus ENSMUGG00000009606
peromyscus_maniculatus_bairdii ENSPEMG00000023653
microtus_ochrogaster ENSMOCG00000013678
mesocricetus_auratus ENSMAUG00000009984
mesocricetus_auratus ENSMAUG00000015606
cricetulus_griseus_chok1gshd ENSCGRG00001023632
cricetulus_griseus_crigri-picr ENSCGRG00015020948
cricetulus_griseus_crigri ENSCGRG00000002613
cricetulus_griseus_crigri ENSCGRG00000007746
nannospalax_galili ENSNGAG00000002092
jaculus_jaculus ENSJJAG00000008129
castor_canadensis ENSCCNG00000019994
dipodomys_ordii ENSDORG00000001500
spermophilus_dauricus ENSSDAG00000020066
spermophilus_dauricus ENSSDAG00000002846
marmota_marmota_marmota ENSMMMG00000020249
urocitellus_parryii ENSUPAG00010006899
microcebus_murinus ENSMICG00000032833
microcebus_murinus ENSMICG00000027170
propithecus_coquereli ENSPCOG00000021872
prolemur_simus ENSPSMG00000012625
otolemur_garnettii ENSOGAG00000010853
rhinopithecus_bieti ENSRBIG00000028224
rhinopithecus_roxellana ENSRROG00000032480
colobus_angolensis_palliatus ENSCANG00000043206
papio_anubis ENSPANG00000022780
cercocebus_atys ENSCATG00000002834
mandrillus_leucophaeus ENSMLEG00000040487
macaca_fascicularis ENSMFAG00000037509
macaca_mulatta ENSMMUG00000044742
macaca_nemestrina ENSMNEG00000028732
theropithecus_gelada ENSTGEG00000002163
chlorocebus_sabaeus ENSCSAG00000003652
pan_troglodytes ENSPTRG00000005306
pan_paniscus ENSPPAG00000014970
homo_sapiens ENSG00000184752
gorilla_gorilla ENSGGOG00000012880
pongo_abelii ENSPPYG00000004839
nomascus_leucogenys ENSNLEG00000005766
saimiri_boliviensis_boliviensis ENSSBOG00000036052
saimiri_boliviensis_boliviensis ENSSBOG00000020321
callithrix_jacchus ENSCJAG00000046407
cebus_capucinus ENSCCAG00000033047
aotus_nancymaae ENSANAG00000036743
octodon_degus ENSODEG00000010717
octodon_degus ENSODEG00000020446
chinchilla_lanigera ENSCLAG00000004709
cavia_porcellus ENSCPOG00000010154
cavia_aperea ENSCAPG00000017228
heterocephalus_glaber_male ENSHGLG00100001497
heterocephalus_glaber_female ENSHGLG00000002252
heterocephalus_glaber_male ENSHGLG00100020973
heterocephalus_glaber_female ENSHGLG00000020437
heterocephalus_glaber_male ENSHGLG00100019919
heterocephalus_glaber_female ENSHGLG00000021116
heterocephalus_glaber_female ENSHGLG00000016264
heterocephalus_glaber_male ENSHGLG00100011805
fukomys_damarensis ENSFDAG00000011402
carlito_syrichta ENSTSYG00000037463
equus_asinus_asinus ENSEASG00005019380
echinops_telfairi ENSETEG00000010118
choloepus_hoffmanni ENSCHOG00000007134
dasypus_novemcinctus ENSDNOG00000043713
monodelphis_domestica ENSMODG00000008277
phascolarctos_cinereus ENSPCIG00000011363
sarcophilus_harrisii ENSSHAG00000013440
ornithorhynchus_anatinus ENSOANG00000006618
xenopus_tropicalis ENSXETG00000023839
latimeria_chalumnae ENSLACG00000009764
seriola_dumerili ENSSDUG00000016121
seriola_lalandi_dorsalis ENSSLDG00000008591
scophthalmus_maximus ENSSMAG00000005726
gasterosteus_aculeatus ENSGACG00000017417
anabas_testudineus ENSATEG00000022496
monopterus_albus ENSMALG00000012167
mastacembelus_armatus ENSMAMG00000017018
tetraodon_nigroviridis ENSTNIG00000012678
takifugu_rubripes ENSTRUG00000015119
mola_mola ENSMMOG00000007201
fundulus_heteroclitus ENSFHEG00000003134
cyprinodon_variegatus ENSCVAG00000015488
xiphophorus_couchianus ENSXCOG00000014832
xiphophorus_maculatus ENSXMAG00000008922
poecilia_formosa ENSPFOG00000013079
poecilia_mexicana ENSPMEG00000014829
poecilia_latipinna ENSPLAG00000000845
poecilia_reticulata ENSPREG00000022681
gambusia_affinis ENSGAFG00000014226
kryptolebias_marmoratus ENSKMAG00000013822
oryzias_latipes ENSORLG00020008071
oryzias_latipes ENSORLG00000023845
oryzias_latipes_asm223469v1 ENSORLG00015007250
oryzias_melastigma ENSOMEG00000023833
astatotilapia_calliptera ENSACLG00000015630
maylandia_zebra ENSMZEG00005000766
pundamilia_nyererei ENSPNYG00000021560
haplochromis_burtoni ENSHBUG00000007988
neolamprologus_brichardi ENSNBRG00000011865
oreochromis_niloticus ENSONIG00000017848
amphilophus_citrinellus ENSACIG00000004176
amphiprion_percula ENSAPEG00000022253
amphiprion_ocellaris ENSAOCG00000015303
acanthochromis_polyacanthus ENSAPOG00000002451
stegastes_partitus ENSSPAG00000003085
periophthalmus_magnuspinnatus ENSPMGG00000023561
hippocampus_comes ENSHCOG00000003937
gadus_morhua ENSGMOG00000013933
esox_lucius ENSELUG00000003000
pygocentrus_nattereri ENSPNAG00000029998
astyanax_mexicanus ENSAMXG00000031707
ictalurus_punctatus ENSIPUG00000007398
danio_rerio ENSDARG00000042469
paramormyrops_kingsleyae ENSPKIG00000015374
scleropages_formosus ENSSFOG00015021694
caenorhabditis_elegans_strain_n2 WBGene00022380
drosophila_melanogaster FBgn0031436
