pygocentrus_nattereri ENSPNAG00000007129
ovis_aries ENSOARG00000000085
tursiops_truncatus ENSTTRG00000001424
sus_scrofa ENSSSCG00000021612
vicugna_pacos ENSVPAG00000004487
ursus_maritimus ENSUMAG00000018815
ursus_americanus ENSUAMG00000004265
ailuropoda_melanoleuca ENSAMEG00000006845
neovison_vison ENSNVIG00000010825
mustela_putorius_furo ENSMPUG00000004917
canis_lupus_familiaris ENSCAFG00000018591
canis_lupus_dingo ENSCAFG00020022530
vulpes_vulpes ENSVVUG00000010346
panthera_pardus ENSPPRG00000001666
panthera_tigris_altaica ENSPTIG00000014723
felis_catus ENSFCAG00000015368
erinaceus_europaeus ENSEEUG00000011583
sorex_araneus ENSSARG00000009665
prolemur_simus ENSPSMG00000023792
microcebus_murinus ENSMICG00000009879
propithecus_coquereli ENSPCOG00000018113
otolemur_garnettii ENSOGAG00000000195
pan_paniscus ENSPPAG00000027220
pan_troglodytes ENSPTRG00000009847
homo_sapiens ENSG00000088756
gorilla_gorilla ENSGGOG00000000529
pongo_abelii ENSPPYG00000009021
nomascus_leucogenys ENSNLEG00000006927
papio_anubis ENSPANG00000009319
theropithecus_gelada ENSTGEG00000012334
macaca_mulatta ENSMMUG00000014506
macaca_nemestrina ENSMNEG00000043678
macaca_fascicularis ENSMFAG00000003744
cercocebus_atys ENSCATG00000012934
mandrillus_leucophaeus ENSMLEG00000041123
chlorocebus_sabaeus ENSCSAG00000017578
colobus_angolensis_palliatus ENSCANG00000023520
piliocolobus_tephrosceles ENSPTEG00000031797
rhinopithecus_bieti ENSRBIG00000036410
rhinopithecus_roxellana ENSRROG00000042703
saimiri_boliviensis_boliviensis ENSSBOG00000031680
cebus_capucinus ENSCCAG00000020308
callithrix_jacchus ENSCJAG00000015612
aotus_nancymaae ENSANAG00000036554
carlito_syrichta ENSTSYG00000000817
tupaia_belangeri ENSTBEG00000002678
dasypus_novemcinctus ENSDNOG00000008802
pteropus_vampyrus ENSPVAG00000001634
choloepus_hoffmanni ENSCHOG00000001216
echinops_telfairi ENSETEG00000014740
castor_canadensis ENSCCNG00000029526
dipodomys_ordii ENSDORG00000001783
mus_spicilegus ENSMSIG00000002010
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0022755
mus_musculus ENSMUSG00000024043
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0021844
mus_pahari MGP_PahariEiJ_G0020831
rattus_norvegicus ENSRNOG00000017065
meriones_unguiculatus ENSMUGG00000012937
cricetulus_griseus_crigri-picr ENSCGRG00015021905
cricetulus_griseus_crigri ENSCGRG00000001511
cricetulus_griseus_chok1gshd ENSCGRG00001005575
mesocricetus_auratus ENSMAUG00000016331
peromyscus_maniculatus_bairdii ENSPEMG00000020350
microtus_ochrogaster ENSMOCG00000002311
nannospalax_galili ENSNGAG00000018728
jaculus_jaculus ENSJJAG00000017884
chinchilla_lanigera ENSCLAG00000009327
octodon_degus ENSODEG00000005750
cavia_porcellus ENSCPOG00000013280
cavia_aperea ENSCAPG00000016878
heterocephalus_glaber_male ENSHGLG00100016181
heterocephalus_glaber_female ENSHGLG00000006823
fukomys_damarensis ENSFDAG00000016149
spermophilus_dauricus ENSSDAG00000013300
ictidomys_tridecemlineatus ENSSTOG00000010858
urocitellus_parryii ENSUPAG00010019203
marmota_marmota_marmota ENSMMMG00000013408
oryctolagus_cuniculus ENSOCUG00000003323
ochotona_princeps ENSOPRG00000005617
loxodonta_africana ENSLAFG00000008729
procavia_capensis ENSPCAG00000015536
ornithorhynchus_anatinus ENSOANG00000000436
xenopus_tropicalis ENSXETG00000004957
latimeria_chalumnae ENSLACG00000009758
danio_rerio ENSDARG00000101350
petromyzon_marinus ENSPMAG00000004438
