mola_mola ENSMMOG00000002022
ailuropoda_melanoleuca ENSAMEG00000016929
mustela_putorius_furo ENSMPUG00000008730
neovison_vison ENSNVIG00000017036
canis_lupus_dingo ENSCAFG00020005731
canis_lupus_familiaris ENSCAFG00000029586
vulpes_vulpes ENSVVUG00000026608
ailuropoda_melanoleuca ENSAMEG00000019042
ursus_americanus ENSUAMG00000010780
panthera_pardus ENSPPRG00000010702
panthera_tigris_altaica ENSPTIG00000012153
felis_catus ENSFCAG00000035638
mus_spicilegus ENSMSIG00000026232
mus_musculus ENSMUSG00000046814
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0025050
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0024134
mus_pahari MGP_PahariEiJ_G0025577
rattus_norvegicus ENSRNOG00000012290
meriones_unguiculatus ENSMUGG00000009202
cricetulus_griseus_crigri-picr ENSCGRG00015000791
cricetulus_griseus_crigri ENSCGRG00000017913
cricetulus_griseus_chok1gshd ENSCGRG00001016079
mesocricetus_auratus ENSMAUG00000019091
peromyscus_maniculatus_bairdii ENSPEMG00000027680
microtus_ochrogaster ENSMOCG00000002078
macaca_fascicularis ENSMFAG00000000386
chlorocebus_sabaeus ENSCSAG00000007559
mandrillus_leucophaeus ENSMLEG00000004776
papio_anubis ENSPANG00000019321
cercocebus_atys ENSCATG00000029660
rhinopithecus_bieti ENSRBIG00000037284
rhinopithecus_roxellana ENSRROG00000038308
colobus_angolensis_palliatus ENSCANG00000037207
pan_paniscus ENSPPAG00000036376
pan_troglodytes ENSPTRG00000006928
homo_sapiens ENSG00000137880
gorilla_gorilla ENSGGOG00000000050
pongo_abelii ENSPPYG00000006359
nomascus_leucogenys ENSNLEG00000007781
callithrix_jacchus ENSCJAG00000039958
saimiri_boliviensis_boliviensis ENSSBOG00000031190
cebus_capucinus ENSCCAG00000028741
aotus_nancymaae ENSANAG00000021442
macaca_mulatta ENSMMUG00000047091
callithrix_jacchus ENSCJAG00000046815
propithecus_coquereli ENSPCOG00000022514
microcebus_murinus ENSMICG00000033887
otolemur_garnettii ENSOGAG00000000526
carlito_syrichta ENSTSYG00000034003
urocitellus_parryii ENSUPAG00010015406
ictidomys_tridecemlineatus ENSSTOG00000000354
marmota_marmota_marmota ENSMMMG00000020846
spermophilus_dauricus ENSSDAG00000004708
jaculus_jaculus ENSJJAG00000005040
pteropus_vampyrus ENSPVAG00000001842
choloepus_hoffmanni ENSCHOG00000009646
dasypus_novemcinctus ENSDNOG00000009853
procavia_capensis ENSPCAG00000000367
castor_canadensis ENSCCNG00000014385
dipodomys_ordii ENSDORG00000026587
cavia_porcellus ENSCPOG00000037257
cavia_aperea ENSCAPG00000013708
chinchilla_lanigera ENSCLAG00000015688
heterocephalus_glaber_female ENSHGLG00000009622
heterocephalus_glaber_male ENSHGLG00100011083
fukomys_damarensis ENSFDAG00000010433
octodon_degus ENSODEG00000017196
nannospalax_galili ENSNGAG00000002343
oryctolagus_cuniculus ENSOCUG00000005569
ochotona_princeps ENSOPRG00000016036
tupaia_belangeri ENSTBEG00000014439
loxodonta_africana ENSLAFG00000021601
ornithorhynchus_anatinus ENSOANG00000011955
xenopus_tropicalis ENSXETG00000021554
latimeria_chalumnae ENSLACG00000016520
eptatretus_burgeri ENSEBUG00000011221
ciona_intestinalis ENSCING00000021776
caenorhabditis_elegans_strain_n2 WBGene00044736
