anser_brachyrhynchus ENSABRG00000015603
macaca_fascicularis ENSMFAG00000045924
mandrillus_leucophaeus ENSMLEG00000028645
cercocebus_atys ENSCATG00000036791
chlorocebus_sabaeus ENSCSAG00000008429
theropithecus_gelada ENSTGEG00000004710
papio_anubis ENSPANG00000023691
piliocolobus_tephrosceles ENSPTEG00000028906
colobus_angolensis ENSCANG00000033471
rhinopithecus_roxellana ENSRROG00000027400
rhinopithecus_bieti ENSRBIG00000033264
gorilla_gorilla ENSGGOG00000006888
homo_sapiens ENSG00000133027
pan_troglodytes ENSPTRG00000008832
pan_paniscus ENSPPAG00000002104
pongo_abelii ENSPPYG00000008033
nomascus_leucogenys ENSNLEG00000013580
saimiri_boliviensis ENSSBOG00000003338
cebus_capucinus ENSCCAG00000029440
callithrix_jacchus ENSCJAG00000008932
aotus_nancymaae ENSANAG00000023141
ictidomys_tridecemlineatus ENSSTOG00000004800
urocitellus_parryii ENSUPAG00010014628
spermophilus_dauricus ENSSDAG00000022973
marmota_marmota ENSMMMG00000008383
heterocephalus_glaber ENSHGLG00000004818
heterocephalus_glaber ENSHGLG00100003502
fukomys_damarensis ENSFDAG00000005117
cavia_porcellus ENSCPOG00000036699
cavia_aperea ENSCAPG00000010206
chinchilla_lanigera ENSCLAG00000000348
octodon_degus ENSODEG00000008920
castor_canadensis ENSCCNG00000006358
dipodomys_ordii ENSDORG00000015700
mus_spicilegus ENSMSIG00000020123
mus_musculus ENSMUSG00000000301
mus_spretus MGP_SPRETEiJ_G0017284
mus_caroli MGP_CAROLIEiJ_G0016449
mus_pahari MGP_PahariEiJ_G0017579
rattus_norvegicus ENSRNOG00000054423
meriones_unguiculatus ENSMUGG00000009424
cricetulus_griseus ENSCGRG00001024059
cricetulus_griseus ENSCGRG00015017578
cricetulus_griseus ENSCGRG00000003668
mesocricetus_auratus ENSMAUG00000020085
microtus_ochrogaster ENSMOCG00000020968
peromyscus_maniculatus ENSPEMG00000010202
nannospalax_galili ENSNGAG00000006686
jaculus_jaculus ENSJJAG00000020863
mustela_putorius ENSMPUG00000000022
neovison_vison ENSNVIG00000024891
ursus_maritimus ENSUMAG00000005032
ursus_americanus ENSUAMG00000005759
ailuropoda_melanoleuca ENSAMEG00000002314
canis_lupus ENSCAFG00000028791
panthera_pardus ENSPPRG00000012373
panthera_tigris ENSPTIG00000019403
felis_catus ENSFCAG00000005701
canis_lupus ENSCAFG00020020910
vulpes_vulpes ENSVVUG00000030136
bos_indicus ENSBIXG00000012736
bos_indicus ENSBIXG00005012354
bos_taurus ENSBTAG00000016432
equus_asinus ENSEASG00005017673
equus_caballus ENSECAG00000020584
loxodonta_africana ENSLAFG00000005172
procavia_capensis ENSPCAG00000006030
echinops_telfairi ENSETEG00000020115
ornithorhynchus_anatinus ENSOANG00000001259
latimeria_chalumnae ENSLACG00000004412
scleropages_formosus ENSSFOG00015020398
paramormyrops_kingsleyae ENSPKIG00000025104
oryzias_latipes ENSORLG00015009868
oryzias_melastigma ENSOMEG00000010280
gouania_willdenowi ENSGWIG00000021764
betta_splendens ENSBSLG00000022095
cynoglossus_semilaevis ENSCSEG00000020249
seriola_dumerili ENSSDUG00000008850
seriola_lalandi ENSSLDG00000019376
lates_calcarifer ENSLCAG00010016697
anabas_testudineus ENSATEG00000001202
monopterus_albus ENSMALG00000002297
cottoperca_gobio ENSCGOG00000018215
gasterosteus_aculeatus ENSGACG00000005578
larimichthys_crocea ENSLCRG00005022560
takifugu_rubripes ENSTRUG00000017168
tetraodon_nigroviridis ENSTNIG00000007407
mola_mola ENSMMOG00000004727
labrus_bergylta ENSLBEG00000016106
scophthalmus_maximus ENSSMAG00000005158
amphiprion_percula ENSAPEG00000019464
amphiprion_ocellaris ENSAOCG00000020460
stegastes_partitus ENSSPAG00000001856
acanthochromis_polyacanthus ENSAPOG00000007279
parambassis_ranga ENSPRNG00000015679
fundulus_heteroclitus ENSFHEG00000017959
cyprinodon_variegatus ENSCVAG00000014680
poecilia_latipinna ENSPLAG00000002341
poecilia_formosa ENSPFOG00000017830
poecilia_mexicana ENSPMEG00000020055
poecilia_reticulata ENSPREG00000021660
xiphophorus_maculatus ENSXMAG00000017263
xiphophorus_couchianus ENSXCOG00000002029
gambusia_affinis ENSGAFG00000002101
kryptolebias_marmoratus ENSKMAG00000001216
maylandia_zebra ENSMZEG00005006622
pundamilia_nyererei ENSPNYG00000006020
astatotilapia_calliptera ENSACLG00000021342
haplochromis_burtoni ENSHBUG00000017158
neolamprologus_brichardi ENSNBRG00000014806
oreochromis_niloticus ENSONIG00000019636
amphilophus_citrinellus ENSACIG00000020587
mastacembelus_armatus ENSMAMG00000000351
hippocampus_comes ENSHCOG00000014310
periophthalmus_magnuspinnatus ENSPMGG00000004794
gadus_morhua ENSGMOG00000012798
hucho_hucho ENSHHUG00000013927
esox_lucius ENSELUG00000006515
clupea_harengus ENSCHAG00000003345
denticeps_clupeoides ENSDCDG00000005990
astyanax_mexicanus ENSAMXG00000040122
astyanax_mexicanus ENSAMXG00005013757
pygocentrus_nattereri ENSPNAG00000021388
ictalurus_punctatus ENSIPUG00000011866
electrophorus_electricus ENSEEEG00000002643
danio_rerio ENSDARG00000103614
lepisosteus_oculatus ENSLOCG00000001840
erpetoichthys_calabaricus ENSECRG00000012688
callorhinchus_milii ENSCMIG00000017000
xenopus_tropicalis ENSXETG00000008445
saccharomyces_cerevisiae YJR073C
