tetraodon_nigroviridis ENSTNIG00000006960
urocitellus_parryii ENSUPAG00010015723
otolemur_garnettii ENSOGAG00000005753
pan_paniscus ENSPPAG00000040245
pan_troglodytes ENSPTRG00000000932
homo_sapiens ENSG00000137947
gorilla_gorilla ENSGGOG00000015017
pongo_abelii ENSPPYG00000001178
nomascus_leucogenys ENSNLEG00000010216
mandrillus_leucophaeus ENSMLEG00000033327
cercocebus_atys ENSCATG00000044774
papio_anubis ENSPANG00000009177
theropithecus_gelada ENSTGEG00000021949
macaca_fascicularis ENSMFAG00000000827
macaca_mulatta ENSMMUG00000002794
macaca_nemestrina ENSMNEG00000031379
chlorocebus_sabaeus ENSCSAG00000001445
piliocolobus_tephrosceles ENSPTEG00000029238
colobus_angolensis_palliatus ENSCANG00000039718
rhinopithecus_roxellana ENSRROG00000024694
rhinopithecus_bieti ENSRBIG00000041022
cebus_capucinus ENSCCAG00000025098
callithrix_jacchus ENSCJAG00000007469
saimiri_boliviensis_boliviensis ENSSBOG00000022010
aotus_nancymaae ENSANAG00000030485
carlito_syrichta ENSTSYG00000010351
prolemur_simus ENSPSMG00000007908
microcebus_murinus ENSMICG00000014701
propithecus_coquereli ENSPCOG00000023565
tupaia_belangeri ENSTBEG00000001398
ochotona_princeps ENSOPRG00000009935
myotis_lucifugus ENSMLUG00000026250
pteropus_vampyrus ENSPVAG00000007549
ovis_aries ENSOARG00000014979
capra_hircus ENSCHIG00000026058
bos_taurus ENSBTAG00000000504
bos_mutus ENSBMUG00000017282
bison_bison_bison ENSBBBG00000006072
tursiops_truncatus ENSTTRG00000011903
canis_lupus_familiaris ENSCAFG00000020209
canis_lupus_dingo ENSCAFG00020013683
vulpes_vulpes ENSVVUG00000030194
ursus_americanus ENSUAMG00000026195
ursus_maritimus ENSUMAG00000001587
ailuropoda_melanoleuca ENSAMEG00000016176
mustela_putorius_furo ENSMPUG00000004799
neovison_vison ENSNVIG00000013863
neovison_vison ENSNVIG00000023474
panthera_tigris_altaica ENSPTIG00000010053
panthera_pardus ENSPPRG00000024228
felis_catus ENSFCAG00000005961
equus_asinus_asinus ENSEASG00005013218
equus_caballus ENSECAG00000024914
sorex_araneus ENSSARG00000006537
loxodonta_africana ENSLAFG00000006102
procavia_capensis ENSPCAG00000003473
echinops_telfairi ENSETEG00000019063
choloepus_hoffmanni ENSCHOG00000006162
dasypus_novemcinctus ENSDNOG00000024361
ornithorhynchus_anatinus ENSOANG00000010586
pogona_vitticeps ENSPVIG00000002444
anolis_carolinensis ENSACAG00000001362
notechis_scutatus ENSNSUG00000019997
salvator_merianae ENSSMRG00000017427
sphenodon_punctatus ENSSPUG00000001811
apteryx_owenii ENSAOWG00000006556
apteryx_rowi ENSARWG00000015347
apteryx_haastii ENSAHAG00000007069
dromaius_novaehollandiae ENSDNVG00000013335
nothoprocta_perdicaria ENSNPEG00000001813
anser_brachyrhynchus ENSABRG00000019503
anas_platyrhynchos_platyrhynchos ENSAPLG00000015107
gallus_gallus ENSGALG00000006205
meleagris_gallopavo ENSMGAG00000008534
coturnix_japonica ENSCJPG00005008246
numida_meleagris ENSNMEG00000021003
calidris_pugnax ENSCPUG00000003521
taeniopygia_guttata ENSTGUG00000006258
lonchura_striata_domestica ENSLSDG00000011296
serinus_canaria ENSSCAG00000014058
junco_hyemalis ENSJHYG00000002594
zonotrichia_albicollis ENSZALG00000007405
parus_major ENSPMJG00000019412
cyanistes_caeruleus ENSCCEG00000004788
ficedula_albicollis ENSFALG00000001636
lepidothrix_coronata ENSLCOG00000003841
manacus_vitellinus ENSMVIG00005005197
melopsittacus_undulatus ENSMUNG00000011506
crocodylus_porosus ENSCPRG00005016872
gopherus_agassizii ENSGAGG00000013201
chelonoidis_abingdonii ENSCABG00000021367
chrysemys_picta_bellii ENSCPBG00000015671
pelodiscus_sinensis ENSPSIG00000002373
xenopus_tropicalis ENSXETG00000006091
latimeria_chalumnae ENSLACG00000009353
eptatretus_burgeri ENSEBUG00000016906
drosophila_melanogaster FBgn0004915
ciona_intestinalis ENSCING00000009619
ciona_savignyi ENSCSAVG00000004959
caenorhabditis_elegans_strain_n2 WBGene00006648
piliocolobus_tephrosceles ENSPTEG00000011341
saccharomyces_cerevisiae YPR086W
