calidris_pugnax ENSCPUG00000012387
propithecus_coquereli ENSPCOG00000027877
prolemur_simus ENSPSMG00000009517
microcebus_murinus ENSMICG00000010729
otolemur_garnettii ENSOGAG00000005980
tupaia_belangeri ENSTBEG00000002173
dipodomys_ordii ENSDORG00000000525
castor_canadensis ENSCCNG00000023443
mus_spicilegus ENSMSIG00000011608
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0025885
mus_musculus ENSMUSG00000027722
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0024951
mus_pahari MGP_PahariEiJ_G0026391
rattus_norvegicus ENSRNOG00000017462
meriones_unguiculatus ENSMUGG00000015695
peromyscus_maniculatus_bairdii ENSPEMG00000011499
microtus_ochrogaster ENSMOCG00000004564
cricetulus_griseus_crigri ENSCGRG00000007815
cricetulus_griseus_chok1gshd ENSCGRG00001021381
cricetulus_griseus_crigri-picr ENSCGRG00015026115
mesocricetus_auratus ENSMAUG00000012654
nannospalax_galili ENSNGAG00000009558
jaculus_jaculus ENSJJAG00000018681
heterocephalus_glaber_female ENSHGLG00000002665
heterocephalus_glaber_male ENSHGLG00100012145
fukomys_damarensis ENSFDAG00000007821
chinchilla_lanigera ENSCLAG00000005265
octodon_degus ENSODEG00000000401
cavia_porcellus ENSCPOG00000005397
urocitellus_parryii ENSUPAG00010012100
ictidomys_tridecemlineatus ENSSTOG00000016252
marmota_marmota_marmota ENSMMMG00000014189
spermophilus_dauricus ENSSDAG00000001782
oryctolagus_cuniculus ENSOCUG00000000486
ochotona_princeps ENSOPRG00000008395
ornithorhynchus_anatinus ENSOANG00000007696
capra_hircus ENSCHIG00000010298
ovis_aries ENSOARG00000017222
bos_taurus ENSBTAG00000000125
bos_mutus ENSBMUG00000014176
bison_bison_bison ENSBBBG00000025467
tursiops_truncatus ENSTTRG00000008182
sus_scrofa ENSSSCG00000009084
vicugna_pacos ENSVPAG00000010539
ursus_maritimus ENSUMAG00000004627
ursus_americanus ENSUAMG00000022579
ailuropoda_melanoleuca ENSAMEG00000017512
mustela_putorius_furo ENSMPUG00000017385
neovison_vison ENSNVIG00000014363
panthera_pardus ENSPPRG00000005683
panthera_tigris_altaica ENSPTIG00000007655
felis_catus ENSFCAG00000013539
canis_lupus_familiaris ENSCAFG00000003988
canis_lupus_dingo ENSCAFG00020018331
vulpes_vulpes ENSVVUG00000013672
myotis_lucifugus ENSMLUG00000000022
myotis_lucifugus ENSMLUG00000022333
pteropus_vampyrus ENSPVAG00000015300
equus_asinus_asinus ENSEASG00005018182
equus_caballus ENSECAG00000014176
xenopus_tropicalis ENSXETG00000001582
latimeria_chalumnae ENSLACG00000016505
mastacembelus_armatus ENSMAMG00000015163
monopterus_albus ENSMALG00000004040
cynoglossus_semilaevis ENSCSEG00000004499
seriola_lalandi_dorsalis ENSSLDG00000021560
seriola_dumerili ENSSDUG00000007514
labrus_bergylta ENSLBEG00000014738
anabas_testudineus ENSATEG00000006526
fundulus_heteroclitus ENSFHEG00000000440
cyprinodon_variegatus ENSCVAG00000022280
poecilia_latipinna ENSPLAG00000015013
poecilia_formosa ENSPFOG00000018264
poecilia_mexicana ENSPMEG00000013834
poecilia_reticulata ENSPREG00000006478
xiphophorus_maculatus ENSXMAG00000018356
xiphophorus_couchianus ENSXCOG00000015471
gambusia_affinis ENSGAFG00000017741
kryptolebias_marmoratus ENSKMAG00000008038
oryzias_latipes_asm223469v1 ENSORLG00015001184
oryzias_melastigma ENSOMEG00000003235
amphiprion_ocellaris ENSAOCG00000012283
amphiprion_percula ENSAPEG00000001194
acanthochromis_polyacanthus ENSAPOG00000004022
stegastes_partitus ENSSPAG00000011393
maylandia_zebra ENSMZEG00005003059
astatotilapia_calliptera ENSACLG00000014212
haplochromis_burtoni ENSHBUG00000020554
pundamilia_nyererei ENSPNYG00000001697
oreochromis_niloticus ENSONIG00000001421
neolamprologus_brichardi ENSNBRG00000014268
amphilophus_citrinellus ENSACIG00000019337
mola_mola ENSMMOG00000002664
scophthalmus_maximus ENSSMAG00000007845
gasterosteus_aculeatus ENSGACG00000016731
tetraodon_nigroviridis ENSTNIG00000005198
tetraodon_nigroviridis ENSTNIG00000005483
takifugu_rubripes ENSTRUG00000008995
periophthalmus_magnuspinnatus ENSPMGG00000008301
hippocampus_comes ENSHCOG00000004096
gadus_morhua ENSGMOG00000011036
esox_lucius ENSELUG00000022268
pygocentrus_nattereri ENSPNAG00000022943
astyanax_mexicanus ENSAMXG00000003913
ictalurus_punctatus ENSIPUG00000000279
paramormyrops_kingsleyae ENSPKIG00000015347
scleropages_formosus ENSSFOG00015002273
lepisosteus_oculatus ENSLOCG00000002749
amphiprion_ocellaris ENSAOCG00000009773
pogona_vitticeps ENSPVIG00000018344
eptatretus_burgeri ENSEBUG00000003855
ciona_intestinalis ENSCING00000005214
ciona_savignyi ENSCSAVG00000011249
drosophila_melanogaster FBgn0032450
caenorhabditis_elegans_strain_n2 WBGene00010562
saccharomyces_cerevisiae YLR397C
