calidris_pugnax ENSCPUG00000003834
bos_mutus ENSBMUG00000026311
bos_taurus ENSBTAG00000021537
bison_bison_bison ENSBBBG00000021032
capra_hircus ENSCHIG00000012406
ovis_aries ENSOARG00000017518
tursiops_truncatus ENSTTRG00000001022
sus_scrofa ENSSSCG00000036509
vicugna_pacos ENSVPAG00000001387
pteropus_vampyrus ENSPVAG00000007375
myotis_lucifugus ENSMLUG00000017652
erinaceus_europaeus ENSEEUG00000001553
sorex_araneus ENSSARG00000001955
equus_asinus_asinus ENSEASG00005015716
equus_caballus ENSECAG00000018873
ursus_americanus ENSUAMG00000003292
ursus_maritimus ENSUMAG00000008936
ailuropoda_melanoleuca ENSAMEG00000016693
neovison_vison ENSNVIG00000019364
mustela_putorius_furo ENSMPUG00000003307
canis_lupus_dingo ENSCAFG00020011830
canis_lupus_familiaris ENSCAFG00000028915
vulpes_vulpes ENSVVUG00000021868
panthera_tigris_altaica ENSPTIG00000018341
panthera_pardus ENSPPRG00000022628
felis_catus ENSFCAG00000028155
loxodonta_africana ENSLAFG00000013626
procavia_capensis ENSPCAG00000015010
choloepus_hoffmanni ENSCHOG00000013871
choloepus_hoffmanni ENSCHOG00000007465
dasypus_novemcinctus ENSDNOG00000017622
phascolarctos_cinereus ENSPCIG00000028712
sarcophilus_harrisii ENSSHAG00000008611
monodelphis_domestica ENSMODG00000004278
ornithorhynchus_anatinus ENSOANG00000014052
xenopus_tropicalis ENSXETG00000025843
latimeria_chalumnae ENSLACG00000008690
paramormyrops_kingsleyae ENSPKIG00000014985
scleropages_formosus ENSSFOG00015007458
pygocentrus_nattereri ENSPNAG00000021977
astyanax_mexicanus ENSAMXG00000000400
ictalurus_punctatus ENSIPUG00000018984
seriola_dumerili ENSSDUG00000013008
seriola_lalandi_dorsalis ENSSLDG00000014401
labrus_bergylta ENSLBEG00000013969
monopterus_albus ENSMALG00000012645
mastacembelus_armatus ENSMAMG00000020452
amphiprion_percula ENSAPEG00000002669
amphiprion_ocellaris ENSAOCG00000021175
acanthochromis_polyacanthus ENSAPOG00000007575
stegastes_partitus ENSSPAG00000014456
xiphophorus_maculatus ENSXMAG00000000834
xiphophorus_couchianus ENSXCOG00000017685
gambusia_affinis ENSGAFG00000003341
poecilia_formosa ENSPFOG00000004401
poecilia_mexicana ENSPMEG00000019839
poecilia_reticulata ENSPREG00000022280
poecilia_latipinna ENSPLAG00000012594
fundulus_heteroclitus ENSFHEG00000022859
kryptolebias_marmoratus ENSKMAG00000012410
gasterosteus_aculeatus ENSGACG00000014495
anabas_testudineus ENSATEG00000010698
scophthalmus_maximus ENSSMAG00000016483
tetraodon_nigroviridis ENSTNIG00000006399
takifugu_rubripes ENSTRUG00000025121
periophthalmus_magnuspinnatus ENSPMGG00000002829
gadus_morhua ENSGMOG00000011934
lepisosteus_oculatus ENSLOCG00000008213
petromyzon_marinus ENSPMAG00000002834
