pygocentrus_nattereri ENSPNAG00000013787
propithecus_coquereli ENSPCOG00000010134
microcebus_murinus ENSMICG00000030685
prolemur_simus ENSPSMG00000019397
otolemur_garnettii ENSOGAG00000006666
tupaia_belangeri ENSTBEG00000014965
ictidomys_tridecemlineatus ENSSTOG00000023394
urocitellus_parryii ENSUPAG00010011122
spermophilus_dauricus ENSSDAG00000006013
marmota_marmota_marmota ENSMMMG00000023339
castor_canadensis ENSCCNG00000028365
octodon_degus ENSODEG00000012802
chinchilla_lanigera ENSCLAG00000010217
cavia_porcellus ENSCPOG00000036684
heterocephalus_glaber_male ENSHGLG00100012496
heterocephalus_glaber_female ENSHGLG00000012474
heterocephalus_glaber_female ENSHGLG00000007368
heterocephalus_glaber_male ENSHGLG00100000781
mus_spicilegus ENSMSIG00000028412
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0031539
mus_musculus ENSMUSG00000052707
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0030425
mus_pahari MGP_PahariEiJ_G0013635
rattus_norvegicus ENSRNOG00000024737
meriones_unguiculatus ENSMUGG00000023417
microtus_ochrogaster ENSMOCG00000000152
peromyscus_maniculatus_bairdii ENSPEMG00000016318
cricetulus_griseus_crigri-picr ENSCGRG00015015260
cricetulus_griseus_crigri ENSCGRG00000013351
cricetulus_griseus_chok1gshd ENSCGRG00001015021
mesocricetus_auratus ENSMAUG00000012750
nannospalax_galili ENSNGAG00000020702
oryctolagus_cuniculus ENSOCUG00000004325
ochotona_princeps ENSOPRG00000005819
fukomys_damarensis ENSFDAG00000003047
jaculus_jaculus ENSJJAG00000016446
rhinopithecus_roxellana ENSRROG00000032360
capra_hircus ENSCHIG00000019448
ovis_aries ENSOARG00000017950
bos_taurus ENSBTAG00000017999
bos_mutus ENSBMUG00000020065
bison_bison_bison ENSBBBG00000019683
tursiops_truncatus ENSTTRG00000002008
sus_scrofa ENSSSCG00000038870
equus_asinus_asinus ENSEASG00005017693
equus_caballus ENSECAG00000025056
ursus_maritimus ENSUMAG00000008274
ursus_americanus ENSUAMG00000006656
ailuropoda_melanoleuca ENSAMEG00000009333
neovison_vison ENSNVIG00000024392
mustela_putorius_furo ENSMPUG00000012324
canis_lupus_familiaris ENSCAFG00000017531
canis_lupus_dingo ENSCAFG00020021160
vulpes_vulpes ENSVVUG00000005380
panthera_tigris_altaica ENSPTIG00000006346
panthera_pardus ENSPPRG00000005861
felis_catus ENSFCAG00000025236
erinaceus_europaeus ENSEEUG00000004530
ursus_americanus ENSUAMG00000009029
pteropus_vampyrus ENSPVAG00000012066
myotis_lucifugus ENSMLUG00000002701
vicugna_pacos ENSVPAG00000010764
dasypus_novemcinctus ENSDNOG00000013989
choloepus_hoffmanni ENSCHOG00000009374
loxodonta_africana ENSLAFG00000004209
procavia_capensis ENSPCAG00000008260
heterocephalus_glaber_male ENSHGLG00100010170
heterocephalus_glaber_female ENSHGLG00000018226
cavia_aperea ENSCAPG00000000529
dipodomys_ordii ENSDORG00000029374
sorex_araneus ENSSARG00000002479
echinops_telfairi ENSETEG00000014658
ornithorhynchus_anatinus ENSOANG00000007672
anas_platyrhynchos_platyrhynchos ENSAPLG00000009978
anser_brachyrhynchus ENSABRG00000021263
gallus_gallus ENSGALG00000006068
coturnix_japonica ENSCJPG00005010232
meleagris_gallopavo ENSMGAG00000006455
numida_meleagris ENSNMEG00000012162
calidris_pugnax ENSCPUG00000016647
calidris_pygmaea ENSCPGG00000014432
apteryx_owenii ENSAOWG00000005519
apteryx_rowi ENSARWG00000002967
apteryx_haastii ENSAHAG00000012379
dromaius_novaehollandiae ENSDNVG00000012746
nothoprocta_perdicaria ENSNPEG00000012954
manacus_vitellinus ENSMVIG00005008241
lepidothrix_coronata ENSLCOG00000011208
lonchura_striata_domestica ENSLSDG00000000442
taeniopygia_guttata ENSTGUG00000006142
zonotrichia_albicollis ENSZALG00000009091
junco_hyemalis ENSJHYG00000002230
serinus_canaria ENSSCAG00000003490
ficedula_albicollis ENSFALG00000003757
parus_major ENSPMJG00000019495
cyanistes_caeruleus ENSCCEG00000023183
melopsittacus_undulatus ENSMUNG00000002613
crocodylus_porosus ENSCPRG00005011151
gopherus_agassizii ENSGAGG00000023209
chelonoidis_abingdonii ENSCABG00000016518
chrysemys_picta_bellii ENSCPBG00000001881
pelodiscus_sinensis ENSPSIG00000003965
anolis_carolinensis ENSACAG00000011857
pogona_vitticeps ENSPVIG00000009374
notechis_scutatus ENSNSUG00000018386
salvator_merianae ENSSMRG00000016827
sphenodon_punctatus ENSSPUG00000010525
xenopus_tropicalis ENSXETG00000030437
latimeria_chalumnae ENSLACG00000006277
lepisosteus_oculatus ENSLOCG00000005517
scleropages_formosus ENSSFOG00015008920
paramormyrops_kingsleyae ENSPKIG00000012859
petromyzon_marinus ENSPMAG00000004501
eptatretus_burgeri ENSEBUG00000002593
