anas_platyrhynchos_platyrhynchos ENSAPLG00000012185
mandrillus_leucophaeus ENSMLEG00000002279
pan_troglodytes ENSPTRG00000043234
pan_troglodytes ENSPTRG00000050818
pongo_abelii ENSPPYG00000017727
rhinopithecus_bieti ENSRBIG00000039238
rhinopithecus_roxellana ENSRROG00000036078
colobus_angolensis_palliatus ENSCANG00000017707
mandrillus_leucophaeus ENSMLEG00000029631
papio_anubis ENSPANG00000034009
cercocebus_atys ENSCATG00000040046
macaca_nemestrina ENSMNEG00000043436
cebus_capucinus ENSCCAG00000037874
saimiri_boliviensis_boliviensis ENSSBOG00000027182
callithrix_jacchus ENSCJAG00000008447
aotus_nancymaae ENSANAG00000020852
macaca_fascicularis ENSMFAG00000032474
equus_asinus_asinus ENSEASG00005019265
equus_caballus ENSECAG00000021471
vulpes_vulpes ENSVVUG00000003884
mustela_putorius_furo ENSMPUG00000005543
ailuropoda_melanoleuca ENSAMEG00000000065
oryctolagus_cuniculus ENSOCUG00000000359
rattus_norvegicus ENSRNOG00000020500
chlorocebus_sabaeus ENSCSAG00000002019
sorex_araneus ENSSARG00000014073
pteropus_vampyrus ENSPVAG00000005801
jaculus_jaculus ENSJJAG00000020860
echinops_telfairi ENSETEG00000001140
ochotona_princeps ENSOPRG00000000168
phascolarctos_cinereus ENSPCIG00000021701
notamacropus_eugenii ENSMEUG00000015748
monodelphis_domestica ENSMODG00000017066
sarcophilus_harrisii ENSSHAG00000008336
sphenodon_punctatus ENSSPUG00000016053
zonotrichia_albicollis ENSZALG00000011737
parus_major ENSPMJG00000009772
zonotrichia_albicollis ENSZALG00000011738
notechis_scutatus ENSNSUG00000015863
xenopus_tropicalis ENSXETG00000017656
latimeria_chalumnae ENSLACG00000012839
paramormyrops_kingsleyae ENSPKIG00000011053
scleropages_formosus ENSSFOG00015022213
astyanax_mexicanus ENSAMXG00000011147
pygocentrus_nattereri ENSPNAG00000021616
ictalurus_punctatus ENSIPUG00000000045
danio_rerio ENSDARG00000059870
takifugu_rubripes ENSTRUG00000009138
tetraodon_nigroviridis ENSTNIG00000017573
cynoglossus_semilaevis ENSCSEG00000007968
oryzias_latipes ENSORLG00000002563
oryzias_latipes ENSORLG00020008040
oryzias_melastigma ENSOMEG00000007087
gasterosteus_aculeatus ENSGACG00000003232
mola_mola ENSMMOG00000015791
labrus_bergylta ENSLBEG00000026994
mastacembelus_armatus ENSMAMG00000001543
monopterus_albus ENSMALG00000011483
anabas_testudineus ENSATEG00000008818
seriola_lalandi_dorsalis ENSSLDG00000013868
seriola_dumerili ENSSDUG00000018771
scophthalmus_maximus ENSSMAG00000002407
xiphophorus_maculatus ENSXMAG00000014567
xiphophorus_couchianus ENSXCOG00000019731
gambusia_affinis ENSGAFG00000004060
poecilia_latipinna ENSPLAG00000008556
poecilia_formosa ENSPFOG00000008036
poecilia_mexicana ENSPMEG00000009507
poecilia_reticulata ENSPREG00000018819
cyprinodon_variegatus ENSCVAG00000018175
fundulus_heteroclitus ENSFHEG00000012546
kryptolebias_marmoratus ENSKMAG00000012074
haplochromis_burtoni ENSHBUG00000020081
pundamilia_nyererei ENSPNYG00000011683
astatotilapia_calliptera ENSACLG00000009581
maylandia_zebra ENSMZEG00005026495
oreochromis_niloticus ENSONIG00000019698
neolamprologus_brichardi ENSNBRG00000017651
amphilophus_citrinellus ENSACIG00000010767
amphiprion_ocellaris ENSAOCG00000020439
amphiprion_percula ENSAPEG00000008626
acanthochromis_polyacanthus ENSAPOG00000006118
stegastes_partitus ENSSPAG00000003707
hippocampus_comes ENSHCOG00000001553
periophthalmus_magnuspinnatus ENSPMGG00000001315
gadus_morhua ENSGMOG00000002879
esox_lucius ENSELUG00000006243
astyanax_mexicanus ENSAMXG00000010041
pygocentrus_nattereri ENSPNAG00000016768
ictalurus_punctatus ENSIPUG00000007888
danio_rerio ENSDARG00000062954
lepisosteus_oculatus ENSLOCG00000006600
petromyzon_marinus ENSPMAG00000002301
eptatretus_burgeri ENSEBUG00000004010
tetraodon_nigroviridis ENSTNIG00000008067
takifugu_rubripes ENSTRUG00000014806
amphiprion_ocellaris ENSAOCG00000019806
amphiprion_percula ENSAPEG00000007326
acanthochromis_polyacanthus ENSAPOG00000016282
stegastes_partitus ENSSPAG00000012247
gasterosteus_aculeatus ENSGACG00000011669
labrus_bergylta ENSLBEG00000025773
monopterus_albus ENSMALG00000007939
mastacembelus_armatus ENSMAMG00000015189
anabas_testudineus ENSATEG00000023506
scophthalmus_maximus ENSSMAG00000015365
cynoglossus_semilaevis ENSCSEG00000003066
seriola_lalandi_dorsalis ENSSLDG00000015146
seriola_dumerili ENSSDUG00000007545
cyprinodon_variegatus ENSCVAG00000000248
fundulus_heteroclitus ENSFHEG00000022294
poecilia_formosa ENSPFOG00000005421
poecilia_mexicana ENSPMEG00000006453
poecilia_latipinna ENSPLAG00000008938
poecilia_reticulata ENSPREG00000017497
xiphophorus_maculatus ENSXMAG00000016620
xiphophorus_couchianus ENSXCOG00000019496
gambusia_affinis ENSGAFG00000012830
kryptolebias_marmoratus ENSKMAG00000001130
oryzias_latipes ENSORLG00000010615
oryzias_latipes_asm223469v1 ENSORLG00015014497
oryzias_latipes ENSORLG00020008601
oryzias_melastigma ENSOMEG00000009526
pundamilia_nyererei ENSPNYG00000003959
haplochromis_burtoni ENSHBUG00000004682
astatotilapia_calliptera ENSACLG00000020529
maylandia_zebra ENSMZEG00005016119
neolamprologus_brichardi ENSNBRG00000003097
oreochromis_niloticus ENSONIG00000006457
amphilophus_citrinellus ENSACIG00000007329
mola_mola ENSMMOG00000016173
hippocampus_comes ENSHCOG00000014646
periophthalmus_magnuspinnatus ENSPMGG00000015389
gadus_morhua ENSGMOG00000005932
esox_lucius ENSELUG00000014251
eptatretus_burgeri ENSEBUG00000006397
ciona_savignyi ENSCSAVG00000003680
ciona_intestinalis ENSCING00000007926
drosophila_melanogaster FBgn0265998
caenorhabditis_elegans_strain_n2 WBGene00006517
