notechis_scutatus ENSNSUG00000005796
amphiprion_percula ENSAPEG00000009500
amphiprion_ocellaris ENSAOCG00000005481
stegastes_partitus ENSSPAG00000021592
labrus_bergylta ENSLBEG00000022300
seriola_dumerili ENSSDUG00000017226
seriola_lalandi_dorsalis ENSSLDG00000016623
scophthalmus_maximus ENSSMAG00000020458
anabas_testudineus ENSATEG00000016996
mastacembelus_armatus ENSMAMG00000010270
monopterus_albus ENSMALG00000017398
cynoglossus_semilaevis ENSCSEG00000001737
neolamprologus_brichardi ENSNBRG00000001442
pundamilia_nyererei ENSPNYG00000010848
amphilophus_citrinellus ENSACIG00000018676
gadus_morhua ENSGMOG00000010243
esox_lucius ENSELUG00000019638
pygocentrus_nattereri ENSPNAG00000009216
astyanax_mexicanus ENSAMXG00000018627
ictalurus_punctatus ENSIPUG00000024178
danio_rerio ENSDARG00000074652
cynoglossus_semilaevis ENSCSEG00000016411
chelonoidis_abingdonii ENSCABG00000020503
chrysemys_picta_bellii ENSCPBG00000016833
gopherus_agassizii ENSGAGG00000013274
pelodiscus_sinensis ENSPSIG00000005855
lonchura_striata_domestica ENSLSDG00000004285
parus_major ENSPMJG00000006501
calidris_pygmaea ENSCPGG00000003425
coturnix_japonica ENSCJPG00005017604
meleagris_gallopavo ENSMGAG00000009623
numida_meleagris ENSNMEG00000003445
apteryx_haastii ENSAHAG00000004831
apteryx_owenii ENSAOWG00000005641
crocodylus_porosus ENSCPRG00005008898
sphenodon_punctatus ENSSPUG00000016768
ovis_aries ENSOARG00000009962
latimeria_chalumnae ENSLACG00000002958
eptatretus_burgeri ENSEBUG00000002600
scleropages_formosus ENSSFOG00015023019
ciona_savignyi ENSCSAVG00000004388
ciona_intestinalis ENSCING00000023103
takifugu_rubripes ENSTRUG00000019989
periophthalmus_magnuspinnatus ENSPMGG00000015834
seriola_dumerili ENSSDUG00000014401
oryzias_latipes ENSORLG00020016573
oryzias_latipes ENSORLG00000003702
oryzias_latipes_asm223469v1 ENSORLG00015019545
oryzias_melastigma ENSOMEG00000021465
amphiprion_percula ENSAPEG00000012293
monopterus_albus ENSMALG00000014297
poecilia_mexicana ENSPMEG00000024347
poecilia_formosa ENSPFOG00000007703
poecilia_latipinna ENSPLAG00000009653
poecilia_reticulata ENSPREG00000017880
xiphophorus_maculatus ENSXMAG00000009771
gambusia_affinis ENSGAFG00000003145
cyprinodon_variegatus ENSCVAG00000021166
fundulus_heteroclitus ENSFHEG00000014621
kryptolebias_marmoratus ENSKMAG00000012088
cynoglossus_semilaevis ENSCSEG00000006536
mastacembelus_armatus ENSMAMG00000002257
mola_mola ENSMMOG00000003247
seriola_lalandi_dorsalis ENSSLDG00000000806
scophthalmus_maximus ENSSMAG00000019371
anabas_testudineus ENSATEG00000012289
amphiprion_ocellaris ENSAOCG00000010580
acanthochromis_polyacanthus ENSAPOG00000008350
stegastes_partitus ENSSPAG00000018000
maylandia_zebra ENSMZEG00005002741
pundamilia_nyererei ENSPNYG00000017383
astatotilapia_calliptera ENSACLG00000013480
haplochromis_burtoni ENSHBUG00000010327
neolamprologus_brichardi ENSNBRG00000005359
oreochromis_niloticus ENSONIG00000005077
amphilophus_citrinellus ENSACIG00000006240
labrus_bergylta ENSLBEG00000010316
xiphophorus_couchianus ENSXCOG00000002279
hippocampus_comes ENSHCOG00000010207
gadus_morhua ENSGMOG00000019562
esox_lucius ENSELUG00000023967
pygocentrus_nattereri ENSPNAG00000023302
astyanax_mexicanus ENSAMXG00000032862
ictalurus_punctatus ENSIPUG00000009601
danio_rerio ENSDARG00000041257
paramormyrops_kingsleyae ENSPKIG00000007810
scleropages_formosus ENSSFOG00015000563
lepisosteus_oculatus ENSLOCG00000006926
caenorhabditis_elegans_strain_n2 WBGene00020530
