sarcophilus_harrisii ENSSHAG00000010607
pundamilia_nyererei ENSPNYG00000012780
neolamprologus_brichardi ENSNBRG00000019234
oreochromis_niloticus ENSONIG00000010191
amphilophus_citrinellus ENSACIG00000015868
amphiprion_percula ENSAPEG00000022288
amphiprion_ocellaris ENSAOCG00000002500
acanthochromis_polyacanthus ENSAPOG00000022576
stegastes_partitus ENSSPAG00000021932
seriola_lalandi_dorsalis ENSSLDG00000014644
seriola_dumerili ENSSDUG00000021564
kryptolebias_marmoratus ENSKMAG00000013202
scophthalmus_maximus ENSSMAG00000013714
mastacembelus_armatus ENSMAMG00000016439
monopterus_albus ENSMALG00000008940
anabas_testudineus ENSATEG00000012754
labrus_bergylta ENSLBEG00000005045
gasterosteus_aculeatus ENSGACG00000013963
mola_mola ENSMMOG00000019669
gadus_morhua ENSGMOG00000004988
esox_lucius ENSELUG00000016074
pygocentrus_nattereri ENSPNAG00000016652
astyanax_mexicanus ENSAMXG00000025793
ictalurus_punctatus ENSIPUG00000019215
danio_rerio ENSDARG00000041616
scleropages_formosus ENSSFOG00015013717
lepisosteus_oculatus ENSLOCG00000017599
