labrus_bergylta ENSLBEG00000005729
bos_mutus ENSBMUG00000000351
bos_taurus ENSBTAG00000001919
bison_bison_bison ENSBBBG00000007191
capra_hircus ENSCHIG00000025825
ovis_aries ENSOARG00000006129
tursiops_truncatus ENSTTRG00000004704
sus_scrofa ENSSSCG00000017546
vicugna_pacos ENSVPAG00000001680
myotis_lucifugus ENSMLUG00000012963
sorex_araneus ENSSARG00000000812
ursus_maritimus ENSUMAG00000015640
ursus_americanus ENSUAMG00000024556
ailuropoda_melanoleuca ENSAMEG00000012387
neovison_vison ENSNVIG00000006521
mustela_putorius_furo ENSMPUG00000015376
canis_lupus_dingo ENSCAFG00020023420
canis_lupus_familiaris ENSCAFG00000016924
vulpes_vulpes ENSVVUG00000003513
panthera_pardus ENSPPRG00000011680
panthera_tigris_altaica ENSPTIG00000010615
felis_catus ENSFCAG00000000115
castor_canadensis ENSCCNG00000001297
dipodomys_ordii ENSDORG00000028287
cricetulus_griseus_crigri ENSCGRG00000003258
cricetulus_griseus_crigri-picr ENSCGRG00015020415
cricetulus_griseus_chok1gshd ENSCGRG00001018513
mesocricetus_auratus ENSMAUG00000009337
microtus_ochrogaster ENSMOCG00000017054
peromyscus_maniculatus_bairdii ENSPEMG00000020862
mus_musculus ENSMUSG00000075595
mus_spicilegus ENSMSIG00000019372
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0017856
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017011
mus_pahari MGP_PahariEiJ_G0018140
rattus_norvegicus ENSRNOG00000017001
meriones_unguiculatus ENSMUGG00000010003
nannospalax_galili ENSNGAG00000010366
jaculus_jaculus ENSJJAG00000010496
spermophilus_dauricus ENSSDAG00000011532
urocitellus_parryii ENSUPAG00010006043
marmota_marmota_marmota ENSMMMG00000000403
ictidomys_tridecemlineatus ENSSTOG00000011303
octodon_degus ENSODEG00000017173
chinchilla_lanigera ENSCLAG00000013368
cavia_porcellus ENSCPOG00000039975
cavia_aperea ENSCAPG00000007257
heterocephalus_glaber_female ENSHGLG00000010452
heterocephalus_glaber_male ENSHGLG00100009030
fukomys_damarensis ENSFDAG00000016798
oryctolagus_cuniculus ENSOCUG00000002965
tupaia_belangeri ENSTBEG00000010480
erinaceus_europaeus ENSEEUG00000008416
loxodonta_africana ENSLAFG00000010084
procavia_capensis ENSPCAG00000000243
echinops_telfairi ENSETEG00000017186
choloepus_hoffmanni ENSCHOG00000001604
dasypus_novemcinctus ENSDNOG00000016747
ornithorhynchus_anatinus ENSOANG00000011532
calidris_pygmaea ENSCPGG00000013343
calidris_pugnax ENSCPUG00000014288
melopsittacus_undulatus ENSMUNG00000016374
junco_hyemalis ENSJHYG00000007358
gallus_gallus ENSGALG00000001279
meleagris_gallopavo ENSMGAG00000002434
coturnix_japonica ENSCJPG00005019351
numida_meleagris ENSNMEG00000005348
anser_brachyrhynchus ENSABRG00000021483
anas_platyrhynchos_platyrhynchos ENSAPLG00000012036
apteryx_haastii ENSAHAG00000013714
apteryx_owenii ENSAOWG00000000479
apteryx_rowi ENSARWG00000000647
dromaius_novaehollandiae ENSDNVG00000003315
lepidothrix_coronata ENSLCOG00000001560
manacus_vitellinus ENSMVIG00005005231
taeniopygia_guttata ENSTGUG00000003462
lonchura_striata_domestica ENSLSDG00000005064
serinus_canaria ENSSCAG00000009755
ficedula_albicollis ENSFALG00000007003
parus_major ENSPMJG00000006802
nothoprocta_perdicaria ENSNPEG00000011834
crocodylus_porosus ENSCPRG00005007345
gopherus_agassizii ENSGAGG00000021631
chelonoidis_abingdonii ENSCABG00000003079
chrysemys_picta_bellii ENSCPBG00000027302
pelodiscus_sinensis ENSPSIG00000004682
anolis_carolinensis ENSACAG00000006063
pogona_vitticeps ENSPVIG00000011743
notechis_scutatus ENSNSUG00000007405
salvator_merianae ENSSMRG00000021807
sphenodon_punctatus ENSSPUG00000006896
xenopus_tropicalis ENSXETG00000018641
latimeria_chalumnae ENSLACG00000007479
ficedula_albicollis ENSFALG00000001000
heterocephalus_glaber_female ENSHGLG00000011323
cyanistes_caeruleus ENSCCEG00000021885
lepisosteus_oculatus ENSLOCG00000009647
