parus_major ENSPMJG00000010979
canis_lupus_familiaris ENSCAFG00000029438
sus_scrofa ENSSSCG00000008889
pteropus_vampyrus ENSPVAG00000005563
ailuropoda_melanoleuca ENSAMEG00000014699
myotis_lucifugus ENSMLUG00000012044
phascolarctos_cinereus ENSPCIG00000015382
sarcophilus_harrisii ENSSHAG00000004783
monodelphis_domestica ENSMODG00000002165
ornithorhynchus_anatinus ENSOANG00000008226
xenopus_tropicalis ENSXETG00000004893
latimeria_chalumnae ENSLACG00000009344
scleropages_formosus ENSSFOG00015014190
paramormyrops_kingsleyae ENSPKIG00000019730
lepisosteus_oculatus ENSLOCG00000018216
labrus_bergylta ENSLBEG00000018103
cynoglossus_semilaevis ENSCSEG00000009235
haplochromis_burtoni ENSHBUG00000022980
astatotilapia_calliptera ENSACLG00000006106
neolamprologus_brichardi ENSNBRG00000011977
pundamilia_nyererei ENSPNYG00000020969
oreochromis_niloticus ENSONIG00000009664
amphilophus_citrinellus ENSACIG00000017147
oryzias_latipes ENSORLG00000009534
oryzias_latipes_asm223469v1 ENSORLG00015004907
oryzias_latipes ENSORLG00020001533
oryzias_melastigma ENSOMEG00000002100
amphiprion_ocellaris ENSAOCG00000003206
acanthochromis_polyacanthus ENSAPOG00000003352
stegastes_partitus ENSSPAG00000006620
seriola_dumerili ENSSDUG00000023203
tetraodon_nigroviridis ENSTNIG00000016553
takifugu_rubripes ENSTRUG00000014788
danio_rerio ENSDARG00000043341
petromyzon_marinus ENSPMAG00000009978
