scleropages_formosus ENSSFOG00015016882
peromyscus_maniculatus_bairdii ENSPEMG00000004228
microtus_ochrogaster ENSMOCG00000015179
cricetulus_griseus_crigri ENSCGRG00000007729
cricetulus_griseus_crigri-picr ENSCGRG00015003949
cricetulus_griseus_chok1gshd ENSCGRG00001017866
mesocricetus_auratus ENSMAUG00000010857
mus_spicilegus ENSMSIG00000001428
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0031025
mus_musculus ENSMUSG00000038663
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029922
mus_pahari MGP_PahariEiJ_G0013144
rattus_norvegicus ENSRNOG00000019278
meriones_unguiculatus ENSMUGG00000010069
nannospalax_galili ENSNGAG00000015727
jaculus_jaculus ENSJJAG00000003744
heterocephalus_glaber_female ENSHGLG00000008273
heterocephalus_glaber_male ENSHGLG00100001867
fukomys_damarensis ENSFDAG00000011821
chinchilla_lanigera ENSCLAG00000010590
octodon_degus ENSODEG00000016423
cavia_porcellus ENSCPOG00000002729
cavia_aperea ENSCAPG00000006074
castor_canadensis ENSCCNG00000013479
spermophilus_dauricus ENSSDAG00000004794
ictidomys_tridecemlineatus ENSSTOG00000021209
urocitellus_parryii ENSUPAG00010014272
marmota_marmota_marmota ENSMMMG00000019035
myotis_lucifugus ENSMLUG00000001597
myotis_lucifugus ENSMLUG00000026178
pteropus_vampyrus ENSPVAG00000009377
equus_caballus ENSECAG00000017074
equus_asinus_asinus ENSEASG00005006964
bos_taurus ENSBTAG00000015018
bos_mutus ENSBMUG00000006772
bison_bison_bison ENSBBBG00000022770
capra_hircus ENSCHIG00000022656
ovis_aries ENSOARG00000013800
tursiops_truncatus ENSTTRG00000000569
sus_scrofa ENSSSCG00000001806
vicugna_pacos ENSVPAG00000009155
ursus_maritimus ENSUMAG00000010116
ursus_americanus ENSUAMG00000010070
ailuropoda_melanoleuca ENSAMEG00000014228
mustela_putorius_furo ENSMPUG00000015561
neovison_vison ENSNVIG00000015407
canis_lupus_familiaris ENSCAFG00000013142
canis_lupus_dingo ENSCAFG00020015960
vulpes_vulpes ENSVVUG00000005129
panthera_pardus ENSPPRG00000013845
panthera_tigris_altaica ENSPTIG00000009332
felis_catus ENSFCAG00000008724
oryctolagus_cuniculus ENSOCUG00000026686
ochotona_princeps ENSOPRG00000004079
dipodomys_ordii ENSDORG00000007252
sorex_araneus ENSSARG00000011229
choloepus_hoffmanni ENSCHOG00000012469
dasypus_novemcinctus ENSDNOG00000004267
loxodonta_africana ENSLAFG00000008089
procavia_capensis ENSPCAG00000015019
echinops_telfairi ENSETEG00000019796
ornithorhynchus_anatinus ENSOANG00000004282
xenopus_tropicalis ENSXETG00000016103
latimeria_chalumnae ENSLACG00000017964
petromyzon_marinus ENSPMAG00000001213
