latimeria_chalumnae ENSLACG00000008055
panthera_tigris_altaica ENSPTIG00000014920
panthera_pardus ENSPPRG00000001737
felis_catus ENSFCAG00000023899
equus_asinus_asinus ENSEASG00005016313
equus_caballus ENSECAG00000019093
tursiops_truncatus ENSTTRG00000014102
sus_scrofa ENSSSCG00000001413
bos_mutus ENSBMUG00000014094
bos_taurus ENSBTAG00000008835
bison_bison_bison ENSBBBG00000017990
capra_hircus ENSCHIG00000024637
ovis_aries ENSOARG00000006913
vicugna_pacos ENSVPAG00000002989
sorex_araneus ENSSARG00000013203
phascolarctos_cinereus ENSPCIG00000018505
notamacropus_eugenii ENSMEUG00000004082
monodelphis_domestica ENSMODG00000015291
junco_hyemalis ENSJHYG00000002770
coturnix_japonica ENSCJPG00005002557
scleropages_formosus ENSSFOG00015015696
paramormyrops_kingsleyae ENSPKIG00000001197
anabas_testudineus ENSATEG00000008243
monopterus_albus ENSMALG00000002757
seriola_lalandi_dorsalis ENSSLDG00000022692
seriola_lalandi_dorsalis ENSSLDG00000006858
seriola_dumerili ENSSDUG00000016390
gasterosteus_aculeatus ENSGACG00000016703
scophthalmus_maximus ENSSMAG00000021273
mastacembelus_armatus ENSMAMG00000008470
takifugu_rubripes ENSTRUG00000024606
mola_mola ENSMMOG00000003606
labrus_bergylta ENSLBEG00000006075
labrus_bergylta ENSLBEG00000006109
labrus_bergylta ENSLBEG00000005751
poecilia_mexicana ENSPMEG00000011187
poecilia_mexicana ENSPMEG00000019472
poecilia_formosa ENSPFOG00000009128
poecilia_latipinna ENSPLAG00000007457
poecilia_reticulata ENSPREG00000000043
xiphophorus_couchianus ENSXCOG00000005699
xiphophorus_maculatus ENSXMAG00000026046
gambusia_affinis ENSGAFG00000012817
cyprinodon_variegatus ENSCVAG00000020672
fundulus_heteroclitus ENSFHEG00000013343
oryzias_latipes ENSORLG00000009014
oryzias_latipes ENSORLG00020012082
oryzias_latipes_asm223469v1 ENSORLG00015011561
maylandia_zebra ENSMZEG00005012135
astatotilapia_calliptera ENSACLG00000001320
haplochromis_burtoni ENSHBUG00000018924
pundamilia_nyererei ENSPNYG00000021711
neolamprologus_brichardi ENSNBRG00000008940
amphilophus_citrinellus ENSACIG00000015738
amphiprion_percula ENSAPEG00000000530
amphiprion_ocellaris ENSAOCG00000024034
stegastes_partitus ENSSPAG00000023053
acanthochromis_polyacanthus ENSAPOG00000010685
acanthochromis_polyacanthus ENSAPOG00000014355
hippocampus_comes ENSHCOG00000000542
periophthalmus_magnuspinnatus ENSPMGG00000019843
gadus_morhua ENSGMOG00000007797
esox_lucius ENSELUG00000009653
astyanax_mexicanus ENSAMXG00000012581
pygocentrus_nattereri ENSPNAG00000013793
danio_rerio ENSDARG00000053995
lepisosteus_oculatus ENSLOCG00000008972
petromyzon_marinus ENSPMAG00000010274
drosophila_melanogaster FBgn0034008
caenorhabditis_elegans_strain_n2 WBGene00014256
