anas_platyrhynchos_platyrhynchos ENSAPLG00000010100
aotus_nancymaae ENSANAG00000038308
carlito_syrichta ENSTSYG00000028469
propithecus_coquereli ENSPCOG00000023682
microcebus_murinus ENSMICG00000014410
prolemur_simus ENSPSMG00000024467
otolemur_garnettii ENSOGAG00000003549
fukomys_damarensis ENSFDAG00000004256
cavia_aperea ENSCAPG00000002224
notamacropus_eugenii ENSMEUG00000001124
monodelphis_domestica ENSMODG00000010388
sarcophilus_harrisii ENSSHAG00000006365
ornithorhynchus_anatinus ENSOANG00000009473
xenopus_tropicalis ENSXETG00000026953
latimeria_chalumnae ENSLACG00000012616
takifugu_rubripes ENSTRUG00000015706
tetraodon_nigroviridis ENSTNIG00000004411
labrus_bergylta ENSLBEG00000015743
gasterosteus_aculeatus ENSGACG00000008650
pundamilia_nyererei ENSPNYG00000004420
astatotilapia_calliptera ENSACLG00000011173
maylandia_zebra ENSMZEG00005026896
haplochromis_burtoni ENSHBUG00000021960
neolamprologus_brichardi ENSNBRG00000017966
oreochromis_niloticus ENSONIG00000019448
amphilophus_citrinellus ENSACIG00000017557
amphiprion_ocellaris ENSAOCG00000003817
amphiprion_percula ENSAPEG00000003291
acanthochromis_polyacanthus ENSAPOG00000003290
stegastes_partitus ENSSPAG00000013189
kryptolebias_marmoratus ENSKMAG00000019916
mastacembelus_armatus ENSMAMG00000018369
monopterus_albus ENSMALG00000001341
anabas_testudineus ENSATEG00000023796
seriola_dumerili ENSSDUG00000022721
seriola_lalandi_dorsalis ENSSLDG00000018751
scophthalmus_maximus ENSSMAG00000008978
xiphophorus_maculatus ENSXMAG00000018271
xiphophorus_couchianus ENSXCOG00000017609
gambusia_affinis ENSGAFG00000021524
poecilia_mexicana ENSPMEG00000007140
poecilia_reticulata ENSPREG00000021463
poecilia_formosa ENSPFOG00000008148
poecilia_latipinna ENSPLAG00000012534
fundulus_heteroclitus ENSFHEG00000003575
cyprinodon_variegatus ENSCVAG00000013539
oryzias_latipes ENSORLG00000009017
oryzias_latipes_asm223469v1 ENSORLG00015003814
oryzias_latipes ENSORLG00020008163
oryzias_melastigma ENSOMEG00000002223
mola_mola ENSMMOG00000012263
hippocampus_comes ENSHCOG00000011967
gadus_morhua ENSGMOG00000017757
esox_lucius ENSELUG00000023349
gadus_morhua ENSGMOG00000008561
oryzias_latipes ENSORLG00000014815
oryzias_latipes_asm223469v1 ENSORLG00015013442
oryzias_latipes ENSORLG00020001145
oryzias_melastigma ENSOMEG00000017866
hippocampus_comes ENSHCOG00000011781
labrus_bergylta ENSLBEG00000008515
scophthalmus_maximus ENSSMAG00000018928
seriola_dumerili ENSSDUG00000001336
seriola_lalandi_dorsalis ENSSLDG00000017099
gasterosteus_aculeatus ENSGACG00000012740
mastacembelus_armatus ENSMAMG00000002062
monopterus_albus ENSMALG00000017677
anabas_testudineus ENSATEG00000016583
xiphophorus_maculatus ENSXMAG00000002938
gambusia_affinis ENSGAFG00000014100
poecilia_formosa ENSPFOG00000022020
poecilia_mexicana ENSPMEG00000018395
poecilia_reticulata ENSPREG00000020096
poecilia_latipinna ENSPLAG00000014144
cyprinodon_variegatus ENSCVAG00000017567
fundulus_heteroclitus ENSFHEG00000022241
kryptolebias_marmoratus ENSKMAG00000011048
haplochromis_burtoni ENSHBUG00000011673
pundamilia_nyererei ENSPNYG00000002791
astatotilapia_calliptera ENSACLG00000021014
maylandia_zebra ENSMZEG00005018856
neolamprologus_brichardi ENSNBRG00000001073
oreochromis_niloticus ENSONIG00000011163
amphilophus_citrinellus ENSACIG00000018497
amphiprion_ocellaris ENSAOCG00000009267
amphiprion_percula ENSAPEG00000006711
acanthochromis_polyacanthus ENSAPOG00000023771
stegastes_partitus ENSSPAG00000015183
takifugu_rubripes ENSTRUG00000016151
tetraodon_nigroviridis ENSTNIG00000011462
mola_mola ENSMMOG00000010462
periophthalmus_magnuspinnatus ENSPMGG00000000856
esox_lucius ENSELUG00000023473
pygocentrus_nattereri ENSPNAG00000000813
danio_rerio ENSDARG00000041301
scleropages_formosus ENSSFOG00015014878
paramormyrops_kingsleyae ENSPKIG00000016336
scleropages_formosus ENSSFOG00015005818
scleropages_formosus ENSSFOG00015005725
lepisosteus_oculatus ENSLOCG00000002987
pelodiscus_sinensis ENSPSIG00000015893
eptatretus_burgeri ENSEBUG00000011215
