ciona_savignyi ENSCSAVG00000010049
periophthalmus_magnuspinnatus ENSPMGG00000014861
tetraodon_nigroviridis ENSTNIG00000008006
takifugu_rubripes ENSTRUG00000008124
mola_mola ENSMMOG00000015777
mastacembelus_armatus ENSMAMG00000004422
cynoglossus_semilaevis ENSCSEG00000019595
amphiprion_percula ENSAPEG00000010344
amphiprion_ocellaris ENSAOCG00000002535
acanthochromis_polyacanthus ENSAPOG00000006574
stegastes_partitus ENSSPAG00000018742
gasterosteus_aculeatus ENSGACG00000009485
labrus_bergylta ENSLBEG00000010045
oryzias_latipes ENSORLG00000013202
oryzias_latipes ENSORLG00020003190
oryzias_latipes_asm223469v1 ENSORLG00015008691
oryzias_melastigma ENSOMEG00000015326
monopterus_albus ENSMALG00000022538
seriola_dumerili ENSSDUG00000014425
seriola_lalandi_dorsalis ENSSLDG00000025287
scophthalmus_maximus ENSSMAG00000009295
haplochromis_burtoni ENSHBUG00000017395
pundamilia_nyererei ENSPNYG00000022415
astatotilapia_calliptera ENSACLG00000025956
maylandia_zebra ENSMZEG00005018411
neolamprologus_brichardi ENSNBRG00000020348
oreochromis_niloticus ENSONIG00000013101
amphilophus_citrinellus ENSACIG00000014089
xiphophorus_couchianus ENSXCOG00000019155
xiphophorus_maculatus ENSXMAG00000010832
poecilia_formosa ENSPFOG00000016055
poecilia_latipinna ENSPLAG00000015059
poecilia_mexicana ENSPMEG00000004583
poecilia_reticulata ENSPREG00000013578
gambusia_affinis ENSGAFG00000021623
fundulus_heteroclitus ENSFHEG00000010151
cyprinodon_variegatus ENSCVAG00000022198
kryptolebias_marmoratus ENSKMAG00000009847
anabas_testudineus ENSATEG00000019902
gadus_morhua ENSGMOG00000014746
esox_lucius ENSELUG00000018665
pygocentrus_nattereri ENSPNAG00000020684
astyanax_mexicanus ENSAMXG00000041839
ictalurus_punctatus ENSIPUG00000005728
danio_rerio ENSDARG00000004171
paramormyrops_kingsleyae ENSPKIG00000016608
scleropages_formosus ENSSFOG00015014545
lepisosteus_oculatus ENSLOCG00000004589
petromyzon_marinus ENSPMAG00000004533
eptatretus_burgeri ENSEBUG00000002943
drosophila_melanogaster FBgn0033468
saccharomyces_cerevisiae YNL044W
