caenorhabditis_elegans_strain_n2 WBGene00022107
gallus_gallus ENSGALG00000014831
coturnix_japonica ENSCJPG00005009137
numida_meleagris ENSNMEG00000022094
manacus_vitellinus ENSMVIG00005017799
lepidothrix_coronata ENSLCOG00000000026
taeniopygia_guttata ENSTGUG00000011774
lonchura_striata_domestica ENSLSDG00000015979
serinus_canaria ENSSCAG00000014116
zonotrichia_albicollis ENSZALG00000016136
junco_hyemalis ENSJHYG00000016461
ficedula_albicollis ENSFALG00000011486
parus_major ENSPMJG00000013658
cyanistes_caeruleus ENSCCEG00000015072
melopsittacus_undulatus ENSMUNG00000000136
calidris_pygmaea ENSCPGG00000012156
calidris_pugnax ENSCPUG00000000763
apteryx_owenii ENSAOWG00000002670
apteryx_haastii ENSAHAG00000001078
apteryx_rowi ENSARWG00000005945
dromaius_novaehollandiae ENSDNVG00000018198
nothoprocta_perdicaria ENSNPEG00000013764
crocodylus_porosus ENSCPRG00005005046
pogona_vitticeps ENSPVIG00000013714
anolis_carolinensis ENSACAG00000002072
notechis_scutatus ENSNSUG00000004613
salvator_merianae ENSSMRG00000011817
sphenodon_punctatus ENSSPUG00000003588
phascolarctos_cinereus ENSPCIG00000023970
notamacropus_eugenii ENSMEUG00000008692
sarcophilus_harrisii ENSSHAG00000016956
monodelphis_domestica ENSMODG00000017679
ursus_maritimus ENSUMAG00000001192
ursus_americanus ENSUAMG00000008507
ailuropoda_melanoleuca ENSAMEG00000009509
mustela_putorius_furo ENSMPUG00000014547
neovison_vison ENSNVIG00000001634
canis_lupus_dingo ENSCAFG00020021931
canis_lupus_familiaris ENSCAFG00000001057
vulpes_vulpes ENSVVUG00000000810
panthera_tigris_altaica ENSPTIG00000014927
panthera_pardus ENSPPRG00000010751
felis_catus ENSFCAG00000027670
equus_caballus ENSECAG00000017788
equus_asinus_asinus ENSEASG00005009411
pteropus_vampyrus ENSPVAG00000001415
myotis_lucifugus ENSMLUG00000008157
ovis_aries ENSOARG00000007813
capra_hircus ENSCHIG00000020274
bos_mutus ENSBMUG00000013511
bos_taurus ENSBTAG00000001957
bison_bison_bison ENSBBBG00000010541
tursiops_truncatus ENSTTRG00000015658
sus_scrofa ENSSSCG00000004220
vicugna_pacos ENSVPAG00000010506
erinaceus_europaeus ENSEEUG00000002249
sorex_araneus ENSSARG00000008862
castor_canadensis ENSCCNG00000019137
dipodomys_ordii ENSDORG00000011192
ictidomys_tridecemlineatus ENSSTOG00000006671
marmota_marmota_marmota ENSMMMG00000016660
spermophilus_dauricus ENSSDAG00000005271
urocitellus_parryii ENSUPAG00010020298
mus_spicilegus ENSMSIG00000000873
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016021
mus_musculus ENSMUSG00000019792
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015212
mus_pahari MGP_PahariEiJ_G0023834
rattus_norvegicus ENSRNOG00000014240
meriones_unguiculatus ENSMUGG00000014576
cricetulus_griseus_chok1gshd ENSCGRG00001017153
cricetulus_griseus_crigri-picr ENSCGRG00015010772
cricetulus_griseus_crigri ENSCGRG00000008525
mesocricetus_auratus ENSMAUG00000018053
microtus_ochrogaster ENSMOCG00000008176
peromyscus_maniculatus_bairdii ENSPEMG00000019414
nannospalax_galili ENSNGAG00000023826
jaculus_jaculus ENSJJAG00000017244
jaculus_jaculus ENSJJAG00000022126
cavia_porcellus ENSCPOG00000009124
cavia_aperea ENSCAPG00000013532
octodon_degus ENSODEG00000005552
chinchilla_lanigera ENSCLAG00000015746
heterocephalus_glaber_female ENSHGLG00000014007
heterocephalus_glaber_male ENSHGLG00100007509
fukomys_damarensis ENSFDAG00000006745
oryctolagus_cuniculus ENSOCUG00000011783
ochotona_princeps ENSOPRG00000001763
papio_anubis ENSPANG00000022840
theropithecus_gelada ENSTGEG00000007078
mandrillus_leucophaeus ENSMLEG00000007788
cercocebus_atys ENSCATG00000039002
macaca_mulatta ENSMMUG00000004293
macaca_fascicularis ENSMFAG00000039916
macaca_nemestrina ENSMNEG00000040840
chlorocebus_sabaeus ENSCSAG00000016335
colobus_angolensis_palliatus ENSCANG00000036944
piliocolobus_tephrosceles ENSPTEG00000013099
rhinopithecus_roxellana ENSRROG00000041258
rhinopithecus_bieti ENSRBIG00000029483
pan_troglodytes ENSPTRG00000018577
pan_paniscus ENSPPAG00000029635
homo_sapiens ENSG00000066651
gorilla_gorilla ENSGGOG00000017016
pongo_abelii ENSPPYG00000016990
nomascus_leucogenys ENSNLEG00000014080
cebus_capucinus ENSCCAG00000018903
saimiri_boliviensis_boliviensis ENSSBOG00000026579
callithrix_jacchus ENSCJAG00000003686
aotus_nancymaae ENSANAG00000033565
nomascus_leucogenys ENSNLEG00000027344
cebus_capucinus ENSCCAG00000032054
carlito_syrichta ENSTSYG00000004430
prolemur_simus ENSPSMG00000004362
microcebus_murinus ENSMICG00000029227
propithecus_coquereli ENSPCOG00000018890
otolemur_garnettii ENSOGAG00000008764
tupaia_belangeri ENSTBEG00000001866
choloepus_hoffmanni ENSCHOG00000005969
dasypus_novemcinctus ENSDNOG00000002737
loxodonta_africana ENSLAFG00000003414
procavia_capensis ENSPCAG00000006264
echinops_telfairi ENSETEG00000007352
ornithorhynchus_anatinus ENSOANG00000002151
xenopus_tropicalis ENSXETG00000011700
latimeria_chalumnae ENSLACG00000010156
ciona_intestinalis ENSCING00000017363
drosophila_melanogaster FBgn0037250
saccharomyces_cerevisiae YOL124C
