caenorhabditis_elegans_strain_n2 WBGene00022874
serinus_canaria ENSSCAG00000015644
taeniopygia_guttata ENSTGUG00000007352
lonchura_striata_domestica ENSLSDG00000006394
lepidothrix_coronata ENSLCOG00000005698
manacus_vitellinus ENSMVIG00005014417
melopsittacus_undulatus ENSMUNG00000004072
calidris_pugnax ENSCPUG00000013317
calidris_pygmaea ENSCPGG00000012179
anser_brachyrhynchus ENSABRG00000008167
anas_platyrhynchos_platyrhynchos ENSAPLG00000012570
gallus_gallus ENSGALG00000016375
meleagris_gallopavo ENSMGAG00000014656
coturnix_japonica ENSCJPG00005017203
numida_meleagris ENSNMEG00000000193
crocodylus_porosus ENSCPRG00005003998
gopherus_agassizii ENSGAGG00000001793
chelonoidis_abingdonii ENSCABG00000005122
chrysemys_picta_bellii ENSCPBG00000006283
pelodiscus_sinensis ENSPSIG00000007071
phascolarctos_cinereus ENSPCIG00000011706
notamacropus_eugenii ENSMEUG00000009514
sarcophilus_harrisii ENSSHAG00000008915
monodelphis_domestica ENSMODG00000007861
pan_troglodytes ENSPTRG00000021737
pan_paniscus ENSPPAG00000012368
homo_sapiens ENSG00000102174
gorilla_gorilla ENSGGOG00000003961
pongo_abelii ENSPPYG00000020183
nomascus_leucogenys ENSNLEG00000009980
piliocolobus_tephrosceles ENSPTEG00000011375
colobus_angolensis_palliatus ENSCANG00000022959
rhinopithecus_roxellana ENSRROG00000037101
cercocebus_atys ENSCATG00000031574
mandrillus_leucophaeus ENSMLEG00000036549
papio_anubis ENSPANG00000010105
theropithecus_gelada ENSTGEG00000022617
macaca_nemestrina ENSMNEG00000030561
macaca_fascicularis ENSMFAG00000045722
macaca_mulatta ENSMMUG00000023589
chlorocebus_sabaeus ENSCSAG00000014426
rhinopithecus_bieti ENSRBIG00000029542
gorilla_gorilla ENSGGOG00000036211
saimiri_boliviensis_boliviensis ENSSBOG00000035899
cebus_capucinus ENSCCAG00000021705
callithrix_jacchus ENSCJAG00000005121
aotus_nancymaae ENSANAG00000021236
carlito_syrichta ENSTSYG00000005272
microcebus_murinus ENSMICG00000000193
propithecus_coquereli ENSPCOG00000025455
prolemur_simus ENSPSMG00000021733
otolemur_garnettii ENSOGAG00000010894
cricetulus_griseus_chok1gshd ENSCGRG00001019759
cricetulus_griseus_crigri ENSCGRG00000012298
cricetulus_griseus_crigri-picr ENSCGRG00015011725
mesocricetus_auratus ENSMAUG00000016421
peromyscus_maniculatus_bairdii ENSPEMG00000017527
microtus_ochrogaster ENSMOCG00000021326
mus_musculus ENSMUSG00000057457
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0034692
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0033522
mus_spicilegus ENSMSIG00000009151
mus_pahari MGP_PahariEiJ_G0032061
rattus_norvegicus ENSRNOG00000023440
nannospalax_galili ENSNGAG00000003601
jaculus_jaculus ENSJJAG00000016278
chinchilla_lanigera ENSCLAG00000000629
cavia_porcellus ENSCPOG00000006183
octodon_degus ENSODEG00000012854
heterocephalus_glaber_male ENSHGLG00100004204
heterocephalus_glaber_female ENSHGLG00000003219
fukomys_damarensis ENSFDAG00000004447
spermophilus_dauricus ENSSDAG00000008739
urocitellus_parryii ENSUPAG00010022298
ictidomys_tridecemlineatus ENSSTOG00000006838
marmota_marmota_marmota ENSMMMG00000008240
oryctolagus_cuniculus ENSOCUG00000006020
bos_mutus ENSBMUG00000018766
bos_taurus ENSBTAG00000000419
ovis_aries ENSOARG00000016361
capra_hircus ENSCHIG00000007176
tursiops_truncatus ENSTTRG00000007867
vicugna_pacos ENSVPAG00000007544
sus_scrofa ENSSSCG00000012167
erinaceus_europaeus ENSEEUG00000003017
pteropus_vampyrus ENSPVAG00000016788
myotis_lucifugus ENSMLUG00000013196
ursus_maritimus ENSUMAG00000011248
ursus_americanus ENSUAMG00000026669
ailuropoda_melanoleuca ENSAMEG00000016398
neovison_vison ENSNVIG00000000645
mustela_putorius_furo ENSMPUG00000000122
canis_lupus_dingo ENSCAFG00020005217
canis_lupus_familiaris ENSCAFG00000013325
vulpes_vulpes ENSVVUG00000012831
panthera_tigris_altaica ENSPTIG00000019600
panthera_pardus ENSPPRG00000019320
felis_catus ENSFCAG00000023221
equus_caballus ENSECAG00000011455
tupaia_belangeri ENSTBEG00000012260
dipodomys_ordii ENSDORG00000010976
sorex_araneus ENSSARG00000005881
dasypus_novemcinctus ENSDNOG00000002993
choloepus_hoffmanni ENSCHOG00000003322
loxodonta_africana ENSLAFG00000010566
procavia_capensis ENSPCAG00000014111
echinops_telfairi ENSETEG00000010102
ornithorhynchus_anatinus ENSOANG00000010653
ciona_savignyi ENSCSAVG00000011188
ciona_intestinalis ENSCING00000014061
ciona_intestinalis ENSCING00000004627
ciona_savignyi ENSCSAVG00000011179
ciona_savignyi ENSCSAVG00000008254
