pygocentrus_nattereri ENSPNAG00000005670
chinchilla_lanigera ENSCLAG00000000764
cavia_porcellus ENSCPOG00000024968
heterocephalus_glaber_male ENSHGLG00100000079
heterocephalus_glaber_female ENSHGLG00000001609
fukomys_damarensis ENSFDAG00000007613
castor_canadensis ENSCCNG00000024695
dipodomys_ordii ENSDORG00000008444
urocitellus_parryii ENSUPAG00010013371
spermophilus_dauricus ENSSDAG00000005863
marmota_marmota_marmota ENSMMMG00000005440
ictidomys_tridecemlineatus ENSSTOG00000001807
oryctolagus_cuniculus ENSOCUG00000000680
ochotona_princeps ENSOPRG00000014412
neovison_vison ENSNVIG00000020662
mustela_putorius_furo ENSMPUG00000002763
ursus_americanus ENSUAMG00000007841
ursus_maritimus ENSUMAG00000008735
ailuropoda_melanoleuca ENSAMEG00000010286
canis_lupus_familiaris ENSCAFG00000012594
canis_lupus_dingo ENSCAFG00020003729
vulpes_vulpes ENSVVUG00000014436
panthera_pardus ENSPPRG00000013173
panthera_tigris_altaica ENSPTIG00000016475
felis_catus ENSFCAG00000031081
equus_caballus ENSECAG00000006741
equus_asinus_asinus ENSEASG00005000737
myotis_lucifugus ENSMLUG00000006176
pteropus_vampyrus ENSPVAG00000003604
sorex_araneus ENSSARG00000013122
bos_taurus ENSBTAG00000003316
bos_mutus ENSBMUG00000018292
bison_bison_bison ENSBBBG00000013849
ovis_aries ENSOARG00000013064
capra_hircus ENSCHIG00000021143
sus_scrofa ENSSSCG00000012148
tursiops_truncatus ENSTTRG00000013331
vicugna_pacos ENSVPAG00000002871
erinaceus_europaeus ENSEEUG00000015970
loxodonta_africana ENSLAFG00000013543
procavia_capensis ENSPCAG00000011534
echinops_telfairi ENSETEG00000008660
dasypus_novemcinctus ENSDNOG00000031545
ornithorhynchus_anatinus ENSOANG00000014232
tetraodon_nigroviridis ENSTNIG00000006375
piliocolobus_tephrosceles ENSPTEG00000011149
anolis_carolinensis ENSACAG00000011393
notechis_scutatus ENSNSUG00000012794
salvator_merianae ENSSMRG00000022602
pogona_vitticeps ENSPVIG00000017334
caenorhabditis_elegans_strain_n2 WBGene00007621
latimeria_chalumnae ENSLACG00000012890
lepisosteus_oculatus ENSLOCG00000003441
petromyzon_marinus ENSPMAG00000007270
eptatretus_burgeri ENSEBUG00000009494
poecilia_mexicana ENSPMEG00000017058
poecilia_latipinna ENSPLAG00000015017
poecilia_formosa ENSPFOG00000016335
poecilia_reticulata ENSPREG00000018071
gambusia_affinis ENSGAFG00000018230
cyprinodon_variegatus ENSCVAG00000002462
ciona_savignyi ENSCSAVG00000005253
ciona_intestinalis ENSCING00000002020
drosophila_melanogaster FBgn0013334
