apteryx_rowi ENSARWG00000015893
nannospalax_galili ENSNGAG00000023347
jaculus_jaculus ENSJJAG00000008565
oryctolagus_cuniculus ENSOCUG00000000412
ochotona_princeps ENSOPRG00000010443
dasypus_novemcinctus ENSDNOG00000016932
choloepus_hoffmanni ENSCHOG00000002358
loxodonta_africana ENSLAFG00000005146
echinops_telfairi ENSETEG00000006029
procavia_capensis ENSPCAG00000014759
latimeria_chalumnae ENSLACG00000000033
takifugu_rubripes ENSTRUG00000002053
takifugu_rubripes ENSTRUG00000002383
tetraodon_nigroviridis ENSTNIG00000017052
oryzias_latipes ENSORLG00020008038
oryzias_latipes_asm223469v1 ENSORLG00015004919
oryzias_latipes ENSORLG00000020552
oryzias_melastigma ENSOMEG00000016459
cynoglossus_semilaevis ENSCSEG00000019200
periophthalmus_magnuspinnatus ENSPMGG00000021222
mola_mola ENSMMOG00000005520
gasterosteus_aculeatus ENSGACG00000007660
labrus_bergylta ENSLBEG00000022046
seriola_dumerili ENSSDUG00000011183
seriola_dumerili ENSSDUG00000011174
seriola_dumerili ENSSDUG00000011159
seriola_lalandi_dorsalis ENSSLDG00000022454
seriola_lalandi_dorsalis ENSSLDG00000022559
scophthalmus_maximus ENSSMAG00000005356
monopterus_albus ENSMALG00000012262
mastacembelus_armatus ENSMAMG00000014385
anabas_testudineus ENSATEG00000004607
amphiprion_percula ENSAPEG00000009890
amphiprion_ocellaris ENSAOCG00000003992
acanthochromis_polyacanthus ENSAPOG00000015926
stegastes_partitus ENSSPAG00000023206
poecilia_formosa ENSPFOG00000004713
poecilia_mexicana ENSPMEG00000003408
poecilia_latipinna ENSPLAG00000021538
poecilia_reticulata ENSPREG00000015746
gambusia_affinis ENSGAFG00000016419
xiphophorus_maculatus ENSXMAG00000001814
xiphophorus_couchianus ENSXCOG00000014467
cyprinodon_variegatus ENSCVAG00000007359
fundulus_heteroclitus ENSFHEG00000004188
fundulus_heteroclitus ENSFHEG00000006474
kryptolebias_marmoratus ENSKMAG00000016976
pundamilia_nyererei ENSPNYG00000005838
haplochromis_burtoni ENSHBUG00000018390
maylandia_zebra ENSMZEG00005001923
astatotilapia_calliptera ENSACLG00000008544
neolamprologus_brichardi ENSNBRG00000020842
neolamprologus_brichardi ENSNBRG00000013156
oreochromis_niloticus ENSONIG00000004366
oreochromis_niloticus ENSONIG00000003799
oreochromis_niloticus ENSONIG00000004100
maylandia_zebra ENSMZEG00005023133
maylandia_zebra ENSMZEG00005027944
haplochromis_burtoni ENSHBUG00000014798
neolamprologus_brichardi ENSNBRG00000007843
amphilophus_citrinellus ENSACIG00000013495
hippocampus_comes ENSHCOG00000018602
gadus_morhua ENSGMOG00000008301
esox_lucius ENSELUG00000014578
pygocentrus_nattereri ENSPNAG00000012389
astyanax_mexicanus ENSAMXG00000000103
ictalurus_punctatus ENSIPUG00000002984
danio_rerio ENSDARG00000012215
scleropages_formosus ENSSFOG00015023583
paramormyrops_kingsleyae ENSPKIG00000025669
lepisosteus_oculatus ENSLOCG00000005441
ciona_savignyi ENSCSAVG00000005465
ciona_intestinalis ENSCING00000009202
saccharomyces_cerevisiae YML106W
saccharomyces_cerevisiae YMR271C
drosophila_melanogaster FBgn0003257
caenorhabditis_elegans_strain_n2 WBGene00011559
eptatretus_burgeri ENSEBUG00000005305
saccharomyces_cerevisiae YEL021W
