notechis_scutatus ENSNSUG00000016937
otolemur_garnettii ENSOGAG00000014171
myotis_lucifugus ENSMLUG00000022392
panthera_tigris_altaica ENSPTIG00000021062
cricetulus_griseus_crigri ENSCGRG00000004760
cricetulus_griseus_crigri-picr ENSCGRG00015001254
marmota_marmota_marmota ENSMMMG00000016794
rhinopithecus_roxellana ENSRROG00000012256
bos_taurus ENSBTAG00000010020
heterocephalus_glaber_female ENSHGLG00000015242
heterocephalus_glaber_male ENSHGLG00100003759
cavia_porcellus ENSCPOG00000010777
chinchilla_lanigera ENSCLAG00000012030
procavia_capensis ENSPCAG00000010772
ursus_americanus ENSUAMG00000022622
ursus_maritimus ENSUMAG00000022951
ailuropoda_melanoleuca ENSAMEG00000010946
capra_hircus ENSCHIG00000014433
gopherus_agassizii ENSGAGG00000010068
chrysemys_picta_bellii ENSCPBG00000005911
zonotrichia_albicollis ENSZALG00000002431
ursus_americanus ENSUAMG00000017194
bos_mutus ENSBMUG00000010976
dipodomys_ordii ENSDORG00000030007
propithecus_coquereli ENSPCOG00000013810
microcebus_murinus ENSMICG00000028142
prolemur_simus ENSPSMG00000019054
urocitellus_parryii ENSUPAG00010008513
ictidomys_tridecemlineatus ENSSTOG00000022314
canis_lupus_dingo ENSCAFG00020018306
ursus_americanus ENSUAMG00000017192
felis_catus ENSFCAG00000026167
panthera_pardus ENSPPRG00000005631
callithrix_jacchus ENSCJAG00000003488
saimiri_boliviensis_boliviensis ENSSBOG00000034086
pongo_abelii ENSPPYG00000009378
fukomys_damarensis ENSFDAG00000011986
ailuropoda_melanoleuca ENSAMEG00000005678
canis_lupus_familiaris ENSCAFG00000019215
neovison_vison ENSNVIG00000006433
mustela_putorius_furo ENSMPUG00000003925
tursiops_truncatus ENSTTRG00000008832
spermophilus_dauricus ENSSDAG00000008050
cavia_aperea ENSCAPG00000013504
rhinopithecus_bieti ENSRBIG00000041734
vulpes_vulpes ENSVVUG00000003300
loxodonta_africana ENSLAFG00000007845
phascolarctos_cinereus ENSPCIG00000025343
notamacropus_eugenii ENSMEUG00000001270
sarcophilus_harrisii ENSSHAG00000007226
monodelphis_domestica ENSMODG00000006884
ornithorhynchus_anatinus ENSOANG00000013515
xenopus_tropicalis ENSXETG00000022092
seriola_dumerili ENSSDUG00000005156
seriola_lalandi_dorsalis ENSSLDG00000009692
scophthalmus_maximus ENSSMAG00000011561
mastacembelus_armatus ENSMAMG00000019523
monopterus_albus ENSMALG00000007726
anabas_testudineus ENSATEG00000024149
amphiprion_percula ENSAPEG00000007422
amphiprion_ocellaris ENSAOCG00000017686
acanthochromis_polyacanthus ENSAPOG00000004588
stegastes_partitus ENSSPAG00000021947
astatotilapia_calliptera ENSACLG00000023559
maylandia_zebra ENSMZEG00005007077
pundamilia_nyererei ENSPNYG00000017379
haplochromis_burtoni ENSHBUG00000006326
neolamprologus_brichardi ENSNBRG00000011281
oreochromis_niloticus ENSONIG00000004838
amphilophus_citrinellus ENSACIG00000015213
labrus_bergylta ENSLBEG00000016997
gasterosteus_aculeatus ENSGACG00000012785
takifugu_rubripes ENSTRUG00000023188
tetraodon_nigroviridis ENSTNIG00000010630
mola_mola ENSMMOG00000000440
xiphophorus_couchianus ENSXCOG00000009532
xiphophorus_maculatus ENSXMAG00000012647
gambusia_affinis ENSGAFG00000002585
poecilia_formosa ENSPFOG00000003017
poecilia_latipinna ENSPLAG00000000702
poecilia_mexicana ENSPMEG00000003900
poecilia_reticulata ENSPREG00000008390
cyprinodon_variegatus ENSCVAG00000005520
fundulus_heteroclitus ENSFHEG00000012684
kryptolebias_marmoratus ENSKMAG00000003630
oryzias_latipes ENSORLG00020003444
oryzias_latipes ENSORLG00000004640
oryzias_latipes_asm223469v1 ENSORLG00015021425
oryzias_melastigma ENSOMEG00000013474
cynoglossus_semilaevis ENSCSEG00000002841
hippocampus_comes ENSHCOG00000001458
periophthalmus_magnuspinnatus ENSPMGG00000014697
gadus_morhua ENSGMOG00000011717
esox_lucius ENSELUG00000018708
pygocentrus_nattereri ENSPNAG00000002059
ictalurus_punctatus ENSIPUG00000000999
danio_rerio ENSDARG00000042045
scleropages_formosus ENSSFOG00015004195
paramormyrops_kingsleyae ENSPKIG00000018784
lepisosteus_oculatus ENSLOCG00000006147
