poecilia_formosa ENSPFOG00000010296
coturnix_japonica ENSCJPG00005012758
numida_meleagris ENSNMEG00000006752
crocodylus_porosus ENSCPRG00005003889
gopherus_agassizii ENSGAGG00000009083
chelonoidis_abingdonii ENSCABG00000021466
chrysemys_picta_bellii ENSCPBG00000000331
pelodiscus_sinensis ENSPSIG00000017485
anolis_carolinensis ENSACAG00000012936
pogona_vitticeps ENSPVIG00000025650
notechis_scutatus ENSNSUG00000007437
salvator_merianae ENSSMRG00000007997
salvator_merianae ENSSMRG00000010782
sphenodon_punctatus ENSSPUG00000003221
phascolarctos_cinereus ENSPCIG00000019060
phascolarctos_cinereus ENSPCIG00000005421
phascolarctos_cinereus ENSPCIG00000029879
phascolarctos_cinereus ENSPCIG00000035420
notamacropus_eugenii ENSMEUG00000004932
sarcophilus_harrisii ENSSHAG00000010441
monodelphis_domestica ENSMODG00000029803
loxodonta_africana ENSLAFG00000028389
loxodonta_africana ENSLAFG00000026937
loxodonta_africana ENSLAFG00000000913
procavia_capensis ENSPCAG00000016116
echinops_telfairi ENSETEG00000004719
bos_mutus ENSBMUG00000012801
bos_taurus ENSBTAG00000030454
bison_bison_bison ENSBBBG00000015259
bison_bison_bison ENSBBBG00000024065
bison_bison_bison ENSBBBG00000003571
bison_bison_bison ENSBBBG00000017213
bison_bison_bison ENSBBBG00000024218
bos_mutus ENSBMUG00000007348
capra_hircus ENSCHIG00000004197
ovis_aries ENSOARG00000018683
capra_hircus ENSCHIG00000003665
bison_bison_bison ENSBBBG00000016541
bos_taurus ENSBTAG00000033604
bos_mutus ENSBMUG00000008477
bos_taurus ENSBTAG00000031256
bos_mutus ENSBMUG00000008766
bos_taurus ENSBTAG00000038238
bos_taurus ENSBTAG00000038186
bison_bison_bison ENSBBBG00000023168
ovis_aries ENSOARG00000009427
capra_hircus ENSCHIG00000011826
capra_hircus ENSCHIG00000020673
bos_taurus ENSBTAG00000054293
bos_mutus ENSBMUG00000006389
bison_bison_bison ENSBBBG00000019260
capra_hircus ENSCHIG00000009084
tursiops_truncatus ENSTTRG00000001747
sus_scrofa ENSSSCG00000033897
sus_scrofa ENSSSCG00000039886
sus_scrofa ENSSSCG00000031226
sus_scrofa ENSSSCG00000013151
sus_scrofa ENSSSCG00000037247
sus_scrofa ENSSSCG00000039042
sus_scrofa ENSSSCG00000034466
sus_scrofa ENSSSCG00000017590
sus_scrofa ENSSSCG00000039731
erinaceus_europaeus ENSEEUG00000003730
panthera_pardus ENSPPRG00000014414
panthera_tigris_altaica ENSPTIG00000015592
felis_catus ENSFCAG00000027572
panthera_pardus ENSPPRG00000019933
felis_catus ENSFCAG00000044463
panthera_pardus ENSPPRG00000021162
felis_catus ENSFCAG00000046772
ursus_maritimus ENSUMAG00000006508
ursus_americanus ENSUAMG00000010343
ailuropoda_melanoleuca ENSAMEG00000010649
neovison_vison ENSNVIG00000004885
mustela_putorius_furo ENSMPUG00000004356
canis_lupus_dingo ENSCAFG00020007108
canis_lupus_familiaris ENSCAFG00000007905
vulpes_vulpes ENSVVUG00000021824
equus_asinus_asinus ENSEASG00005019447
equus_caballus ENSECAG00000024613
myotis_lucifugus ENSMLUG00000007846
myotis_lucifugus ENSMLUG00000024031
pteropus_vampyrus ENSPVAG00000007952
microcebus_murinus ENSMICG00000038101
prolemur_simus ENSPSMG00000011455
propithecus_coquereli ENSPCOG00000019782
otolemur_garnettii ENSOGAG00000007685
macaca_nemestrina ENSMNEG00000031602
macaca_mulatta ENSMMUG00000038659
rhinopithecus_bieti ENSRBIG00000028296
rhinopithecus_roxellana ENSRROG00000000207
colobus_angolensis_palliatus ENSCANG00000041353
nomascus_leucogenys ENSNLEG00000031621
saimiri_boliviensis_boliviensis ENSSBOG00000018601
gorilla_gorilla ENSGGOG00000037801
pan_paniscus ENSPPAG00000043848
aotus_nancymaae ENSANAG00000028535
pan_paniscus ENSPPAG00000043613
pan_troglodytes ENSPTRG00000044246
homo_sapiens ENSG00000173221
gorilla_gorilla ENSGGOG00000009175
pongo_abelii ENSPPYG00000015645
nomascus_leucogenys ENSNLEG00000014179
pan_troglodytes ENSPTRG00000048162
pan_paniscus ENSPPAG00000041258
macaca_nemestrina ENSMNEG00000037840
macaca_fascicularis ENSMFAG00000030880
macaca_nemestrina ENSMNEG00000045542
macaca_mulatta ENSMMUG00000005312
papio_anubis ENSPANG00000030926
theropithecus_gelada ENSTGEG00000015427
papio_anubis ENSPANG00000003280
cercocebus_atys ENSCATG00000033990
theropithecus_gelada ENSTGEG00000004319
macaca_fascicularis ENSMFAG00000039086
mandrillus_leucophaeus ENSMLEG00000042912
chlorocebus_sabaeus ENSCSAG00000014431
rhinopithecus_roxellana ENSRROG00000032464
rhinopithecus_bieti ENSRBIG00000042982
colobus_angolensis_palliatus ENSCANG00000038546
piliocolobus_tephrosceles ENSPTEG00000009348
saimiri_boliviensis_boliviensis ENSSBOG00000027871
cebus_capucinus ENSCCAG00000036906
callithrix_jacchus ENSCJAG00000047220
aotus_nancymaae ENSANAG00000032892
carlito_syrichta ENSTSYG00000033627
mus_spicilegus ENSMSIG00000024455
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018729
mus_musculus ENSMUSG00000021591
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019612
mus_pahari MGP_PahariEiJ_G0015808
rattus_norvegicus ENSRNOG00000012183
rattus_norvegicus ENSRNOG00000039782
rattus_norvegicus ENSRNOG00000053554
rattus_norvegicus ENSRNOG00000055630
rattus_norvegicus ENSRNOG00000052075
rattus_norvegicus ENSRNOG00000055619
rattus_norvegicus ENSRNOG00000051448
rattus_norvegicus ENSRNOG00000058800
rattus_norvegicus ENSRNOG00000055649
rattus_norvegicus ENSRNOG00000056266
rattus_norvegicus ENSRNOG00000061401
rattus_norvegicus ENSRNOG00000052834
rattus_norvegicus ENSRNOG00000054227
rattus_norvegicus ENSRNOG00000059830
meriones_unguiculatus ENSMUGG00000019360
cricetulus_griseus_chok1gshd ENSCGRG00001012408
cricetulus_griseus_crigri-picr ENSCGRG00015017856
cricetulus_griseus_crigri ENSCGRG00000009671
mesocricetus_auratus ENSMAUG00000011312
peromyscus_maniculatus_bairdii ENSPEMG00000017750
microtus_ochrogaster ENSMOCG00000010760
nannospalax_galili ENSNGAG00000004976
jaculus_jaculus ENSJJAG00000019209
heterocephalus_glaber_female ENSHGLG00000005062
heterocephalus_glaber_male ENSHGLG00100013911
fukomys_damarensis ENSFDAG00000018767
cavia_aperea ENSCAPG00000003870
cavia_aperea ENSCAPG00000008516
cavia_porcellus ENSCPOG00000040776
chinchilla_lanigera ENSCLAG00000007437
octodon_degus ENSODEG00000013777
castor_canadensis ENSCCNG00000019421
castor_canadensis ENSCCNG00000004962
dipodomys_ordii ENSDORG00000002345
spermophilus_dauricus ENSSDAG00000008481
urocitellus_parryii ENSUPAG00010004035
ictidomys_tridecemlineatus ENSSTOG00000016556
marmota_marmota_marmota ENSMMMG00000005701
oryctolagus_cuniculus ENSOCUG00000015853
ochotona_princeps ENSOPRG00000005544
oryctolagus_cuniculus ENSOCUG00000027801
sorex_araneus ENSSARG00000008133
choloepus_hoffmanni ENSCHOG00000004620
dasypus_novemcinctus ENSDNOG00000049647
xenopus_tropicalis ENSXETG00000026267
caenorhabditis_elegans_strain_n2 WBGene00021331
