vombatus_ursinus ENSVURG00010002229
takifugu_rubripes ENSTRUG00000005907
tetraodon_nigroviridis ENSTNIG00000016902
mola_mola ENSMMOG00000002363
periophthalmus_magnuspinnatus ENSPMGG00000009073
hippocampus_comes ENSHCOG00000012694
gadus_morhua ENSGMOG00000019025
hucho_hucho ENSHHUG00000038089
hucho_hucho ENSHHUG00000025123
esox_lucius ENSELUG00000003195
scleropages_formosus ENSSFOG00015023514
paramormyrops_kingsleyae ENSPKIG00000025356
neolamprologus_brichardi ENSNBRG00000010047
lepisosteus_oculatus ENSLOCG00000001877
neolamprologus_brichardi ENSNBRG00000009692
neolamprologus_brichardi ENSNBRG00000009708
hucho_hucho ENSHHUG00000031159
erpetoichthys_calabaricus ENSECRG00000011502
callorhinchus_milii ENSCMIG00000014163
urocitellus_parryii ENSUPAG00010016593
spermophilus_dauricus ENSSDAG00000003459
eptatretus_burgeri ENSEBUG00000013782
petromyzon_marinus ENSPMAG00000002836
petromyzon_marinus ENSPMAG00000007885
eptatretus_burgeri ENSEBUG00000000992
