caenorhabditis_elegans_strain_n2 WBGene00020273
capra_hircus ENSCHIG00000015645
ovis_aries ENSOARG00000013679
bos_mutus ENSBMUG00000007809
bos_taurus ENSBTAG00000012412
bison_bison_bison ENSBBBG00000004256
tursiops_truncatus ENSTTRG00000007712
sus_scrofa ENSSSCG00000032024
vicugna_pacos ENSVPAG00000001164
erinaceus_europaeus ENSEEUG00000003626
myotis_lucifugus ENSMLUG00000010556
pteropus_vampyrus ENSPVAG00000000889
equus_caballus ENSECAG00000013206
equus_asinus_asinus ENSEASG00005007711
ursus_americanus ENSUAMG00000012231
ursus_maritimus ENSUMAG00000017419
ailuropoda_melanoleuca ENSAMEG00000011998
neovison_vison ENSNVIG00000005011
mustela_putorius_furo ENSMPUG00000001123
canis_lupus_dingo ENSCAFG00020025994
canis_lupus_dingo ENSCAFG00020025987
canis_lupus_familiaris ENSCAFG00000008892
vulpes_vulpes ENSVVUG00000000551
panthera_pardus ENSPPRG00000023131
panthera_tigris_altaica ENSPTIG00000016125
felis_catus ENSFCAG00000002177
dasypus_novemcinctus ENSDNOG00000015586
loxodonta_africana ENSLAFG00000010407
procavia_capensis ENSPCAG00000007430
echinops_telfairi ENSETEG00000009080
ornithorhynchus_anatinus ENSOANG00000014694
xenopus_tropicalis ENSXETG00000009895
latimeria_chalumnae ENSLACG00000017059
gasterosteus_aculeatus ENSGACG00000011703
labrus_bergylta ENSLBEG00000027208
takifugu_rubripes ENSTRUG00000009372
tetraodon_nigroviridis ENSTNIG00000016277
monopterus_albus ENSMALG00000017411
mastacembelus_armatus ENSMAMG00000011238
anabas_testudineus ENSATEG00000011790
scophthalmus_maximus ENSSMAG00000003782
cynoglossus_semilaevis ENSCSEG00000012616
seriola_dumerili ENSSDUG00000012313
seriola_lalandi_dorsalis ENSSLDG00000023179
amphiprion_ocellaris ENSAOCG00000010364
amphiprion_percula ENSAPEG00000010758
acanthochromis_polyacanthus ENSAPOG00000020308
stegastes_partitus ENSSPAG00000006325
astatotilapia_calliptera ENSACLG00000024865
maylandia_zebra ENSMZEG00005011862
haplochromis_burtoni ENSHBUG00000001904
pundamilia_nyererei ENSPNYG00000010589
neolamprologus_brichardi ENSNBRG00000001049
oreochromis_niloticus ENSONIG00000005599
amphilophus_citrinellus ENSACIG00000003248
poecilia_formosa ENSPFOG00000003388
poecilia_mexicana ENSPMEG00000006634
poecilia_latipinna ENSPLAG00000004371
poecilia_reticulata ENSPREG00000013453
xiphophorus_maculatus ENSXMAG00000007253
xiphophorus_couchianus ENSXCOG00000005500
gambusia_affinis ENSGAFG00000020694
cyprinodon_variegatus ENSCVAG00000009076
fundulus_heteroclitus ENSFHEG00000000202
kryptolebias_marmoratus ENSKMAG00000006001
oryzias_latipes ENSORLG00000003429
oryzias_latipes ENSORLG00020013785
oryzias_latipes_asm223469v1 ENSORLG00015019421
oryzias_melastigma ENSOMEG00000002094
hippocampus_comes ENSHCOG00000018683
gadus_morhua ENSGMOG00000001838
esox_lucius ENSELUG00000020516
pygocentrus_nattereri ENSPNAG00000019324
astyanax_mexicanus ENSAMXG00000012306
ictalurus_punctatus ENSIPUG00000014721
danio_rerio ENSDARG00000060308
scleropages_formosus ENSSFOG00015000339
paramormyrops_kingsleyae ENSPKIG00000003683
lepisosteus_oculatus ENSLOCG00000009190
petromyzon_marinus ENSPMAG00000009733
eptatretus_burgeri ENSEBUG00000016897
ciona_intestinalis ENSCING00000014981
ciona_intestinalis ENSCING00000014986
ciona_savignyi ENSCSAVG00000000065
eptatretus_burgeri ENSEBUG00000015667
saccharomyces_cerevisiae YKL014C
