sarcophilus_harrisii ENSSHAG00000013836
sus_scrofa ENSSSCG00000029870
tursiops_truncatus ENSTTRG00000006745
myotis_lucifugus ENSMLUG00000026050
pteropus_vampyrus ENSPVAG00000002699
equus_asinus_asinus ENSEASG00005017532
equus_caballus ENSECAG00000028812
ornithorhynchus_anatinus ENSOANG00000003733
salvator_merianae ENSSMRG00000016949
pogona_vitticeps ENSPVIG00000009694
sphenodon_punctatus ENSSPUG00000000676
anas_platyrhynchos_platyrhynchos ENSAPLG00000004673
anser_brachyrhynchus ENSABRG00000002868
meleagris_gallopavo ENSMGAG00000002648
gallus_gallus ENSGALG00000042657
coturnix_japonica ENSCJPG00005010538
numida_meleagris ENSNMEG00000004966
calidris_pygmaea ENSCPGG00000012979
calidris_pugnax ENSCPUG00000019096
melopsittacus_undulatus ENSMUNG00000002670
apteryx_owenii ENSAOWG00000009111
apteryx_rowi ENSARWG00000012624
apteryx_haastii ENSAHAG00000004675
dromaius_novaehollandiae ENSDNVG00000018821
nothoprocta_perdicaria ENSNPEG00000009139
taeniopygia_guttata ENSTGUG00000000229
lonchura_striata_domestica ENSLSDG00000008458
cyanistes_caeruleus ENSCCEG00000008208
parus_major ENSPMJG00000003960
serinus_canaria ENSSCAG00000006073
zonotrichia_albicollis ENSZALG00000017038
junco_hyemalis ENSJHYG00000012672
lepidothrix_coronata ENSLCOG00000002181
manacus_vitellinus ENSMVIG00005019498
ficedula_albicollis ENSFALG00000001092
crocodylus_porosus ENSCPRG00005002546
gopherus_agassizii ENSGAGG00000001775
chrysemys_picta_bellii ENSCPBG00000001683
xenopus_tropicalis ENSXETG00000025910
latimeria_chalumnae ENSLACG00000017397
takifugu_rubripes ENSTRUG00000014272
tetraodon_nigroviridis ENSTNIG00000008487
cynoglossus_semilaevis ENSCSEG00000012289
labrus_bergylta ENSLBEG00000002020
mola_mola ENSMMOG00000011961
haplochromis_burtoni ENSHBUG00000008645
pundamilia_nyererei ENSPNYG00000015848
maylandia_zebra ENSMZEG00005024998
astatotilapia_calliptera ENSACLG00000017362
neolamprologus_brichardi ENSNBRG00000011176
oreochromis_niloticus ENSONIG00000009483
amphilophus_citrinellus ENSACIG00000019061
amphiprion_percula ENSAPEG00000002089
amphiprion_ocellaris ENSAOCG00000020607
acanthochromis_polyacanthus ENSAPOG00000014993
stegastes_partitus ENSSPAG00000018189
xiphophorus_maculatus ENSXMAG00000005789
xiphophorus_couchianus ENSXCOG00000015163
gambusia_affinis ENSGAFG00000021450
poecilia_formosa ENSPFOG00000012574
poecilia_mexicana ENSPMEG00000006118
poecilia_latipinna ENSPLAG00000014883
poecilia_reticulata ENSPREG00000007694
fundulus_heteroclitus ENSFHEG00000011672
cyprinodon_variegatus ENSCVAG00000021634
kryptolebias_marmoratus ENSKMAG00000004304
seriola_dumerili ENSSDUG00000017246
seriola_lalandi_dorsalis ENSSLDG00000013961
scophthalmus_maximus ENSSMAG00000018775
monopterus_albus ENSMALG00000014357
mastacembelus_armatus ENSMAMG00000016227
anabas_testudineus ENSATEG00000005584
oryzias_latipes ENSORLG00000017597
oryzias_latipes ENSORLG00020007949
oryzias_latipes_asm223469v1 ENSORLG00015007741
oryzias_melastigma ENSOMEG00000007627
gasterosteus_aculeatus ENSGACG00000017433
hippocampus_comes ENSHCOG00000020230
periophthalmus_magnuspinnatus ENSPMGG00000014164
gadus_morhua ENSGMOG00000000396
esox_lucius ENSELUG00000022562
pygocentrus_nattereri ENSPNAG00000018844
astyanax_mexicanus ENSAMXG00000031704
ictalurus_punctatus ENSIPUG00000006237
danio_rerio ENSDARG00000058822
scleropages_formosus ENSSFOG00015009551
paramormyrops_kingsleyae ENSPKIG00000005529
lepisosteus_oculatus ENSLOCG00000009208
