latimeria_chalumnae ENSLACG00000008203
phascolarctos_cinereus ENSPCIG00000000283
notamacropus_eugenii ENSMEUG00000000096
sarcophilus_harrisii ENSSHAG00000011628
monodelphis_domestica ENSMODG00000008391
ornithorhynchus_anatinus ENSOANG00000010680
anas_platyrhynchos ENSAPLG00000023529
anas_platyrhynchos ENSAPLG00000029402
eptatretus_burgeri ENSEBUG00000013556
eptatretus_burgeri ENSEBUG00000009615
eptatretus_burgeri ENSEBUG00000006011
tetraodon_nigroviridis ENSTNIG00000011783
takifugu_rubripes ENSTRUG00000015926
cynoglossus_semilaevis ENSCSEG00000018000
seriola_lalandi ENSSLDG00000017093
seriola_dumerili ENSSDUG00000012245
scophthalmus_maximus ENSSMAG00000015872
anabas_testudineus ENSATEG00000014263
mastacembelus_armatus ENSMAMG00000014066
cyprinodon_variegatus ENSCVAG00000013993
fundulus_heteroclitus ENSFHEG00000002630
xiphophorus_maculatus ENSXMAG00000010385
gambusia_affinis ENSGAFG00000005530
poecilia_formosa ENSPFOG00000004853
poecilia_mexicana ENSPMEG00000001231
poecilia_latipinna ENSPLAG00000022277
poecilia_reticulata ENSPREG00000022230
xiphophorus_couchianus ENSXCOG00000006676
kryptolebias_marmoratus ENSKMAG00000013287
oryzias_latipes ENSORLG00020002884
oryzias_latipes ENSORLG00000008260
oryzias_latipes ENSORLG00015007824
oryzias_melastigma ENSOMEG00000003356
astatotilapia_calliptera ENSACLG00000013065
maylandia_zebra ENSMZEG00005016050
pundamilia_nyererei ENSPNYG00000018918
haplochromis_burtoni ENSHBUG00000003078
neolamprologus_brichardi ENSNBRG00000018841
oreochromis_niloticus ENSONIG00000004262
amphilophus_citrinellus ENSACIG00000015622
amphiprion_ocellaris ENSAOCG00000010001
amphiprion_percula ENSAPEG00000004050
acanthochromis_polyacanthus ENSAPOG00000002531
stegastes_partitus ENSSPAG00000004083
labrus_bergylta ENSLBEG00000027010
gasterosteus_aculeatus ENSGACG00000020382
mola_mola ENSMMOG00000016385
hippocampus_comes ENSHCOG00000005527
periophthalmus_magnuspinnatus ENSPMGG00000014150
mola_mola ENSMMOG00000012509
takifugu_rubripes ENSTRUG00000025075
labrus_bergylta ENSLBEG00000020680
labrus_bergylta ENSLBEG00000008637
gasterosteus_aculeatus ENSGACG00000009741
amphiprion_percula ENSAPEG00000024324
amphiprion_ocellaris ENSAOCG00000010279
acanthochromis_polyacanthus ENSAPOG00000016739
stegastes_partitus ENSSPAG00000011022
maylandia_zebra ENSMZEG00005016763
astatotilapia_calliptera ENSACLG00000015920
pundamilia_nyererei ENSPNYG00000006450
haplochromis_burtoni ENSHBUG00000001902
neolamprologus_brichardi ENSNBRG00000003700
oreochromis_niloticus ENSONIG00000003688
amphilophus_citrinellus ENSACIG00000013837
poecilia_formosa ENSPFOG00000009903
poecilia_latipinna ENSPLAG00000000790
poecilia_mexicana ENSPMEG00000012823
poecilia_reticulata ENSPREG00000000731
xiphophorus_maculatus ENSXMAG00000004335
xiphophorus_couchianus ENSXCOG00000012636
gambusia_affinis ENSGAFG00000012214
cyprinodon_variegatus ENSCVAG00000004996
kryptolebias_marmoratus ENSKMAG00000021216
oryzias_latipes ENSORLG00020003027
oryzias_latipes ENSORLG00015005261
oryzias_latipes ENSORLG00000006731
oryzias_melastigma ENSOMEG00000013415
monopterus_albus ENSMALG00000012013
mastacembelus_armatus ENSMAMG00000011554
anabas_testudineus ENSATEG00000013255
seriola_dumerili ENSSDUG00000018379
seriola_lalandi ENSSLDG00000020994
scophthalmus_maximus ENSSMAG00000013821
cynoglossus_semilaevis ENSCSEG00000017062
gadus_morhua ENSGMOG00000008073
hippocampus_comes ENSHCOG00000007337
fundulus_heteroclitus ENSFHEG00000006424
tetraodon_nigroviridis ENSTNIG00000007740
gadus_morhua ENSGMOG00000018530
esox_lucius ENSELUG00000006947
pygocentrus_nattereri ENSPNAG00000014448
astyanax_mexicanus ENSAMXG00000005948
ictalurus_punctatus ENSIPUG00000024380
danio_rerio ENSDARG00000014017
paramormyrops_kingsleyae ENSPKIG00000015120
scleropages_formosus ENSSFOG00015000418
lepisosteus_oculatus ENSLOCG00000007941
canis_lupus ENSCAFG00020008746
periophthalmus_magnuspinnatus ENSPMGG00000002752
ciona_savignyi ENSCSAVG00000011317
ciona_intestinalis ENSCING00000000347
drosophila_melanogaster FBgn0011703
caenorhabditis_elegans WBGene00004391
saccharomyces_cerevisiae YER070W
piliocolobus_tephrosceles ENSPTEG00000009033
piliocolobus_tephrosceles ENSPTEG00000005737
saccharomyces_cerevisiae YIL066C
