pteropus_vampyrus ENSPVAG00000002384
gasterosteus_aculeatus ENSGACG00000004272
periophthalmus_magnuspinnatus ENSPMGG00000011498
hippocampus_comes ENSHCOG00000018007
gadus_morhua ENSGMOG00000008818
scleropages_formosus ENSSFOG00015008760
astyanax_mexicanus ENSAMXG00000036167
pygocentrus_nattereri ENSPNAG00000012977
ictalurus_punctatus ENSIPUG00000023385
danio_rerio ENSDARG00000003989
esox_lucius ENSELUG00000012482
paramormyrops_kingsleyae ENSPKIG00000023652
lepisosteus_oculatus ENSLOCG00000013245
scleropages_formosus ENSSFOG00015020970
paramormyrops_kingsleyae ENSPKIG00000018452
drosophila_melanogaster FBgn0033932
