anas_platyrhynchos_platyrhynchos ENSAPLG00000002073
heterocephalus_glaber_female ENSHGLG00000009054
heterocephalus_glaber_male ENSHGLG00100011652
fukomys_damarensis ENSFDAG00000007394
urocitellus_parryii ENSUPAG00010004178
ictidomys_tridecemlineatus ENSSTOG00000023367
spermophilus_dauricus ENSSDAG00000022942
marmota_marmota_marmota ENSMMMG00000018839
castor_canadensis ENSCCNG00000016790
dipodomys_ordii ENSDORG00000004010
mus_musculus ENSMUSG00000019338
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026267
mus_spicilegus ENSMSIG00000004151
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025323
mus_pahari MGP_PahariEiJ_G0026767
rattus_norvegicus ENSRNOG00000021026
meriones_unguiculatus ENSMUGG00000013645
cricetulus_griseus_crigri ENSCGRG00000010527
cricetulus_griseus_crigri-picr ENSCGRG00015017599
cricetulus_griseus_chok1gshd ENSCGRG00001011676
mesocricetus_auratus ENSMAUG00000004550
microtus_ochrogaster ENSMOCG00000017951
peromyscus_maniculatus_bairdii ENSPEMG00000016093
nannospalax_galili ENSNGAG00000017739
jaculus_jaculus ENSJJAG00000022366
oryctolagus_cuniculus ENSOCUG00000027462
ochotona_princeps ENSOPRG00000007213
myotis_lucifugus ENSMLUG00000015198
pteropus_vampyrus ENSPVAG00000011674
equus_caballus ENSECAG00000006072
equus_asinus_asinus ENSEASG00005002145
bos_taurus ENSBTAG00000007318
bos_mutus ENSBMUG00000024351
bison_bison_bison ENSBBBG00000002701
capra_hircus ENSCHIG00000011195
ovis_aries ENSOARG00000020978
tursiops_truncatus ENSTTRG00000007020
sus_scrofa ENSSSCG00000006627
sorex_araneus ENSSARG00000000722
erinaceus_europaeus ENSEEUG00000007349
ursus_americanus ENSUAMG00000027445
ailuropoda_melanoleuca ENSAMEG00000000725
mustela_putorius_furo ENSMPUG00000003797
neovison_vison ENSNVIG00000015264
canis_lupus_familiaris ENSCAFG00000012605
canis_lupus_dingo ENSCAFG00020012909
vulpes_vulpes ENSVVUG00000012829
panthera_pardus ENSPPRG00000003190
panthera_tigris_altaica ENSPTIG00000007625
felis_catus ENSFCAG00000005566
tupaia_belangeri ENSTBEG00000004134
echinops_telfairi ENSETEG00000013493
phascolarctos_cinereus ENSPCIG00000021138
notamacropus_eugenii ENSMEUG00000003682
sarcophilus_harrisii ENSSHAG00000014191
monodelphis_domestica ENSMODG00000018857
xenopus_tropicalis ENSXETG00000010001
latimeria_chalumnae ENSLACG00000006991
scleropages_formosus ENSSFOG00015021090
paramormyrops_kingsleyae ENSPKIG00000016139
paramormyrops_kingsleyae ENSPKIG00000013049
takifugu_rubripes ENSTRUG00000009576
tetraodon_nigroviridis ENSTNIG00000017569
mola_mola ENSMMOG00000016790
gasterosteus_aculeatus ENSGACG00000004387
mastacembelus_armatus ENSMAMG00000016586
monopterus_albus ENSMALG00000019259
anabas_testudineus ENSATEG00000010098
scophthalmus_maximus ENSSMAG00000003811
cynoglossus_semilaevis ENSCSEG00000007216
seriola_lalandi_dorsalis ENSSLDG00000014947
seriola_dumerili ENSSDUG00000017625
amphiprion_ocellaris ENSAOCG00000021824
amphiprion_percula ENSAPEG00000007954
acanthochromis_polyacanthus ENSAPOG00000000058
stegastes_partitus ENSSPAG00000021707
poecilia_formosa ENSPFOG00000010179
poecilia_mexicana ENSPMEG00000019771
poecilia_latipinna ENSPLAG00000008375
poecilia_reticulata ENSPREG00000020006
gambusia_affinis ENSGAFG00000006096
xiphophorus_maculatus ENSXMAG00000015254
cyprinodon_variegatus ENSCVAG00000018862
fundulus_heteroclitus ENSFHEG00000011379
kryptolebias_marmoratus ENSKMAG00000010973
oryzias_latipes ENSORLG00000025604
oryzias_latipes_asm223469v1 ENSORLG00015009217
oryzias_latipes ENSORLG00020015229
oryzias_melastigma ENSOMEG00000005886
maylandia_zebra ENSMZEG00005026588
astatotilapia_calliptera ENSACLG00000010230
haplochromis_burtoni ENSHBUG00000021078
pundamilia_nyererei ENSPNYG00000010000
neolamprologus_brichardi ENSNBRG00000015762
oreochromis_niloticus ENSONIG00000019751
amphilophus_citrinellus ENSACIG00000003449
labrus_bergylta ENSLBEG00000026012
periophthalmus_magnuspinnatus ENSPMGG00000001877
hippocampus_comes ENSHCOG00000002511
gadus_morhua ENSGMOG00000010769
esox_lucius ENSELUG00000008981
pygocentrus_nattereri ENSPNAG00000009131
astyanax_mexicanus ENSAMXG00000019781
ictalurus_punctatus ENSIPUG00000007355
danio_rerio ENSDARG00000019299
hippocampus_comes ENSHCOG00000007407
periophthalmus_magnuspinnatus ENSPMGG00000008708
mastacembelus_armatus ENSMAMG00000013508
monopterus_albus ENSMALG00000003243
anabas_testudineus ENSATEG00000023874
scophthalmus_maximus ENSSMAG00000017261
cynoglossus_semilaevis ENSCSEG00000001965
seriola_dumerili ENSSDUG00000002301
seriola_lalandi_dorsalis ENSSLDG00000015438
takifugu_rubripes ENSTRUG00000003078
tetraodon_nigroviridis ENSTNIG00000018342
mola_mola ENSMMOG00000003596
labrus_bergylta ENSLBEG00000005738
gasterosteus_aculeatus ENSGACG00000012175
xiphophorus_maculatus ENSXMAG00000028501
xiphophorus_couchianus ENSXCOG00000019581
gambusia_affinis ENSGAFG00000015054
poecilia_formosa ENSPFOG00000015791
poecilia_latipinna ENSPLAG00000004811
poecilia_mexicana ENSPMEG00000011473
poecilia_reticulata ENSPREG00000016654
cyprinodon_variegatus ENSCVAG00000001923
fundulus_heteroclitus ENSFHEG00000019015
kryptolebias_marmoratus ENSKMAG00000003107
oryzias_latipes ENSORLG00000009548
oryzias_latipes_asm223469v1 ENSORLG00015016627
oryzias_latipes ENSORLG00020010736
oryzias_melastigma ENSOMEG00000006384
amphiprion_percula ENSAPEG00000003100
amphiprion_ocellaris ENSAOCG00000008916
acanthochromis_polyacanthus ENSAPOG00000023720
stegastes_partitus ENSSPAG00000002960
astatotilapia_calliptera ENSACLG00000017906
maylandia_zebra ENSMZEG00005022424
haplochromis_burtoni ENSHBUG00000004580
pundamilia_nyererei ENSPNYG00000005665
neolamprologus_brichardi ENSNBRG00000005680
oreochromis_niloticus ENSONIG00000006242
amphilophus_citrinellus ENSACIG00000010954
gadus_morhua ENSGMOG00000007979
esox_lucius ENSELUG00000011099
pygocentrus_nattereri ENSPNAG00000021642
astyanax_mexicanus ENSAMXG00000016184
ictalurus_punctatus ENSIPUG00000004461
danio_rerio ENSDARG00000102774
lepisosteus_oculatus ENSLOCG00000007387
ciona_savignyi ENSCSAVG00000006854
ciona_intestinalis ENSCING00000009007
