ursus_americanus ENSUAMG00000005978
astatotilapia_calliptera ENSACLG00000026737
haplochromis_burtoni ENSHBUG00000008887
oreochromis_niloticus ENSONIG00000008001
pundamilia_nyererei ENSPNYG00000004606
maylandia_zebra ENSMZEG00005004834
neolamprologus_brichardi ENSNBRG00000007417
amphilophus_citrinellus ENSACIG00000009630
gasterosteus_aculeatus ENSGACG00000003256
labrus_bergylta ENSLBEG00000003330
tetraodon_nigroviridis ENSTNIG00000014458
takifugu_rubripes ENSTRUG00000017994
mola_mola ENSMMOG00000020782
monopterus_albus ENSMALG00000015093
mastacembelus_armatus ENSMAMG00000003163
amphiprion_percula ENSAPEG00000008097
amphiprion_ocellaris ENSAOCG00000001570
acanthochromis_polyacanthus ENSAPOG00000002608
scophthalmus_maximus ENSSMAG00000006242
cynoglossus_semilaevis ENSCSEG00000013576
periophthalmus_magnuspinnatus ENSPMGG00000016186
periophthalmus_magnuspinnatus ENSPMGG00000023394
labrus_bergylta ENSLBEG00000027541
anabas_testudineus ENSATEG00000004495
stegastes_partitus ENSSPAG00000003068
fundulus_heteroclitus ENSFHEG00000009313
seriola_lalandi_dorsalis ENSSLDG00000018111
seriola_dumerili ENSSDUG00000013600
hippocampus_comes ENSHCOG00000015261
gadus_morhua ENSGMOG00000004263
esox_lucius ENSELUG00000002222
pygocentrus_nattereri ENSPNAG00000006125
astyanax_mexicanus ENSAMXG00000007688
ictalurus_punctatus ENSIPUG00000000729
danio_rerio ENSDARG00000045156
paramormyrops_kingsleyae ENSPKIG00000022889
scleropages_formosus ENSSFOG00015004379
astyanax_mexicanus ENSAMXG00000010630
pygocentrus_nattereri ENSPNAG00000012808
ictalurus_punctatus ENSIPUG00000001100
danio_rerio ENSDARG00000037925
pundamilia_nyererei ENSPNYG00000002917
neolamprologus_brichardi ENSNBRG00000003415
tetraodon_nigroviridis ENSTNIG00000005809
cynoglossus_semilaevis ENSCSEG00000012104
mola_mola ENSMMOG00000009552
takifugu_rubripes ENSTRUG00000011662
scophthalmus_maximus ENSSMAG00000014378
hippocampus_comes ENSHCOG00000008716
astatotilapia_calliptera ENSACLG00000010736
maylandia_zebra ENSMZEG00005022809
haplochromis_burtoni ENSHBUG00000012238
oreochromis_niloticus ENSONIG00000007864
amphilophus_citrinellus ENSACIG00000018087
gasterosteus_aculeatus ENSGACG00000004503
seriola_dumerili ENSSDUG00000017360
seriola_lalandi_dorsalis ENSSLDG00000008399
labrus_bergylta ENSLBEG00000007085
amphiprion_ocellaris ENSAOCG00000019832
amphiprion_percula ENSAPEG00000005653
acanthochromis_polyacanthus ENSAPOG00000009820
stegastes_partitus ENSSPAG00000008623
kryptolebias_marmoratus ENSKMAG00000019242
monopterus_albus ENSMALG00000003953
mastacembelus_armatus ENSMAMG00000002335
anabas_testudineus ENSATEG00000007998
xiphophorus_maculatus ENSXMAG00000007142
xiphophorus_couchianus ENSXCOG00000009715
gambusia_affinis ENSGAFG00000005348
poecilia_latipinna ENSPLAG00000016293
poecilia_mexicana ENSPMEG00000000669
poecilia_formosa ENSPFOG00000014989
poecilia_reticulata ENSPREG00000011416
fundulus_heteroclitus ENSFHEG00000009381
oryzias_latipes_asm223469v1 ENSORLG00015009613
oryzias_latipes ENSORLG00020017135
oryzias_latipes ENSORLG00000017392
oryzias_melastigma ENSOMEG00000003083
periophthalmus_magnuspinnatus ENSPMGG00000022330
gadus_morhua ENSGMOG00000010187
esox_lucius ENSELUG00000010550
lepisosteus_oculatus ENSLOCG00000007185
petromyzon_marinus ENSPMAG00000008572
