scleropages_formosus ENSSFOG00015016575
procavia_capensis ENSPCAG00000003188
anolis_carolinensis ENSACAG00000017977
pogona_vitticeps ENSPVIG00000024105
notechis_scutatus ENSNSUG00000000947
salvator_merianae ENSSMRG00000010532
sphenodon_punctatus ENSSPUG00000013635
gopherus_agassizii ENSGAGG00000014117
gopherus_agassizii ENSGAGG00000014118
chrysemys_picta_bellii ENSCPBG00000005074
pelodiscus_sinensis ENSPSIG00000009504
lonchura_striata_domestica ENSLSDG00000014394
taeniopygia_guttata ENSTGUG00000011034
zonotrichia_albicollis ENSZALG00000004461
zonotrichia_albicollis ENSZALG00000004462
lepidothrix_coronata ENSLCOG00000003332
calidris_pygmaea ENSCPGG00000013956
serinus_canaria ENSSCAG00000002148
ficedula_albicollis ENSFALG00000006430
parus_major ENSPMJG00000002374
manacus_vitellinus ENSMVIG00005001569
manacus_vitellinus ENSMVIG00005001562
melopsittacus_undulatus ENSMUNG00000006298
apteryx_rowi ENSARWG00000004795
dromaius_novaehollandiae ENSDNVG00000019019
apteryx_haastii ENSAHAG00000002084
coturnix_japonica ENSCJPG00005006693
coturnix_japonica ENSCJPG00005010394
gallus_gallus ENSGALG00000032994
numida_meleagris ENSNMEG00000001143
anser_brachyrhynchus ENSABRG00000005351
xenopus_tropicalis ENSXETG00000008104
xenopus_tropicalis ENSXETG00000026438
xenopus_tropicalis ENSXETG00000025005
latimeria_chalumnae ENSLACG00000015284
gasterosteus_aculeatus ENSGACG00000004347
labrus_bergylta ENSLBEG00000023367
tetraodon_nigroviridis ENSTNIG00000017129
tetraodon_nigroviridis ENSTNIG00000002391
takifugu_rubripes ENSTRUG00000007618
mola_mola ENSMMOG00000004086
poecilia_formosa ENSPFOG00000013867
poecilia_mexicana ENSPMEG00000018087
poecilia_latipinna ENSPLAG00000011966
poecilia_reticulata ENSPREG00000003452
xiphophorus_couchianus ENSXCOG00000012256
xiphophorus_maculatus ENSXMAG00000002084
gambusia_affinis ENSGAFG00000000734
cyprinodon_variegatus ENSCVAG00000009541
fundulus_heteroclitus ENSFHEG00000011615
kryptolebias_marmoratus ENSKMAG00000015407
oryzias_latipes ENSORLG00000011542
oryzias_latipes ENSORLG00020008610
oryzias_latipes_asm223469v1 ENSORLG00015000260
oryzias_melastigma ENSOMEG00000002030
amphiprion_percula ENSAPEG00000013070
amphiprion_ocellaris ENSAOCG00000006238
acanthochromis_polyacanthus ENSAPOG00000018279
stegastes_partitus ENSSPAG00000004274
seriola_lalandi_dorsalis ENSSLDG00000004676
seriola_lalandi_dorsalis ENSSLDG00000023554
seriola_dumerili ENSSDUG00000008856
scophthalmus_maximus ENSSMAG00000017923
maylandia_zebra ENSMZEG00005018255
haplochromis_burtoni ENSHBUG00000015949
astatotilapia_calliptera ENSACLG00000002834
pundamilia_nyererei ENSPNYG00000001755
neolamprologus_brichardi ENSNBRG00000013870
oreochromis_niloticus ENSONIG00000006141
amphilophus_citrinellus ENSACIG00000017454
mastacembelus_armatus ENSMAMG00000009528
monopterus_albus ENSMALG00000016785
anabas_testudineus ENSATEG00000002736
periophthalmus_magnuspinnatus ENSPMGG00000013778
hippocampus_comes ENSHCOG00000001067
esox_lucius ENSELUG00000001475
pygocentrus_nattereri ENSPNAG00000021143
astyanax_mexicanus ENSAMXG00000017508
ictalurus_punctatus ENSIPUG00000016259
danio_rerio ENSDARG00000101717
gadus_morhua ENSGMOG00000005913
paramormyrops_kingsleyae ENSPKIG00000010909
lepisosteus_oculatus ENSLOCG00000005646
eptatretus_burgeri ENSEBUG00000012838
eptatretus_burgeri ENSEBUG00000008077
petromyzon_marinus ENSPMAG00000009255
ciona_savignyi ENSCSAVG00000008188
ciona_intestinalis ENSCING00000007173
