gallus_gallus ENSGALG00000004833
xenopus_tropicalis ENSXETG00000004746
latimeria_chalumnae ENSLACG00000000536
takifugu_rubripes ENSTRUG00000001367
tetraodon_nigroviridis ENSTNIG00000007385
periophthalmus_magnuspinnatus ENSPMGG00000009602
cynoglossus_semilaevis ENSCSEG00000016927
hippocampus_comes ENSHCOG00000009240
monopterus_albus ENSMALG00000005865
mastacembelus_armatus ENSMAMG00000023544
anabas_testudineus ENSATEG00000004872
seriola_dumerili ENSSDUG00000009645
seriola_lalandi_dorsalis ENSSLDG00000015970
poecilia_formosa ENSPFOG00000003235
poecilia_mexicana ENSPMEG00000013506
poecilia_latipinna ENSPLAG00000022310
poecilia_reticulata ENSPREG00000019520
xiphophorus_maculatus ENSXMAG00000002601
xiphophorus_couchianus ENSXCOG00000009351
gambusia_affinis ENSGAFG00000006944
cyprinodon_variegatus ENSCVAG00000016868
kryptolebias_marmoratus ENSKMAG00000006691
oryzias_latipes ENSORLG00020002201
oryzias_latipes_asm223469v1 ENSORLG00015018775
oryzias_latipes ENSORLG00000012560
oryzias_melastigma ENSOMEG00000023842
haplochromis_burtoni ENSHBUG00000023670
pundamilia_nyererei ENSPNYG00000006270
maylandia_zebra ENSMZEG00005007416
oreochromis_niloticus ENSONIG00000003352
neolamprologus_brichardi ENSNBRG00000016977
amphilophus_citrinellus ENSACIG00000000341
amphiprion_ocellaris ENSAOCG00000006009
amphiprion_ocellaris ENSAOCG00000017962
amphiprion_percula ENSAPEG00000018038
acanthochromis_polyacanthus ENSAPOG00000007518
stegastes_partitus ENSSPAG00000017674
stegastes_partitus ENSSPAG00000013209
labrus_bergylta ENSLBEG00000008795
mola_mola ENSMMOG00000010002
scophthalmus_maximus ENSSMAG00000002515
gasterosteus_aculeatus ENSGACG00000011029
gadus_morhua ENSGMOG00000002648
esox_lucius ENSELUG00000013026
pygocentrus_nattereri ENSPNAG00000011053
astyanax_mexicanus ENSAMXG00000003540
ictalurus_punctatus ENSIPUG00000003436
danio_rerio ENSDARG00000071212
scleropages_formosus ENSSFOG00015001878
paramormyrops_kingsleyae ENSPKIG00000025379
lepisosteus_oculatus ENSLOCG00000000935
eptatretus_burgeri ENSEBUG00000011522
eptatretus_burgeri ENSEBUG00000002855
