pan_paniscus ENSPPAG00000043313
sorex_araneus ENSSARG00000004178
procavia_capensis ENSPCAG00000011159
loxodonta_africana ENSLAFG00000000391
echinops_telfairi ENSETEG00000003520
choloepus_hoffmanni ENSCHOG00000002060
dasypus_novemcinctus ENSDNOG00000002276
phascolarctos_cinereus ENSPCIG00000027646
notamacropus_eugenii ENSMEUG00000002696
sarcophilus_harrisii ENSSHAG00000012808
monodelphis_domestica ENSMODG00000014401
ornithorhynchus_anatinus ENSOANG00000021548
pogona_vitticeps ENSPVIG00000006113
anolis_carolinensis ENSACAG00000015437
notechis_scutatus ENSNSUG00000004046
salvator_merianae ENSSMRG00000021301
sphenodon_punctatus ENSSPUG00000010427
apteryx_owenii ENSAOWG00000000939
apteryx_rowi ENSARWG00000003513
apteryx_haastii ENSAHAG00000014491
dromaius_novaehollandiae ENSDNVG00000011153
coturnix_japonica ENSCJPG00005013905
meleagris_gallopavo ENSMGAG00000004628
gallus_gallus ENSGALG00000047403
numida_meleagris ENSNMEG00000003531
anser_brachyrhynchus ENSABRG00000002648
anas_platyrhynchos_platyrhynchos ENSAPLG00000005799
calidris_pygmaea ENSCPGG00000019447
calidris_pugnax ENSCPUG00000006208
melopsittacus_undulatus ENSMUNG00000009272
crocodylus_porosus ENSCPRG00005004484
chelonoidis_abingdonii ENSCABG00000019286
gopherus_agassizii ENSGAGG00000007428
chrysemys_picta_bellii ENSCPBG00000008997
pelodiscus_sinensis ENSPSIG00000016791
xenopus_tropicalis ENSXETG00000010194
latimeria_chalumnae ENSLACG00000015761
periophthalmus_magnuspinnatus ENSPMGG00000011557
hippocampus_comes ENSHCOG00000001568
monopterus_albus ENSMALG00000011967
mastacembelus_armatus ENSMAMG00000017658
anabas_testudineus ENSATEG00000021795
amphiprion_ocellaris ENSAOCG00000023024
amphiprion_percula ENSAPEG00000008033
acanthochromis_polyacanthus ENSAPOG00000020437
stegastes_partitus ENSSPAG00000021780
maylandia_zebra ENSMZEG00005007250
astatotilapia_calliptera ENSACLG00000007995
haplochromis_burtoni ENSHBUG00000018201
pundamilia_nyererei ENSPNYG00000015751
oreochromis_niloticus ENSONIG00000011098
neolamprologus_brichardi ENSNBRG00000021030
amphilophus_citrinellus ENSACIG00000006658
poecilia_formosa ENSPFOG00000005347
poecilia_mexicana ENSPMEG00000022613
poecilia_latipinna ENSPLAG00000021963
poecilia_reticulata ENSPREG00000010624
gambusia_affinis ENSGAFG00000013229
xiphophorus_maculatus ENSXMAG00000021721
xiphophorus_couchianus ENSXCOG00000010190
cyprinodon_variegatus ENSCVAG00000019888
fundulus_heteroclitus ENSFHEG00000003389
kryptolebias_marmoratus ENSKMAG00000006169
oryzias_latipes ENSORLG00000026101
oryzias_latipes ENSORLG00020008611
oryzias_latipes_asm223469v1 ENSORLG00015013397
oryzias_melastigma ENSOMEG00000005110
mola_mola ENSMMOG00000014265
takifugu_rubripes ENSTRUG00000023581
labrus_bergylta ENSLBEG00000022213
gasterosteus_aculeatus ENSGACG00000010737
seriola_lalandi_dorsalis ENSSLDG00000002309
seriola_dumerili ENSSDUG00000012487
scophthalmus_maximus ENSSMAG00000007596
cynoglossus_semilaevis ENSCSEG00000015314
gadus_morhua ENSGMOG00000005762
esox_lucius ENSELUG00000020714
pygocentrus_nattereri ENSPNAG00000008804
astyanax_mexicanus ENSAMXG00000009813
ictalurus_punctatus ENSIPUG00000012941
danio_rerio ENSDARG00000014849
paramormyrops_kingsleyae ENSPKIG00000004873
scleropages_formosus ENSSFOG00015002624
lepisosteus_oculatus ENSLOCG00000001526
ciona_intestinalis ENSCING00000021351
ciona_savignyi ENSCSAVG00000001220
drosophila_melanogaster FBgn0035986
