vombatus_ursinus ENSVURG00010017883
papio_anubis ENSPANG00000012436
theropithecus_gelada ENSTGEG00000004898
cercocebus_atys ENSCATG00000032064
macaca_mulatta ENSMMUG00000003494
macaca_nemestrina ENSMNEG00000031606
chlorocebus_sabaeus ENSCSAG00000014417
rhinopithecus_roxellana ENSRROG00000029411
rhinopithecus_bieti ENSRBIG00000030131
colobus_angolensis ENSCANG00000043615
saimiri_boliviensis ENSSBOG00000010277
saimiri_boliviensis ENSSBOG00000021296
cebus_capucinus ENSCCAG00000021925
callithrix_jacchus ENSCJAG00000004620
aotus_nancymaae ENSANAG00000037161
carlito_syrichta ENSTSYG00000012969
microcebus_murinus ENSMICG00000016174
propithecus_coquereli ENSPCOG00000014743
prolemur_simus ENSPSMG00000014147
otolemur_garnettii ENSOGAG00000004201
heterocephalus_glaber ENSHGLG00100007617
mus_spicilegus ENSMSIG00000027062
mandrillus_leucophaeus ENSMLEG00000032642
macaca_fascicularis ENSMFAG00000008096
theropithecus_gelada ENSTGEG00000015753
macaca_fascicularis ENSMFAG00000040603
chlorocebus_sabaeus ENSCSAG00000014407
piliocolobus_tephrosceles ENSPTEG00000002847
ornithorhynchus_anatinus ENSOANG00000031085
ornithorhynchus_anatinus ENSOANG00000006556
zonotrichia_albicollis ENSZALG00000017762
junco_hyemalis ENSJHYG00000006716
serinus_canaria ENSSCAG00000000150
lonchura_striata ENSLSDG00000017750
taeniopygia_guttata ENSTGUG00000004964
ficedula_albicollis ENSFALG00000008967
cyanistes_caeruleus ENSCCEG00000024331
parus_major ENSPMJG00000005199
lepidothrix_coronata ENSLCOG00000001278
manacus_vitellinus ENSMVIG00005014649
calidris_pygmaea ENSCPGG00000003155
calidris_pugnax ENSCPUG00000012118
melopsittacus_undulatus ENSMUNG00000000736
anser_brachyrhynchus ENSABRG00000019795
anas_platyrhynchos ENSAPLG00000003536
gallus_gallus ENSGALG00000035578
coturnix_japonica ENSCJPG00005010542
meleagris_gallopavo ENSMGAG00000002602
numida_meleagris ENSNMEG00000010669
apteryx_owenii ENSAOWG00000008198
apteryx_rowi ENSARWG00000011849
apteryx_haastii ENSAHAG00000014807
dromaius_novaehollandiae ENSDNVG00000011901
nothoprocta_perdicaria ENSNPEG00000012848
crocodylus_porosus ENSCPRG00005015554
coturnix_japonica ENSCJPG00005010548
chelonoidis_abingdonii ENSCABG00000015593
gopherus_agassizii ENSGAGG00000007961
chrysemys_picta ENSCPBG00000002465
chrysemys_picta ENSCPBG00000002497
pelodiscus_sinensis ENSPSIG00000013252
gopherus_agassizii ENSGAGG00000007955
pelodiscus_sinensis ENSPSIG00000015728
notechis_scutatus ENSNSUG00000005508
notechis_scutatus ENSNSUG00000005511
pogona_vitticeps ENSPVIG00000024417
anolis_carolinensis ENSACAG00000008480
salvator_merianae ENSSMRG00000007888
sphenodon_punctatus ENSSPUG00000001946
xenopus_tropicalis ENSXETG00000018306
