apteryx_haastii ENSAHAG00000017895
carlito_syrichta ENSTSYG00000004146
prolemur_simus ENSPSMG00000005823
propithecus_coquereli ENSPCOG00000018577
microcebus_murinus ENSMICG00000049040
tupaia_belangeri ENSTBEG00000014593
oryctolagus_cuniculus ENSOCUG00000011289
ochotona_princeps ENSOPRG00000016894
pteropus_vampyrus ENSPVAG00000005472
myotis_lucifugus ENSMLUG00000007645
equus_asinus ENSEASG00005011247
equus_caballus ENSECAG00000018670
capra_hircus ENSCHIG00000024020
ovis_aries ENSOARG00000018737
bos_mutus ENSBMUG00000011108
bos_taurus ENSBTAG00000000088
bison_bison ENSBBBG00000001922
tursiops_truncatus ENSTTRG00000004608
sus_scrofa ENSSSCG00000011946
vicugna_pacos ENSVPAG00000004323
ursus_maritimus ENSUMAG00000005595
ursus_americanus ENSUAMG00000011845
ursus_americanus ENSUAMG00000022098
ailuropoda_melanoleuca ENSAMEG00000005848
neovison_vison ENSNVIG00000016220
mustela_putorius ENSMPUG00000009876
canis_lupus ENSCAFG00000009721
canis_lupus ENSCAFG00020008731
vulpes_vulpes ENSVVUG00000021774
panthera_tigris ENSPTIG00000019743
panthera_pardus ENSPPRG00000000316
felis_catus ENSFCAG00000007030
erinaceus_europaeus ENSEEUG00000006700
sorex_araneus ENSSARG00000009872
otolemur_garnettii ENSOGAG00000004356
procavia_capensis ENSPCAG00000005395
loxodonta_africana ENSLAFG00000014441
echinops_telfairi ENSETEG00000006725
choloepus_hoffmanni ENSCHOG00000006177
dasypus_novemcinctus ENSDNOG00000013819
mus_musculus ENSMUSG00000022636
mus_spretus MGP_SPRETEiJ_G0021704
mus_caroli MGP_CAROLIEiJ_G0020805
mus_spicilegus ENSMSIG00000009766
mus_pahari MGP_PahariEiJ_G0016502
rattus_norvegicus ENSRNOG00000001989
meriones_unguiculatus ENSMUGG00000008324
cricetulus_griseus ENSCGRG00001015144
cricetulus_griseus ENSCGRG00000011316
cricetulus_griseus ENSCGRG00015012653
mesocricetus_auratus ENSMAUG00000010625
microtus_ochrogaster ENSMOCG00000002858
peromyscus_maniculatus ENSPEMG00000013478
jaculus_jaculus ENSJJAG00000022217
castor_canadensis ENSCCNG00000001409
dipodomys_ordii ENSDORG00000009835
octodon_degus ENSODEG00000005450
chinchilla_lanigera ENSCLAG00000011855
cavia_porcellus ENSCPOG00000013172
cavia_aperea ENSCAPG00000017354
heterocephalus_glaber ENSHGLG00000011495
heterocephalus_glaber ENSHGLG00100017753
fukomys_damarensis ENSFDAG00000020807
urocitellus_parryii ENSUPAG00010016044
ictidomys_tridecemlineatus ENSSTOG00000000863
spermophilus_dauricus ENSSDAG00000022209
marmota_marmota ENSMMMG00000012505
nannospalax_galili ENSNGAG00000012100
ornithorhynchus_anatinus ENSOANG00000007500
ornithorhynchus_anatinus ENSOANG00000029868
melopsittacus_undulatus ENSMUNG00000012774
xenopus_tropicalis ENSXETG00000016124
xenopus_tropicalis ENSXETG00000033176
latimeria_chalumnae ENSLACG00000012871
scleropages_formosus ENSSFOG00015012544
paramormyrops_kingsleyae ENSPKIG00000011629
takifugu_rubripes ENSTRUG00000006355
tetraodon_nigroviridis ENSTNIG00000016172
mola_mola ENSMMOG00000014013
labrus_bergylta ENSLBEG00000024042
gasterosteus_aculeatus ENSGACG00000010444
mastacembelus_armatus ENSMAMG00000016609
monopterus_albus ENSMALG00000012249
anabas_testudineus ENSATEG00000019794
seriola_dumerili ENSSDUG00000001971
seriola_lalandi ENSSLDG00000013613
scophthalmus_maximus ENSSMAG00000008947
fundulus_heteroclitus ENSFHEG00000005437
cyprinodon_variegatus ENSCVAG00000007545
xiphophorus_maculatus ENSXMAG00000001715
xiphophorus_couchianus ENSXCOG00000010647
gambusia_affinis ENSGAFG00000013821
poecilia_formosa ENSPFOG00000009060
poecilia_mexicana ENSPMEG00000023972
poecilia_latipinna ENSPLAG00000015937
poecilia_reticulata ENSPREG00000011648
kryptolebias_marmoratus ENSKMAG00000019971
oryzias_latipes ENSORLG00020007213
oryzias_latipes ENSORLG00000005387
oryzias_latipes ENSORLG00015000346
oryzias_melastigma ENSOMEG00000006443
amphiprion_ocellaris ENSAOCG00000019570
amphiprion_percula ENSAPEG00000006052
acanthochromis_polyacanthus ENSAPOG00000013795
stegastes_partitus ENSSPAG00000004637
astatotilapia_calliptera ENSACLG00000009712
pundamilia_nyererei ENSPNYG00000014457
maylandia_zebra ENSMZEG00005004689
haplochromis_burtoni ENSHBUG00000003664
neolamprologus_brichardi ENSNBRG00000022528
oreochromis_niloticus ENSONIG00000011158
amphilophus_citrinellus ENSACIG00000007668
hippocampus_comes ENSHCOG00000002436
periophthalmus_magnuspinnatus ENSPMGG00000011195
cynoglossus_semilaevis ENSCSEG00000015944
gadus_morhua ENSGMOG00000010262
esox_lucius ENSELUG00000019643
pygocentrus_nattereri ENSPNAG00000013170
astyanax_mexicanus ENSAMXG00000002938
ictalurus_punctatus ENSIPUG00000014477
danio_rerio ENSDARG00000058538
gasterosteus_aculeatus ENSGACG00000020101
labrus_bergylta ENSLBEG00000021965
scophthalmus_maximus ENSSMAG00000003376
cynoglossus_semilaevis ENSCSEG00000019239
seriola_dumerili ENSSDUG00000000200
seriola_lalandi ENSSLDG00000013728
mastacembelus_armatus ENSMAMG00000002548
mastacembelus_armatus ENSMAMG00000011117
monopterus_albus ENSMALG00000017875
anabas_testudineus ENSATEG00000015663
maylandia_zebra ENSMZEG00005023477
astatotilapia_calliptera ENSACLG00000004991
pundamilia_nyererei ENSPNYG00000003105
haplochromis_burtoni ENSHBUG00000012782
neolamprologus_brichardi ENSNBRG00000005335
oreochromis_niloticus ENSONIG00000013610
amphilophus_citrinellus ENSACIG00000023788
oryzias_latipes ENSORLG00020009974
oryzias_latipes ENSORLG00000005214
oryzias_melastigma ENSOMEG00000017022
kryptolebias_marmoratus ENSKMAG00000005947
amphiprion_ocellaris ENSAOCG00000022564
amphiprion_percula ENSAPEG00000012831
acanthochromis_polyacanthus ENSAPOG00000004969
stegastes_partitus ENSSPAG00000013909
takifugu_rubripes ENSTRUG00000000595
tetraodon_nigroviridis ENSTNIG00000000596
periophthalmus_magnuspinnatus ENSPMGG00000000271
gadus_morhua ENSGMOG00000018059
esox_lucius ENSELUG00000007135
pygocentrus_nattereri ENSPNAG00000018660
astyanax_mexicanus ENSAMXG00000017313
ictalurus_punctatus ENSIPUG00000007553
danio_rerio ENSDARG00000026531
lepisosteus_oculatus ENSLOCG00000005203
