mastacembelus_armatus ENSMAMG00000001541
danio_rerio ENSDARG00000042793
paramormyrops_kingsleyae ENSPKIG00000023305
scleropages_formosus ENSSFOG00015018856
lepisosteus_oculatus ENSLOCG00000011342
latimeria_chalumnae ENSLACG00000007006
erpetoichthys_calabaricus ENSECRG00000018168
callorhinchus_milii ENSCMIG00000003315
notechis_scutatus ENSNSUG00000007248
salvator_merianae ENSSMRG00000003113
pogona_vitticeps ENSPVIG00000021401
anolis_carolinensis ENSACAG00000014286
sphenodon_punctatus ENSSPUG00000014054
gopherus_agassizii ENSGAGG00000015863
chelonoidis_abingdonii ENSCABG00000009563
chrysemys_picta ENSCPBG00000000812
pelodiscus_sinensis ENSPSIG00000003156
melopsittacus_undulatus ENSMUNG00000002249
zonotrichia_albicollis ENSZALG00000008083
pelodiscus_sinensis ENSPSIG00000009005
calidris_pygmaea ENSCPGG00000015527
calidris_pygmaea ENSCPGG00000015523
calidris_pugnax ENSCPUG00000001345
lonchura_striata ENSLSDG00000009235
taeniopygia_guttata ENSTGUG00000000610
serinus_canaria ENSSCAG00000003716
junco_hyemalis ENSJHYG00000009238
parus_major ENSPMJG00000005682
cyanistes_caeruleus ENSCCEG00000004549
ficedula_albicollis ENSFALG00000008214
lepidothrix_coronata ENSLCOG00000010165
anser_brachyrhynchus ENSABRG00000001354
anas_platyrhynchos ENSAPLG00000017513
gallus_gallus ENSGALG00000029731
meleagris_gallopavo ENSMGAG00000015276
coturnix_japonica ENSCJPG00005005361
apteryx_owenii ENSAOWG00000017453
apteryx_rowi ENSARWG00000002069
apteryx_haastii ENSAHAG00000016448
dromaius_novaehollandiae ENSDNVG00000014097
nothoprocta_perdicaria ENSNPEG00000012210
pteropus_vampyrus ENSPVAG00000002423
myotis_lucifugus ENSMLUG00000010016
bos_indicus ENSBIXG00000017915
bos_indicus ENSBIXG00005020147
bos_mutus ENSBMUG00000012829
bos_taurus ENSBTAG00000015403
bison_bison ENSBBBG00000000805
ovis_aries ENSOARG00000016970
tursiops_truncatus ENSTTRG00000004896
sus_scrofa ENSSSCG00000023080
vicugna_pacos ENSVPAG00000010597
equus_caballus ENSECAG00000007829
equus_asinus ENSEASG00005002355
ursus_maritimus ENSUMAG00000000517
ursus_americanus ENSUAMG00000025752
ailuropoda_melanoleuca ENSAMEG00000016259
mustela_putorius ENSMPUG00000005480
neovison_vison ENSNVIG00000002138
canis_lupus ENSCAFG00020009702
canis_lupus ENSCAFG00000006502
felis_catus ENSFCAG00000042596
felis_catus ENSFCAG00000015392
panthera_pardus ENSPPRG00000024708
panthera_tigris ENSPTIG00000013760
erinaceus_europaeus ENSEEUG00000008428
pan_troglodytes ENSPTRG00000003299
pan_paniscus ENSPPAG00000035179
homo_sapiens ENSG00000166340
gorilla_gorilla ENSGGOG00000000398
pongo_abelii ENSPPYG00000003535
nomascus_leucogenys ENSNLEG00000017460
papio_anubis ENSPANG00000015782
theropithecus_gelada ENSTGEG00000019812
cercocebus_atys ENSCATG00000036557
macaca_mulatta ENSMMUG00000007745
macaca_fascicularis ENSMFAG00000033375
macaca_nemestrina ENSMNEG00000036554
mandrillus_leucophaeus ENSMLEG00000037652
chlorocebus_sabaeus ENSCSAG00000004358
piliocolobus_tephrosceles ENSPTEG00000039088
colobus_angolensis ENSCANG00000031868
rhinopithecus_roxellana ENSRROG00000040815
rhinopithecus_bieti ENSRBIG00000032478
cebus_capucinus ENSCCAG00000036940
callithrix_jacchus ENSCJAG00000013870
saimiri_boliviensis ENSSBOG00000021190
aotus_nancymaae ENSANAG00000021142
carlito_syrichta ENSTSYG00000028315
prolemur_simus ENSPSMG00000023816
microcebus_murinus ENSMICG00000002141
propithecus_coquereli ENSPCOG00000024177
otolemur_garnettii ENSOGAG00000007194
tupaia_belangeri ENSTBEG00000000252
mus_musculus ENSMUSG00000030894
mus_spicilegus ENSMSIG00000028180
mus_spretus MGP_SPRETEiJ_G0031351
mus_caroli MGP_CAROLIEiJ_G0030239
mus_pahari MGP_PahariEiJ_G0013454
rattus_norvegicus ENSRNOG00000019212
meriones_unguiculatus ENSMUGG00000005905
cricetulus_griseus ENSCGRG00001010929
cricetulus_griseus ENSCGRG00015012809
cricetulus_griseus ENSCGRG00000017325
cricetulus_griseus ENSCGRG00001020504
cricetulus_griseus ENSCGRG00000007262
mesocricetus_auratus ENSMAUG00000005575
microtus_ochrogaster ENSMOCG00000018766
peromyscus_maniculatus ENSPEMG00000018870
nannospalax_galili ENSNGAG00000000792
jaculus_jaculus ENSJJAG00000020232
dipodomys_ordii ENSDORG00000000521
spermophilus_dauricus ENSSDAG00000020706
ictidomys_tridecemlineatus ENSSTOG00000011638
marmota_marmota ENSMMMG00000015567
urocitellus_parryii ENSUPAG00010007294
castor_canadensis ENSCCNG00000023048
chinchilla_lanigera ENSCLAG00000016546
octodon_degus ENSODEG00000009821
cavia_porcellus ENSCPOG00000012530
cavia_aperea ENSCAPG00000011370
heterocephalus_glaber ENSHGLG00000003787
heterocephalus_glaber ENSHGLG00100011438
fukomys_damarensis ENSFDAG00000006922
oryctolagus_cuniculus ENSOCUG00000006604
ochotona_princeps ENSOPRG00000008091
loxodonta_africana ENSLAFG00000031815
procavia_capensis ENSPCAG00000016373
dasypus_novemcinctus ENSDNOG00000000820
vombatus_ursinus ENSVURG00010004695
phascolarctos_cinereus ENSPCIG00000026275
notamacropus_eugenii ENSMEUG00000008220
sarcophilus_harrisii ENSSHAG00000009541
monodelphis_domestica ENSMODG00000018566
ornithorhynchus_anatinus ENSOANG00000003237
ornithorhynchus_anatinus ENSOANG00000031071
petromyzon_marinus ENSPMAG00000005891
eptatretus_burgeri ENSEBUG00000007691
