gasterosteus_aculeatus ENSGACG00000001234
gorilla_gorilla ENSGGOG00000009791
nomascus_leucogenys ENSNLEG00000013753
pongo_abelii ENSPPYG00000020862
rhinopithecus_roxellana ENSRROG00000034139
rhinopithecus_bieti ENSRBIG00000020101
colobus_angolensis_palliatus ENSCANG00000033263
macaca_mulatta ENSMMUG00000000320
macaca_fascicularis ENSMFAG00000044051
macaca_nemestrina ENSMNEG00000038526
cercocebus_atys ENSCATG00000037009
mandrillus_leucophaeus ENSMLEG00000038487
papio_anubis ENSPANG00000008961
theropithecus_gelada ENSTGEG00000011648
chlorocebus_sabaeus ENSCSAG00000006814
piliocolobus_tephrosceles ENSPTEG00000003051
cebus_capucinus ENSCCAG00000037940
saimiri_boliviensis_boliviensis ENSSBOG00000034728
callithrix_jacchus ENSCJAG00000014500
aotus_nancymaae ENSANAG00000034421
carlito_syrichta ENSTSYG00000036926
propithecus_coquereli ENSPCOG00000013414
microcebus_murinus ENSMICG00000033869
prolemur_simus ENSPSMG00000022840
otolemur_garnettii ENSOGAG00000032778
tupaia_belangeri ENSTBEG00000007948
capra_hircus ENSCHIG00000000246
ovis_aries ENSOARG00000001558
bos_taurus ENSBTAG00000047827
bos_mutus ENSBMUG00000012951
tursiops_truncatus ENSTTRG00000007456
sus_scrofa ENSSSCG00000012792
ursus_americanus ENSUAMG00000005357
ursus_maritimus ENSUMAG00000020768
ailuropoda_melanoleuca ENSAMEG00000018452
ursus_americanus ENSUAMG00000007937
neovison_vison ENSNVIG00000023874
canis_lupus_dingo ENSCAFG00020022111
canis_lupus_familiaris ENSCAFG00000019419
vulpes_vulpes ENSVVUG00000029602
panthera_pardus ENSPPRG00000000874
panthera_tigris_altaica ENSPTIG00000006094
felis_catus ENSFCAG00000018690
pteropus_vampyrus ENSPVAG00000000464
myotis_lucifugus ENSMLUG00000014271
equus_caballus ENSECAG00000018888
equus_asinus_asinus ENSEASG00005019286
octodon_degus ENSODEG00000005065
cavia_porcellus ENSCPOG00000024784
chinchilla_lanigera ENSCLAG00000003810
heterocephalus_glaber_female ENSHGLG00000009835
notamacropus_eugenii ENSMEUG00000006068
phascolarctos_cinereus ENSPCIG00000016399
monodelphis_domestica ENSMODG00000011560
sarcophilus_harrisii ENSSHAG00000006063
ornithorhynchus_anatinus ENSOANG00000002892
pogona_vitticeps ENSPVIG00000019208
anolis_carolinensis ENSACAG00000012283
notechis_scutatus ENSNSUG00000014941
salvator_merianae ENSSMRG00000002327
chelonoidis_abingdonii ENSCABG00000013527
gopherus_agassizii ENSGAGG00000003654
apteryx_rowi ENSARWG00000010346
lonchura_striata_domestica ENSLSDG00000000291
eptatretus_burgeri ENSEBUG00000013404
xenopus_tropicalis ENSXETG00000021721
ciona_intestinalis ENSCING00000008025
