vombatus_ursinus ENSVURG00010001845
capra_hircus ENSCHIG00000018929
tursiops_truncatus ENSTTRG00000006542
pteropus_vampyrus ENSPVAG00000007334
myotis_lucifugus ENSMLUG00000011028
microcebus_murinus ENSMICG00000032969
propithecus_coquereli ENSPCOG00000027789
bison_bison ENSBBBG00000024406
bos_taurus ENSBTAG00000021111
panthera_pardus ENSPPRG00000010158
bos_mutus ENSBMUG00000013965
prolemur_simus ENSPSMG00000018192
bos_indicus ENSBIXG00000012792
bos_indicus ENSBIXG00005016502
bos_mutus ENSBMUG00000002307
ovis_aries ENSOARG00000012760
ovis_aries ENSOARG00000012697
capra_hircus ENSCHIG00000010867
capra_hircus ENSCHIG00000021343
ovis_aries ENSOARG00000010006
sus_scrofa ENSSSCG00000001393
sorex_araneus ENSSARG00000013384
bos_indicus ENSBIXG00000005394
bos_taurus ENSBTAG00000052249
equus_asinus ENSEASG00005020672
macaca_mulatta ENSMMUG00000058796
theropithecus_gelada ENSTGEG00000027547
theropithecus_gelada ENSTGEG00000027535
callithrix_jacchus ENSCJAG00000044515
callithrix_jacchus ENSCJAG00000019789
spermophilus_dauricus ENSSDAG00000018620
spermophilus_dauricus ENSSDAG00000024257
spermophilus_dauricus ENSSDAG00000013845
spermophilus_dauricus ENSSDAG00000018595
urocitellus_parryii ENSUPAG00010004329
marmota_marmota ENSMMMG00000020938
peromyscus_maniculatus ENSPEMG00000031210
peromyscus_maniculatus ENSPEMG00000028267
cricetulus_griseus ENSCGRG00015004698
pan_paniscus ENSPPAG00000034068
dasypus_novemcinctus ENSDNOG00000031278
ornithorhynchus_anatinus ENSOANG00000013329
