scleropages_formosus ENSSFOG00015020985
xiphophorus_couchianus ENSXCOG00000009685
gambusia_affinis ENSGAFG00000016836
poecilia_formosa ENSPFOG00000006245
poecilia_latipinna ENSPLAG00000004979
poecilia_mexicana ENSPMEG00000017998
poecilia_reticulata ENSPREG00000007630
fundulus_heteroclitus ENSFHEG00000003681
cyprinodon_variegatus ENSCVAG00000015438
kryptolebias_marmoratus ENSKMAG00000007967
parambassis_ranga ENSPRNG00000014353
betta_splendens ENSBSLG00000010767
tetraodon_nigroviridis ENSTNIG00000004112
takifugu_rubripes ENSTRUG00000016761
mola_mola ENSMMOG00000017868
larimichthys_crocea ENSLCRG00005022392
cottoperca_gobio ENSCGOG00000013537
lates_calcarifer ENSLCAG00010017204
haplochromis_burtoni ENSHBUG00000007501
pundamilia_nyererei ENSPNYG00000017464
maylandia_zebra ENSMZEG00005013765
astatotilapia_calliptera ENSACLG00000020481
neolamprologus_brichardi ENSNBRG00000023165
oreochromis_niloticus ENSONIG00000016904
amphilophus_citrinellus ENSACIG00000002606
amphiprion_percula ENSAPEG00000012612
amphiprion_ocellaris ENSAOCG00000018077
acanthochromis_polyacanthus ENSAPOG00000005115
stegastes_partitus ENSSPAG00000007581
mastacembelus_armatus ENSMAMG00000005953
anabas_testudineus ENSATEG00000001599
periophthalmus_magnuspinnatus ENSPMGG00000006618
gasterosteus_aculeatus ENSGACG00000013851
hippocampus_comes ENSHCOG00000020409
gadus_morhua ENSGMOG00000017684
hucho_hucho ENSHHUG00000046236
hucho_hucho ENSHHUG00000026950
esox_lucius ENSELUG00000014344
lepisosteus_oculatus ENSLOCG00000003498
gopherus_agassizii ENSGAGG00000006216
chelonoidis_abingdonii ENSCABG00000008400
chrysemys_picta ENSCPBG00000025596
pelodiscus_sinensis ENSPSIG00000014730
crocodylus_porosus ENSCPRG00005014155
anolis_carolinensis ENSACAG00000008824
pogona_vitticeps ENSPVIG00000005947
notechis_scutatus ENSNSUG00000013116
salvator_merianae ENSSMRG00000016503
anser_brachyrhynchus ENSABRG00000020939
anas_platyrhynchos ENSAPLG00000023455
calidris_pygmaea ENSCPGG00000001578
calidris_pugnax ENSCPUG00000012307
apteryx_haastii ENSAHAG00000019429
apteryx_rowi ENSARWG00000015527
apteryx_owenii ENSAOWG00000008280
dromaius_novaehollandiae ENSDNVG00000004656
nothoprocta_perdicaria ENSNPEG00000002950
sphenodon_punctatus ENSSPUG00000017954
phascolarctos_cinereus ENSPCIG00000025245
vombatus_ursinus ENSVURG00010002263
notamacropus_eugenii ENSMEUG00000006824
sarcophilus_harrisii ENSSHAG00000017123
monodelphis_domestica ENSMODG00000050980
loxodonta_africana ENSLAFG00000001220
echinops_telfairi ENSETEG00000006089
procavia_capensis ENSPCAG00000014396
spermophilus_dauricus ENSSDAG00000024590
urocitellus_parryii ENSUPAG00010000401
ictidomys_tridecemlineatus ENSSTOG00000003409
marmota_marmota ENSMMMG00000005138
castor_canadensis ENSCCNG00000003038
octodon_degus ENSODEG00000018439
chinchilla_lanigera ENSCLAG00000007524
cavia_porcellus ENSCPOG00000034520
heterocephalus_glaber ENSHGLG00100002356
heterocephalus_glaber ENSHGLG00000010755
fukomys_damarensis ENSFDAG00000006285
mus_musculus ENSMUSG00000024511
mus_spicilegus ENSMSIG00000030874
mus_spretus MGP_SPRETEiJ_G0023296
mus_caroli MGP_CAROLIEiJ_G0022384
mus_pahari MGP_PahariEiJ_G0019112
rattus_norvegicus ENSRNOG00000012176
meriones_unguiculatus ENSMUGG00000007854
cricetulus_griseus ENSCGRG00001006027
cricetulus_griseus ENSCGRG00015010174
cricetulus_griseus ENSCGRG00000013484
mesocricetus_auratus ENSMAUG00000012806
microtus_ochrogaster ENSMOCG00000017027
peromyscus_maniculatus ENSPEMG00000028957
nannospalax_galili ENSNGAG00000022159
jaculus_jaculus ENSJJAG00000019754
dipodomys_ordii ENSDORG00000027027
oryctolagus_cuniculus ENSOCUG00000022858
ochotona_princeps ENSOPRG00000016848
tupaia_belangeri ENSTBEG00000012816
cercocebus_atys ENSCATG00000033665
theropithecus_gelada ENSTGEG00000026603
papio_anubis ENSPANG00000003498
mandrillus_leucophaeus ENSMLEG00000031907
chlorocebus_sabaeus ENSCSAG00000018126
piliocolobus_tephrosceles ENSPTEG00000009022
colobus_angolensis ENSCANG00000005181
macaca_fascicularis ENSMFAG00000002806
macaca_nemestrina ENSMNEG00000040318
macaca_mulatta ENSMMUG00000040524
rhinopithecus_bieti ENSRBIG00000038002
rhinopithecus_roxellana ENSRROG00000037193
pan_paniscus ENSPPAG00000038458
pan_troglodytes ENSPTRG00000010038
homo_sapiens ENSG00000041353
gorilla_gorilla ENSGGOG00000015655
pongo_abelii ENSPPYG00000009173
nomascus_leucogenys ENSNLEG00000007971
cebus_capucinus ENSCCAG00000027116
callithrix_jacchus ENSCJAG00000004175
saimiri_boliviensis ENSSBOG00000032536
aotus_nancymaae ENSANAG00000025096
carlito_syrichta ENSTSYG00000010217
prolemur_simus ENSPSMG00000024792
microcebus_murinus ENSMICG00000015440
propithecus_coquereli ENSPCOG00000011474
otolemur_garnettii ENSOGAG00000005728
myotis_lucifugus ENSMLUG00000013310
pteropus_vampyrus ENSPVAG00000013269
ailuropoda_melanoleuca ENSAMEG00000017177
ursus_maritimus ENSUMAG00000003499
neovison_vison ENSNVIG00000018715
mustela_putorius ENSMPUG00000016458
canis_lupus ENSCAFG00020021594
canis_lupus ENSCAFG00000000145
vulpes_vulpes ENSVVUG00000014878
panthera_tigris ENSPTIG00000006492
panthera_pardus ENSPPRG00000004858
capra_hircus ENSCHIG00000016115
ovis_aries ENSOARG00000004954
bos_indicus ENSBIXG00000010394
bos_indicus ENSBIXG00005024664
bos_taurus ENSBTAG00000002788
bos_mutus ENSBMUG00000019097
bison_bison ENSBBBG00000018758
tursiops_truncatus ENSTTRG00000007977
vicugna_pacos ENSVPAG00000012304
sus_scrofa ENSSSCG00000035243
equus_asinus ENSEASG00005003468
equus_caballus ENSECAG00000013138
erinaceus_europaeus ENSEEUG00000000321
sorex_araneus ENSSARG00000004197
spermophilus_dauricus ENSSDAG00000014796
cavia_aperea ENSCAPG00000009319
ursus_americanus ENSUAMG00000011112
felis_catus ENSFCAG00000022264
choloepus_hoffmanni ENSCHOG00000010464
dasypus_novemcinctus ENSDNOG00000001193
ornithorhynchus_anatinus ENSOANG00000002261
xenopus_tropicalis ENSXETG00000013841
latimeria_chalumnae ENSLACG00000013259
erpetoichthys_calabaricus ENSECRG00000003908
callorhinchus_milii ENSCMIG00000006720
ciona_savignyi ENSCSAVG00000006710
ciona_intestinalis ENSCING00000019994
