latimeria_chalumnae ENSLACG00000015038
melopsittacus_undulatus ENSMUNG00000003341
calidris_pugnax ENSCPUG00000006530
calidris_pygmaea ENSCPGG00000008706
anas_platyrhynchos ENSAPLG00000006938
anser_brachyrhynchus ENSABRG00000010377
gallus_gallus ENSGALG00000014966
meleagris_gallopavo ENSMGAG00000014280
coturnix_japonica ENSCJPG00005017356
numida_meleagris ENSNMEG00000017012
crocodylus_porosus ENSCPRG00005003427
gopherus_agassizii ENSGAGG00000003672
chelonoidis_abingdonii ENSCABG00000010789
chrysemys_picta ENSCPBG00000002015
pelodiscus_sinensis ENSPSIG00000011020
pogona_vitticeps ENSPVIG00000025224
anolis_carolinensis ENSACAG00000011350
notechis_scutatus ENSNSUG00000019150
salvator_merianae ENSSMRG00000004933
sphenodon_punctatus ENSSPUG00000017347
phascolarctos_cinereus ENSPCIG00000018926
notamacropus_eugenii ENSMEUG00000011267
sarcophilus_harrisii ENSSHAG00000011807
monodelphis_domestica ENSMODG00000018230
rhinopithecus_bieti ENSRBIG00000041495
rhinopithecus_roxellana ENSRROG00000030112
colobus_angolensis ENSCANG00000029871
piliocolobus_tephrosceles ENSPTEG00000019904
macaca_fascicularis ENSMFAG00000041993
macaca_nemestrina ENSMNEG00000035035
macaca_mulatta ENSMMUG00000001593
theropithecus_gelada ENSTGEG00000005341
papio_anubis ENSPANG00000022365
mandrillus_leucophaeus ENSMLEG00000021037
cercocebus_atys ENSCATG00000033112
chlorocebus_sabaeus ENSCSAG00000007149
pan_troglodytes ENSPTRG00000015271
pan_paniscus ENSPPAG00000031410
homo_sapiens ENSG00000113924
gorilla_gorilla ENSGGOG00000009039
pongo_abelii ENSPPYG00000013502
nomascus_leucogenys ENSNLEG00000007708
cebus_capucinus ENSCCAG00000028314
saimiri_boliviensis ENSSBOG00000023933
callithrix_jacchus ENSCJAG00000008626
aotus_nancymaae ENSANAG00000030887
carlito_syrichta ENSTSYG00000001670
microcebus_murinus ENSMICG00000049553
propithecus_coquereli ENSPCOG00000028747
prolemur_simus ENSPSMG00000001125
otolemur_garnettii ENSOGAG00000005957
castor_canadensis ENSCCNG00000011482
dipodomys_ordii ENSDORG00000014504
mus_spicilegus ENSMSIG00000018328
mus_spretus MGP_SPRETEiJ_G0021629
mus_musculus ENSMUSG00000022821
mus_caroli MGP_CAROLIEiJ_G0020729
mus_pahari MGP_PahariEiJ_G0016430
rattus_norvegicus ENSRNOG00000002701
meriones_unguiculatus ENSMUGG00000003260
peromyscus_maniculatus ENSPEMG00000011187
microtus_ochrogaster ENSMOCG00000002971
cricetulus_griseus ENSCGRG00001019124
cricetulus_griseus ENSCGRG00000002438
cricetulus_griseus ENSCGRG00015016953
mesocricetus_auratus ENSMAUG00000016960
nannospalax_galili ENSNGAG00000021388
jaculus_jaculus ENSJJAG00000000068
chinchilla_lanigera ENSCLAG00000009244
cavia_porcellus ENSCPOG00000022275
octodon_degus ENSODEG00000004535
heterocephalus_glaber ENSHGLG00000011483
heterocephalus_glaber ENSHGLG00100004923
fukomys_damarensis ENSFDAG00000020763
urocitellus_parryii ENSUPAG00010020051
spermophilus_dauricus ENSSDAG00000009950
marmota_marmota ENSMMMG00000014696
ictidomys_tridecemlineatus ENSSTOG00000015729
ochotona_princeps ENSOPRG00000018326
oryctolagus_cuniculus ENSOCUG00000009008
tupaia_belangeri ENSTBEG00000005107
pteropus_vampyrus ENSPVAG00000015726
myotis_lucifugus ENSMLUG00000014106
sorex_araneus ENSSARG00000008306
bos_mutus ENSBMUG00000003180
bos_taurus ENSBTAG00000015895
bison_bison ENSBBBG00000003893
ovis_aries ENSOARG00000019925
capra_hircus ENSCHIG00000026560
tursiops_truncatus ENSTTRG00000016659
sus_scrofa ENSSSCG00000021227
vicugna_pacos ENSVPAG00000003775
mustela_putorius ENSMPUG00000008261
neovison_vison ENSNVIG00000011936
ursus_maritimus ENSUMAG00000025257
ursus_americanus ENSUAMG00000005304
ailuropoda_melanoleuca ENSAMEG00000004767
canis_lupus ENSCAFG00000011254
canis_lupus ENSCAFG00020006416
vulpes_vulpes ENSVVUG00000022291
panthera_pardus ENSPPRG00000017055
panthera_tigris ENSPTIG00000018099
felis_catus ENSFCAG00000031534
equus_asinus ENSEASG00005012531
equus_caballus ENSECAG00000023083
choloepus_hoffmanni ENSCHOG00000005868
dasypus_novemcinctus ENSDNOG00000023792
loxodonta_africana ENSLAFG00000003707
procavia_capensis ENSPCAG00000009241
ornithorhynchus_anatinus ENSOANG00000003927
eptatretus_burgeri ENSEBUG00000011671
ciona_intestinalis ENSCING00000012421
ciona_savignyi ENSCSAVG00000009427
drosophila_melanogaster FBgn0040211
caenorhabditis_elegans WBGene00001843
