anser_brachyrhynchus ENSABRG00000014591
microtus_ochrogaster ENSMOCG00000018611
cricetulus_griseus_chok1gshd ENSCGRG00001003676
cricetulus_griseus_crigri-picr ENSCGRG00015025285
cricetulus_griseus_crigri ENSCGRG00000000431
mesocricetus_auratus ENSMAUG00000011884
nannospalax_galili ENSNGAG00000020997
jaculus_jaculus ENSJJAG00000021139
dipodomys_ordii ENSDORG00000009311
cavia_aperea ENSCAPG00000006963
cavia_porcellus ENSCPOG00000004510
chinchilla_lanigera ENSCLAG00000012351
octodon_degus ENSODEG00000015991
heterocephalus_glaber_female ENSHGLG00000011270
heterocephalus_glaber_male ENSHGLG00100014365
fukomys_damarensis ENSFDAG00000009834
urocitellus_parryii ENSUPAG00010016376
ictidomys_tridecemlineatus ENSSTOG00000027677
marmota_marmota_marmota ENSMMMG00000020393
spermophilus_dauricus ENSSDAG00000012299
oryctolagus_cuniculus ENSOCUG00000022332
ochotona_princeps ENSOPRG00000011191
cebus_capucinus ENSCCAG00000020820
callithrix_jacchus ENSCJAG00000007559
pan_troglodytes ENSPTRG00000000250
pan_paniscus ENSPPAG00000010983
gorilla_gorilla ENSGGOG00000009851
homo_sapiens ENSG00000117154
pongo_abelii ENSPPYG00000001803
nomascus_leucogenys ENSNLEG00000007805
papio_anubis ENSPANG00000008744
macaca_fascicularis ENSMFAG00000040850
theropithecus_gelada ENSTGEG00000024615
chlorocebus_sabaeus ENSCSAG00000000869
piliocolobus_tephrosceles ENSPTEG00000001769
rhinopithecus_bieti ENSRBIG00000028521
rhinopithecus_roxellana ENSRROG00000031548
colobus_angolensis_palliatus ENSCANG00000036874
cercocebus_atys ENSCATG00000031219
mandrillus_leucophaeus ENSMLEG00000042999
macaca_mulatta ENSMMUG00000023517
macaca_nemestrina ENSMNEG00000035891
saimiri_boliviensis_boliviensis ENSSBOG00000019438
prolemur_simus ENSPSMG00000004974
otolemur_garnettii ENSOGAG00000002982
aotus_nancymaae ENSANAG00000035442
propithecus_coquereli ENSPCOG00000017603
microcebus_murinus ENSMICG00000008593
carlito_syrichta ENSTSYG00000035141
tupaia_belangeri ENSTBEG00000011830
erinaceus_europaeus ENSEEUG00000011442
phascolarctos_cinereus ENSPCIG00000008906
notamacropus_eugenii ENSMEUG00000009339
monodelphis_domestica ENSMODG00000002553
ornithorhynchus_anatinus ENSOANG00000002995
gopherus_agassizii ENSGAGG00000004498
chelonoidis_abingdonii ENSCABG00000013595
chrysemys_picta_bellii ENSCPBG00000010023
pelodiscus_sinensis ENSPSIG00000007100
crocodylus_porosus ENSCPRG00005017638
sphenodon_punctatus ENSSPUG00000000659
pogona_vitticeps ENSPVIG00000018749
anolis_carolinensis ENSACAG00000010900
salvator_merianae ENSSMRG00000018770
xenopus_tropicalis ENSXETG00000014224
latimeria_chalumnae ENSLACG00000002838
poecilia_latipinna ENSPLAG00000023118
poecilia_reticulata ENSPREG00000002209
poecilia_mexicana ENSPMEG00000007862
poecilia_formosa ENSPFOG00000001972
gambusia_affinis ENSGAFG00000002096
xiphophorus_couchianus ENSXCOG00000016762
xiphophorus_maculatus ENSXMAG00000009036
cyprinodon_variegatus ENSCVAG00000022516
fundulus_heteroclitus ENSFHEG00000008470
kryptolebias_marmoratus ENSKMAG00000009163
oryzias_latipes ENSORLG00020022183
oryzias_latipes ENSORLG00000016826
oryzias_latipes_asm223469v1 ENSORLG00015014484
oryzias_melastigma ENSOMEG00000021699
labrus_bergylta ENSLBEG00000014564
maylandia_zebra ENSMZEG00005007401
haplochromis_burtoni ENSHBUG00000019521
astatotilapia_calliptera ENSACLG00000003378
pundamilia_nyererei ENSPNYG00000001133
neolamprologus_brichardi ENSNBRG00000022759
oreochromis_niloticus ENSONIG00000017309
amphilophus_citrinellus ENSACIG00000013377
amphiprion_percula ENSAPEG00000014056
amphiprion_ocellaris ENSAOCG00000011703
acanthochromis_polyacanthus ENSAPOG00000011183
stegastes_partitus ENSSPAG00000010300
gasterosteus_aculeatus ENSGACG00000012673
seriola_lalandi_dorsalis ENSSLDG00000024525
seriola_dumerili ENSSDUG00000000384
cynoglossus_semilaevis ENSCSEG00000004772
monopterus_albus ENSMALG00000019514
mastacembelus_armatus ENSMAMG00000014161
anabas_testudineus ENSATEG00000021728
gadus_morhua ENSGMOG00000012877
esox_lucius ENSELUG00000003111
astyanax_mexicanus ENSAMXG00000029393
pygocentrus_nattereri ENSPNAG00000018738
ictalurus_punctatus ENSIPUG00000020298
danio_rerio ENSDARG00000056084
scleropages_formosus ENSSFOG00015017798
gasterosteus_aculeatus ENSGACG00000004433
takifugu_rubripes ENSTRUG00000006952
labrus_bergylta ENSLBEG00000026860
mola_mola ENSMMOG00000013425
amphiprion_ocellaris ENSAOCG00000010387
amphiprion_percula ENSAPEG00000020166
acanthochromis_polyacanthus ENSAPOG00000020700
stegastes_partitus ENSSPAG00000018650
haplochromis_burtoni ENSHBUG00000013331
maylandia_zebra ENSMZEG00005001029
astatotilapia_calliptera ENSACLG00000002737
neolamprologus_brichardi ENSNBRG00000011251
pundamilia_nyererei ENSPNYG00000003495
oreochromis_niloticus ENSONIG00000000637
amphilophus_citrinellus ENSACIG00000012509
scophthalmus_maximus ENSSMAG00000018140
xiphophorus_maculatus ENSXMAG00000017576
gambusia_affinis ENSGAFG00000015405
poecilia_formosa ENSPFOG00000016806
poecilia_reticulata ENSPREG00000014164
poecilia_mexicana ENSPMEG00000000513
poecilia_latipinna ENSPLAG00000020392
xiphophorus_couchianus ENSXCOG00000014060
fundulus_heteroclitus ENSFHEG00000012157
cyprinodon_variegatus ENSCVAG00000016582
kryptolebias_marmoratus ENSKMAG00000017745
cynoglossus_semilaevis ENSCSEG00000018005
seriola_dumerili ENSSDUG00000017845
seriola_lalandi_dorsalis ENSSLDG00000019670
monopterus_albus ENSMALG00000002677
mastacembelus_armatus ENSMAMG00000002315
anabas_testudineus ENSATEG00000001481
oryzias_latipes_asm223469v1 ENSORLG00015005364
oryzias_latipes ENSORLG00000017131
oryzias_melastigma ENSOMEG00000015413
hippocampus_comes ENSHCOG00000014201
periophthalmus_magnuspinnatus ENSPMGG00000008675
gadus_morhua ENSGMOG00000005494
esox_lucius ENSELUG00000010268
astyanax_mexicanus ENSAMXG00000033365
pygocentrus_nattereri ENSPNAG00000015183
ictalurus_punctatus ENSIPUG00000005978
danio_rerio ENSDARG00000031049
scleropages_formosus ENSSFOG00015006197
paramormyrops_kingsleyae ENSPKIG00000011451
lepisosteus_oculatus ENSLOCG00000003096
eptatretus_burgeri ENSEBUG00000001907
