notechis_scutatus ENSNSUG00000000386
haplochromis_burtoni ENSHBUG00000004926
pundamilia_nyererei ENSPNYG00000008913
neolamprologus_brichardi ENSNBRG00000020848
oreochromis_niloticus ENSONIG00000001995
amphilophus_citrinellus ENSACIG00000006285
labrus_bergylta ENSLBEG00000024626
tetraodon_nigroviridis ENSTNIG00000000145
takifugu_rubripes ENSTRUG00000011986
gasterosteus_aculeatus ENSGACG00000010548
poecilia_formosa ENSPFOG00000003615
poecilia_mexicana ENSPMEG00000021441
poecilia_latipinna ENSPLAG00000002658
xiphophorus_maculatus ENSXMAG00000012974
poecilia_reticulata ENSPREG00000004207
gambusia_affinis ENSGAFG00000003537
cyprinodon_variegatus ENSCVAG00000008725
oryzias_latipes_asm223469v1 ENSORLG00015011958
oryzias_latipes ENSORLG00020001330
oryzias_latipes ENSORLG00000007100
oryzias_melastigma ENSOMEG00000006889
cynoglossus_semilaevis ENSCSEG00000008824
cynoglossus_semilaevis ENSCSEG00000012429
mola_mola ENSMMOG00000011261
periophthalmus_magnuspinnatus ENSPMGG00000008563
hippocampus_comes ENSHCOG00000009599
hippocampus_comes ENSHCOG00000007946
gadus_morhua ENSGMOG00000008215
esox_lucius ENSELUG00000010100
scleropages_formosus ENSSFOG00015023041
lepisosteus_oculatus ENSLOCG00000013936
petromyzon_marinus ENSPMAG00000001550
eptatretus_burgeri ENSEBUG00000011794
drosophila_melanogaster FBgn0040964
caenorhabditis_elegans_strain_n2 WBGene00012514
