ciona_intestinalis ENSCING00000000028
danio_rerio ENSDARG00000098605
paramormyrops_kingsleyae ENSPKIG00000007396
scleropages_formosus ENSSFOG00015022834
lepisosteus_oculatus ENSLOCG00000013274
petromyzon_marinus ENSPMAG00000002954
eptatretus_burgeri ENSEBUG00000013279
eptatretus_burgeri ENSEBUG00000007267
drosophila_melanogaster FBgn0037263
caenorhabditis_elegans_strain_n2 WBGene00018909
saccharomyces_cerevisiae YBR228W
