gallus_gallus ENSGALG00000038325
cricetulus_griseus ENSCGRG00001008116
cricetulus_griseus ENSCGRG00015013381
mesocricetus_auratus ENSMAUG00000022056
peromyscus_maniculatus ENSPEMG00000022213
microtus_ochrogaster ENSMOCG00000009834
nannospalax_galili ENSNGAG00000023428
jaculus_jaculus ENSJJAG00000008081
castor_canadensis ENSCCNG00000021128
dipodomys_ordii ENSDORG00000014889
oryctolagus_cuniculus ENSOCUG00000000193
ochotona_princeps ENSOPRG00000000495
homo_sapiens ENSG00000103426
homo_sapiens ENSG00000262246
pan_troglodytes ENSPTRG00000007716
pan_paniscus ENSPPAG00000036983
gorilla_gorilla ENSGGOG00000004648
pongo_abelii ENSPPYG00000007056
nomascus_leucogenys ENSNLEG00000009847
theropithecus_gelada ENSTGEG00000024661
papio_anubis ENSPANG00000010766
cercocebus_atys ENSCATG00000034606
macaca_mulatta ENSMMUG00000006499
macaca_nemestrina ENSMNEG00000043447
macaca_fascicularis ENSMFAG00000031015
mandrillus_leucophaeus ENSMLEG00000044135
chlorocebus_sabaeus ENSCSAG00000009532
piliocolobus_tephrosceles ENSPTEG00000009393
colobus_angolensis ENSCANG00000030850
rhinopithecus_roxellana ENSRROG00000043383
rhinopithecus_bieti ENSRBIG00000037799
cebus_capucinus ENSCCAG00000024876
saimiri_boliviensis ENSSBOG00000034721
callithrix_jacchus ENSCJAG00000019778
aotus_nancymaae ENSANAG00000013948
carlito_syrichta ENSTSYG00000027634
prolemur_simus ENSPSMG00000005397
microcebus_murinus ENSMICG00000017819
propithecus_coquereli ENSPCOG00000023387
otolemur_garnettii ENSOGAG00000015206
tursiops_truncatus ENSTTRG00000008649
sus_scrofa ENSSSCG00000007944
bos_indicus ENSBIXG00000030114
bos_taurus ENSBTAG00000009201
bos_indicus ENSBIXG00005000496
bos_mutus ENSBMUG00000003266
bison_bison ENSBBBG00000021609
capra_hircus ENSCHIG00000010358
ovis_aries ENSOARG00000003187
equus_caballus ENSECAG00000012973
equus_asinus ENSEASG00005000882
pteropus_vampyrus ENSPVAG00000017804
myotis_lucifugus ENSMLUG00000028397
ursus_americanus ENSUAMG00000004966
ursus_maritimus ENSUMAG00000002675
ailuropoda_melanoleuca ENSAMEG00000001920
mustela_putorius ENSMPUG00000015012
neovison_vison ENSNVIG00000000976
canis_lupus ENSCAFG00020024990
canis_lupus ENSCAFG00000019220
vulpes_vulpes ENSVVUG00000016385
panthera_pardus ENSPPRG00000008798
panthera_tigris ENSPTIG00000015230
felis_catus ENSFCAG00000011231
procavia_capensis ENSPCAG00000015939
loxodonta_africana ENSLAFG00000031838
echinops_telfairi ENSETEG00000009456
dasypus_novemcinctus ENSDNOG00000034346
erinaceus_europaeus ENSEEUG00000007450
sorex_araneus ENSSARG00000012066
vombatus_ursinus ENSVURG00010017530
phascolarctos_cinereus ENSPCIG00000012111
notamacropus_eugenii ENSMEUG00000005503
monodelphis_domestica ENSMODG00000016364
sarcophilus_harrisii ENSSHAG00000010258
ornithorhynchus_anatinus ENSOANG00000004438
latimeria_chalumnae ENSLACG00000005575
pygocentrus_nattereri ENSPNAG00000012035
ictalurus_punctatus ENSIPUG00000012266
electrophorus_electricus ENSEEEG00000021531
astyanax_mexicanus ENSAMXG00000018818
astyanax_mexicanus ENSAMXG00005016886
danio_rerio ENSDARG00000089616
danio_rerio ENSDARG00000100810
clupea_harengus ENSCHAG00000027549
denticeps_clupeoides ENSDCDG00000024567
xiphophorus_maculatus ENSXMAG00000004649
xiphophorus_couchianus ENSXCOG00000010432
gambusia_affinis ENSGAFG00000000014
poecilia_formosa ENSPFOG00000010909
poecilia_mexicana ENSPMEG00000006806
poecilia_latipinna ENSPLAG00000008168
poecilia_reticulata ENSPREG00000003869
poecilia_reticulata ENSPREG00000007934
fundulus_heteroclitus ENSFHEG00000011314
cyprinodon_variegatus ENSCVAG00000010515
cyprinodon_variegatus ENSCVAG00000003459
betta_splendens ENSBSLG00000016182
cynoglossus_semilaevis ENSCSEG00000016063
tetraodon_nigroviridis ENSTNIG00000009744
periophthalmus_magnuspinnatus ENSPMGG00000021091
labrus_bergylta ENSLBEG00000026540
gasterosteus_aculeatus ENSGACG00000011303
gouania_willdenowi ENSGWIG00000021196
monopterus_albus ENSMALG00000005154
mastacembelus_armatus ENSMAMG00000023309
anabas_testudineus ENSATEG00000024299
seriola_dumerili ENSSDUG00000010876
seriola_lalandi ENSSLDG00000021930
lates_calcarifer ENSLCAG00010000376
scophthalmus_maximus ENSSMAG00000016393
oryzias_latipes ENSORLG00015009465
oryzias_latipes ENSORLG00000008248
oryzias_latipes ENSORLG00020019999
oryzias_melastigma ENSOMEG00000009873
kryptolebias_marmoratus ENSKMAG00000013945
astatotilapia_calliptera ENSACLG00000027660
maylandia_zebra ENSMZEG00005004668
pundamilia_nyererei ENSPNYG00000001134
haplochromis_burtoni ENSHBUG00000007456
oreochromis_niloticus ENSONIG00000005200
neolamprologus_brichardi ENSNBRG00000023710
amphilophus_citrinellus ENSACIG00000015507
parambassis_ranga ENSPRNG00000020237
stegastes_partitus ENSSPAG00000018999
cottoperca_gobio ENSCGOG00000015306
larimichthys_crocea ENSLCRG00005007447
takifugu_rubripes ENSTRUG00000006447
tetraodon_nigroviridis ENSTNIG00000009743
mola_mola ENSMMOG00000013986
amphiprion_percula ENSAPEG00000006838
amphiprion_ocellaris ENSAOCG00000020797
acanthochromis_polyacanthus ENSAPOG00000017970
hippocampus_comes ENSHCOG00000008790
gadus_morhua ENSGMOG00000014827
hucho_hucho ENSHHUG00000018081
hucho_hucho ENSHHUG00000018132
esox_lucius ENSELUG00000015435
scleropages_formosus ENSSFOG00015009889
paramormyrops_kingsleyae ENSPKIG00000006270
lepisosteus_oculatus ENSLOCG00000002377
erpetoichthys_calabaricus ENSECRG00000016881
callorhinchus_milii ENSCMIG00000008384
xenopus_tropicalis ENSXETG00000008810
eptatretus_burgeri ENSEBUG00000006541
ciona_savignyi ENSCSAVG00000010569
ciona_intestinalis ENSCING00000004409
drosophila_melanogaster FBgn0029903
caenorhabditis_elegans WBGene00004075
