apteryx_haastii ENSAHAG00000014872
heterocephalus_glaber_female ENSHGLG00000003430
heterocephalus_glaber_male ENSHGLG00100003155
fukomys_damarensis ENSFDAG00000013170
chinchilla_lanigera ENSCLAG00000006456
marmota_marmota_marmota ENSMMMG00000018290
spermophilus_dauricus ENSSDAG00000003789
ictidomys_tridecemlineatus ENSSTOG00000005415
urocitellus_parryii ENSUPAG00010020324
castor_canadensis ENSCCNG00000003471
dipodomys_ordii ENSDORG00000007212
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0027287
mus_spicilegus ENSMSIG00000015226
mus_musculus ENSMUSG00000028710
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0026315
mus_pahari MGP_PahariEiJ_G0028647
rattus_norvegicus ENSRNOG00000010169
meriones_unguiculatus ENSMUGG00000010686
peromyscus_maniculatus_bairdii ENSPEMG00000028185
microtus_ochrogaster ENSMOCG00000017043
cricetulus_griseus_crigri-picr ENSCGRG00015023795
cricetulus_griseus_chok1gshd ENSCGRG00001012405
cricetulus_griseus_crigri ENSCGRG00000016398
mesocricetus_auratus ENSMAUG00000008609
nannospalax_galili ENSNGAG00000001871
jaculus_jaculus ENSJJAG00000010592
jaculus_jaculus ENSJJAG00000005391
jaculus_jaculus ENSJJAG00000015711
oryctolagus_cuniculus ENSOCUG00000009230
ochotona_princeps ENSOPRG00000012207
choloepus_hoffmanni ENSCHOG00000013920
dasypus_novemcinctus ENSDNOG00000010461
ornithorhynchus_anatinus ENSOANG00000007256
xenopus_tropicalis ENSXETG00000024499
latimeria_chalumnae ENSLACG00000014427
xiphophorus_maculatus ENSXMAG00000006424
xiphophorus_couchianus ENSXCOG00000005047
poecilia_reticulata ENSPREG00000008871
poecilia_formosa ENSPFOG00000022904
poecilia_mexicana ENSPMEG00000021775
poecilia_latipinna ENSPLAG00000023924
gambusia_affinis ENSGAFG00000014350
cyprinodon_variegatus ENSCVAG00000007447
fundulus_heteroclitus ENSFHEG00000000614
kryptolebias_marmoratus ENSKMAG00000017911
amphiprion_ocellaris ENSAOCG00000002604
amphiprion_percula ENSAPEG00000020007
stegastes_partitus ENSSPAG00000008487
mastacembelus_armatus ENSMAMG00000014818
mola_mola ENSMMOG00000016837
labrus_bergylta ENSLBEG00000028530
gasterosteus_aculeatus ENSGACG00000005332
monopterus_albus ENSMALG00000014557
scophthalmus_maximus ENSSMAG00000016257
cynoglossus_semilaevis ENSCSEG00000002617
seriola_lalandi_dorsalis ENSSLDG00000016141
seriola_dumerili ENSSDUG00000021892
astatotilapia_calliptera ENSACLG00000023221
maylandia_zebra ENSMZEG00005017278
pundamilia_nyererei ENSPNYG00000023116
haplochromis_burtoni ENSHBUG00000004662
neolamprologus_brichardi ENSNBRG00000005498
oreochromis_niloticus ENSONIG00000019461
amphilophus_citrinellus ENSACIG00000018343
anabas_testudineus ENSATEG00000003758
oryzias_latipes ENSORLG00000013103
oryzias_latipes_asm223469v1 ENSORLG00015001233
oryzias_latipes ENSORLG00020002669
oryzias_melastigma ENSOMEG00000015639
acanthochromis_polyacanthus ENSAPOG00000017397
tetraodon_nigroviridis ENSTNIG00000003122
takifugu_rubripes ENSTRUG00000019893
hippocampus_comes ENSHCOG00000006621
gadus_morhua ENSGMOG00000016172
esox_lucius ENSELUG00000002985
pygocentrus_nattereri ENSPNAG00000021133
astyanax_mexicanus ENSAMXG00000017879
ictalurus_punctatus ENSIPUG00000025073
danio_rerio ENSDARG00000042799
scleropages_formosus ENSSFOG00015018335
paramormyrops_kingsleyae ENSPKIG00000003063
lepisosteus_oculatus ENSLOCG00000009121
eptatretus_burgeri ENSEBUG00000010760
ciona_intestinalis ENSCING00000012283
ciona_savignyi ENSCSAVG00000004576
bos_taurus ENSBTAG00000054435
drosophila_melanogaster FBgn0022344
saccharomyces_cerevisiae YNL315C
