pygocentrus_nattereri ENSPNAG00000005414
scleropages_formosus ENSSFOG00015013387
lepisosteus_oculatus ENSLOCG00000012729
esox_lucius ENSELUG00000004707
gadus_morhua ENSGMOG00000017390
maylandia_zebra ENSMZEG00005027786
poecilia_reticulata ENSPREG00000006739
labrus_bergylta ENSLBEG00000005757
amphiprion_percula ENSAPEG00000018006
amphiprion_percula ENSAPEG00000018025
fundulus_heteroclitus ENSFHEG00000011119
fundulus_heteroclitus ENSFHEG00000011130
xiphophorus_maculatus ENSXMAG00000027819
xiphophorus_couchianus ENSXCOG00000019782
gambusia_affinis ENSGAFG00000013535
poecilia_reticulata ENSPREG00000006726
poecilia_latipinna ENSPLAG00000018568
poecilia_reticulata ENSPREG00000013307
poecilia_formosa ENSPFOG00000016421
poecilia_mexicana ENSPMEG00000001768
gambusia_affinis ENSGAFG00000013541
kryptolebias_marmoratus ENSKMAG00000014440
oryzias_latipes ENSORLG00000023747
anabas_testudineus ENSATEG00000006015
amphiprion_ocellaris ENSAOCG00000014484
acanthochromis_polyacanthus ENSAPOG00000020316
stegastes_partitus ENSSPAG00000014199
seriola_dumerili ENSSDUG00000016185
seriola_lalandi_dorsalis ENSSLDG00000025681
oryzias_latipes ENSORLG00020013917
oryzias_latipes_asm223469v1 ENSORLG00015011686
oryzias_latipes ENSORLG00000018100
oryzias_melastigma ENSOMEG00000000095
mola_mola ENSMMOG00000017820
monopterus_albus ENSMALG00000015683
amphilophus_citrinellus ENSACIG00000004012
amphilophus_citrinellus ENSACIG00000004036
astatotilapia_calliptera ENSACLG00000016007
pundamilia_nyererei ENSPNYG00000014784
maylandia_zebra ENSMZEG00005015280
maylandia_zebra ENSMZEG00005014448
astatotilapia_calliptera ENSACLG00000000912
neolamprologus_brichardi ENSNBRG00000003671
oreochromis_niloticus ENSONIG00000018841
mastacembelus_armatus ENSMAMG00000002264
gasterosteus_aculeatus ENSGACG00000013761
eptatretus_burgeri ENSEBUG00000006766
eptatretus_burgeri ENSEBUG00000002503
labrus_bergylta ENSLBEG00000000884
phascolarctos_cinereus ENSPCIG00000035076
phascolarctos_cinereus ENSPCIG00000035193
notamacropus_eugenii ENSMEUG00000005266
sarcophilus_harrisii ENSSHAG00000010889
monodelphis_domestica ENSMODG00000013660
bison_bison_bison ENSBBBG00000024161
bison_bison_bison ENSBBBG00000024165
bos_taurus ENSBTAG00000007187
bos_mutus ENSBMUG00000026320
capra_hircus ENSCHIG00000026753
ovis_aries ENSOARG00000007483
capra_hircus ENSCHIG00000013979
bos_taurus ENSBTAG00000054250
tursiops_truncatus ENSTTRG00000014243
sus_scrofa ENSSSCG00000033720
erinaceus_europaeus ENSEEUG00000001006
erinaceus_europaeus ENSEEUG00000001017
equus_caballus ENSECAG00000038326
equus_caballus ENSECAG00000007611
equus_asinus_asinus ENSEASG00005004323
pteropus_vampyrus ENSPVAG00000012247
ursus_americanus ENSUAMG00000008773
ursus_maritimus ENSUMAG00000024814
ailuropoda_melanoleuca ENSAMEG00000007980
canis_lupus_dingo ENSCAFG00020000112
canis_lupus_dingo ENSCAFG00020011457
canis_lupus_dingo ENSCAFG00020008299
canis_lupus_familiaris ENSCAFG00000018333
vulpes_vulpes ENSVVUG00000002759
neovison_vison ENSNVIG00000007429
neovison_vison ENSNVIG00000007415
mustela_putorius_furo ENSMPUG00000002197
panthera_pardus ENSPPRG00000010707
panthera_pardus ENSPPRG00000010978
felis_catus ENSFCAG00000004939
mus_spicilegus ENSMSIG00000028835
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019001
mus_musculus ENSMUSG00000037679
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018152
rattus_norvegicus ENSRNOG00000028650
meriones_unguiculatus ENSMUGG00000022527
cricetulus_griseus_crigri-picr ENSCGRG00015020672
cricetulus_griseus_crigri-picr ENSCGRG00015020679
cricetulus_griseus_crigri ENSCGRG00000010739
cricetulus_griseus_chok1gshd ENSCGRG00001003961
mesocricetus_auratus ENSMAUG00000009995
microtus_ochrogaster ENSMOCG00000015901
peromyscus_maniculatus_bairdii ENSPEMG00000000569
nannospalax_galili ENSNGAG00000018366
jaculus_jaculus ENSJJAG00000023781
dipodomys_ordii ENSDORG00000005106
spermophilus_dauricus ENSSDAG00000021455
spermophilus_dauricus ENSSDAG00000021463
ictidomys_tridecemlineatus ENSSTOG00000022460
urocitellus_parryii ENSUPAG00010018585
urocitellus_parryii ENSUPAG00010018579
mus_pahari MGP_PahariEiJ_G0029909
cavia_porcellus ENSCPOG00000015219
cavia_aperea ENSCAPG00000008631
octodon_degus ENSODEG00000002088
chinchilla_lanigera ENSCLAG00000011708
heterocephalus_glaber_male ENSHGLG00100009326
heterocephalus_glaber_female ENSHGLG00000011755
fukomys_damarensis ENSFDAG00000005620
ochotona_princeps ENSOPRG00000005895
pongo_abelii ENSPPYG00000006188
pongo_abelii ENSPPYG00000006189
pan_paniscus ENSPPAG00000035161
pan_troglodytes ENSPTRG00000006772
gorilla_gorilla ENSGGOG00000014158
homo_sapiens ENSG00000203485
nomascus_leucogenys ENSNLEG00000016310
rhinopithecus_bieti ENSRBIG00000040515
rhinopithecus_bieti ENSRBIG00000035515
rhinopithecus_bieti ENSRBIG00000039510
rhinopithecus_roxellana ENSRROG00000045582
colobus_angolensis_palliatus ENSCANG00000043342
piliocolobus_tephrosceles ENSPTEG00000028643
macaca_fascicularis ENSMFAG00000045488
macaca_mulatta ENSMMUG00000016552
macaca_nemestrina ENSMNEG00000037123
mandrillus_leucophaeus ENSMLEG00000036125
cercocebus_atys ENSCATG00000043795
papio_anubis ENSPANG00000010776
theropithecus_gelada ENSTGEG00000011051
chlorocebus_sabaeus ENSCSAG00000009722
cebus_capucinus ENSCCAG00000025214
saimiri_boliviensis_boliviensis ENSSBOG00000020658
callithrix_jacchus ENSCJAG00000009247
aotus_nancymaae ENSANAG00000027924
carlito_syrichta ENSTSYG00000033285
prolemur_simus ENSPSMG00000011875
prolemur_simus ENSPSMG00000011888
propithecus_coquereli ENSPCOG00000009607
microcebus_murinus ENSMICG00000034871
otolemur_garnettii ENSOGAG00000013137
dasypus_novemcinctus ENSDNOG00000040243
procavia_capensis ENSPCAG00000016751
echinops_telfairi ENSETEG00000001892
echinops_telfairi ENSETEG00000000528
loxodonta_africana ENSLAFG00000027091
ornithorhynchus_anatinus ENSOANG00000001085
ornithorhynchus_anatinus ENSOANG00000006319
ornithorhynchus_anatinus ENSOANG00000029488
pelodiscus_sinensis ENSPSIG00000016620
pelodiscus_sinensis ENSPSIG00000015949
chelonoidis_abingdonii ENSCABG00000022031
chelonoidis_abingdonii ENSCABG00000022033
gopherus_agassizii ENSGAGG00000023156
chrysemys_picta_bellii ENSCPBG00000020190
crocodylus_porosus ENSCPRG00005015924
sphenodon_punctatus ENSSPUG00000010485
sphenodon_punctatus ENSSPUG00000010480
salvator_merianae ENSSMRG00000001760
salvator_merianae ENSSMRG00000001761
anolis_carolinensis ENSACAG00000011137
pogona_vitticeps ENSPVIG00000010276
notechis_scutatus ENSNSUG00000018266
anser_brachyrhynchus ENSABRG00000012307
anas_platyrhynchos_platyrhynchos ENSAPLG00000015886
coturnix_japonica ENSCJPG00005003016
coturnix_japonica ENSCJPG00005003014
gallus_gallus ENSGALG00000011608
meleagris_gallopavo ENSMGAG00000013449
numida_meleagris ENSNMEG00000016293
lonchura_striata_domestica ENSLSDG00000016886
taeniopygia_guttata ENSTGUG00000012898
serinus_canaria ENSSCAG00000006426
zonotrichia_albicollis ENSZALG00000006144
parus_major ENSPMJG00000000946
cyanistes_caeruleus ENSCCEG00000014757
cyanistes_caeruleus ENSCCEG00000014755
taeniopygia_guttata ENSTGUG00000015717
junco_hyemalis ENSJHYG00000012285
ficedula_albicollis ENSFALG00000002942
manacus_vitellinus ENSMVIG00005007950
manacus_vitellinus ENSMVIG00005007947
lepidothrix_coronata ENSLCOG00000005944
melopsittacus_undulatus ENSMUNG00000002416
calidris_pugnax ENSCPUG00000004134
calidris_pugnax ENSCPUG00000004136
calidris_pygmaea ENSCPGG00000001516
nothoprocta_perdicaria ENSNPEG00000003882
nothoprocta_perdicaria ENSNPEG00000003878
apteryx_haastii ENSAHAG00000003442
apteryx_owenii ENSAOWG00000008276
apteryx_rowi ENSARWG00000016107
dromaius_novaehollandiae ENSDNVG00000010806
gallus_gallus ENSGALG00000049308
xenopus_tropicalis ENSXETG00000008613
latimeria_chalumnae ENSLACG00000000985
petromyzon_marinus ENSPMAG00000002222
ciona_savignyi ENSCSAVG00000006699
