scleropages_formosus ENSSFOG00015002628
coturnix_japonica ENSCJPG00005021205
gallus_gallus ENSGALG00000002524
meleagris_gallopavo ENSMGAG00000005403
numida_meleagris ENSNMEG00000020561
calidris_pygmaea ENSCPGG00000004375
calidris_pugnax ENSCPUG00000001056
melopsittacus_undulatus ENSMUNG00000013934
lepidothrix_coronata ENSLCOG00000010555
manacus_vitellinus ENSMVIG00005015286
taeniopygia_guttata ENSTGUG00000004108
lonchura_striata_domestica ENSLSDG00000010161
serinus_canaria ENSSCAG00000011387
junco_hyemalis ENSJHYG00000016434
zonotrichia_albicollis ENSZALG00000015071
ficedula_albicollis ENSFALG00000002923
cyanistes_caeruleus ENSCCEG00000022392
parus_major ENSPMJG00000019249
crocodylus_porosus ENSCPRG00005000938
chelonoidis_abingdonii ENSCABG00000021110
chrysemys_picta_bellii ENSCPBG00000010555
gopherus_agassizii ENSGAGG00000017745
pelodiscus_sinensis ENSPSIG00000008666
pogona_vitticeps ENSPVIG00000001115
anolis_carolinensis ENSACAG00000008306
notechis_scutatus ENSNSUG00000015908
salvator_merianae ENSSMRG00000014565
sphenodon_punctatus ENSSPUG00000014287
monodelphis_domestica ENSMODG00000023105
monodelphis_domestica ENSMODG00000012129
sarcophilus_harrisii ENSSHAG00000013000
phascolarctos_cinereus ENSPCIG00000028635
dipodomys_ordii ENSDORG00000013932
castor_canadensis ENSCCNG00000018419
cricetulus_griseus_chok1gshd ENSCGRG00001016538
cricetulus_griseus_crigri-picr ENSCGRG00015020735
cricetulus_griseus_crigri ENSCGRG00000003354
mesocricetus_auratus ENSMAUG00000020894
peromyscus_maniculatus_bairdii ENSPEMG00000002439
microtus_ochrogaster ENSMOCG00000003391
mus_musculus ENSMUSG00000018189
mus_spicilegus ENSMSIG00000006528
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015484
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0014677
mus_pahari MGP_PahariEiJ_G0027913
rattus_norvegicus ENSRNOG00000003545
meriones_unguiculatus ENSMUGG00000024830
nannospalax_galili ENSNGAG00000016475
nannospalax_galili ENSNGAG00000011217
jaculus_jaculus ENSJJAG00000018557
heterocephalus_glaber_male ENSHGLG00100016253
heterocephalus_glaber_male ENSHGLG00100009534
heterocephalus_glaber_female ENSHGLG00000011264
heterocephalus_glaber_male ENSHGLG00100009564
heterocephalus_glaber_female ENSHGLG00000003407
heterocephalus_glaber_male ENSHGLG00100012413
heterocephalus_glaber_female ENSHGLG00000007511
heterocephalus_glaber_male ENSHGLG00100006345
fukomys_damarensis ENSFDAG00000011952
chinchilla_lanigera ENSCLAG00000014784
chinchilla_lanigera ENSCLAG00000002792
chinchilla_lanigera ENSCLAG00000000264
fukomys_damarensis ENSFDAG00000001492
octodon_degus ENSODEG00000000253
cavia_porcellus ENSCPOG00000000667
octodon_degus ENSODEG00000011024
octodon_degus ENSODEG00000019654
octodon_degus ENSODEG00000001526
ictidomys_tridecemlineatus ENSSTOG00000000772
urocitellus_parryii ENSUPAG00010018026
spermophilus_dauricus ENSSDAG00000010663
marmota_marmota_marmota ENSMMMG00000013172
oryctolagus_cuniculus ENSOCUG00000016766
ochotona_princeps ENSOPRG00000007040
cebus_capucinus ENSCCAG00000023396
saimiri_boliviensis_boliviensis ENSSBOG00000018283
callithrix_jacchus ENSCJAG00000008620
aotus_nancymaae ENSANAG00000036654
colobus_angolensis_palliatus ENSCANG00000036448
piliocolobus_tephrosceles ENSPTEG00000039495
rhinopithecus_bieti ENSRBIG00000005759
rhinopithecus_roxellana ENSRROG00000028768
macaca_fascicularis ENSMFAG00000038349
macaca_nemestrina ENSMNEG00000039813
chlorocebus_sabaeus ENSCSAG00000013393
macaca_mulatta ENSMMUG00000022641
papio_anubis ENSPANG00000021345
theropithecus_gelada ENSTGEG00000024606
mandrillus_leucophaeus ENSMLEG00000030039
cercocebus_atys ENSCATG00000035323
gorilla_gorilla ENSGGOG00000004347
pan_paniscus ENSPPAG00000029294
homo_sapiens ENSG00000116750
pan_troglodytes ENSPTRG00000001793
nomascus_leucogenys ENSNLEG00000031292
pongo_abelii ENSPPYG00000000398
carlito_syrichta ENSTSYG00000004208
microcebus_murinus ENSMICG00000027139
prolemur_simus ENSPSMG00000004382
otolemur_garnettii ENSOGAG00000000349
erinaceus_europaeus ENSEEUG00000010908
neovison_vison ENSNVIG00000019394
propithecus_coquereli ENSPCOG00000019038
castor_canadensis ENSCCNG00000018416
heterocephalus_glaber_female ENSHGLG00000011572
vicugna_pacos ENSVPAG00000010295
sus_scrofa ENSSSCG00000010802
tursiops_truncatus ENSTTRG00000009285
equus_caballus ENSECAG00000012988
equus_asinus_asinus ENSEASG00005003391
pteropus_vampyrus ENSPVAG00000001180
bos_mutus ENSBMUG00000020903
bos_taurus ENSBTAG00000013620
bison_bison_bison ENSBBBG00000004495
ovis_aries ENSOARG00000009587
capra_hircus ENSCHIG00000003742
myotis_lucifugus ENSMLUG00000001431
ursus_maritimus ENSUMAG00000020466
ursus_americanus ENSUAMG00000013366
ailuropoda_melanoleuca ENSAMEG00000015914
mustela_putorius_furo ENSMPUG00000004619
canis_lupus_dingo ENSCAFG00020004451
canis_lupus_familiaris ENSCAFG00000010573
vulpes_vulpes ENSVVUG00000013402
panthera_pardus ENSPPRG00000016476
panthera_tigris_altaica ENSPTIG00000011801
felis_catus ENSFCAG00000018440
loxodonta_africana ENSLAFG00000014803
echinops_telfairi ENSETEG00000018259
procavia_capensis ENSPCAG00000003869
tupaia_belangeri ENSTBEG00000005728
sorex_araneus ENSSARG00000001875
choloepus_hoffmanni ENSCHOG00000004450
dasypus_novemcinctus ENSDNOG00000041339
ornithorhynchus_anatinus ENSOANG00000002960
xenopus_tropicalis ENSXETG00000017223
latimeria_chalumnae ENSLACG00000007245
piliocolobus_tephrosceles ENSPTEG00000009384
petromyzon_marinus ENSPMAG00000009598
eptatretus_burgeri ENSEBUG00000013684
ciona_intestinalis ENSCING00000000924
ciona_savignyi ENSCSAVG00000010026
drosophila_melanogaster FBgn0011327
drosophila_melanogaster FBgn0030370
caenorhabditis_elegans_strain_n2 WBGene00006724
