eptatretus_burgeri ENSEBUG00000012286
tupaia_belangeri ENSTBEG00000017226
pan_troglodytes ENSPTRG00000022226
pan_paniscus ENSPPAG00000002315
homo_sapiens ENSG00000186416
gorilla_gorilla ENSGGOG00000006862
pongo_abelii ENSPPYG00000020672
nomascus_leucogenys ENSNLEG00000034548
colobus_angolensis_palliatus ENSCANG00000028878
piliocolobus_tephrosceles ENSPTEG00000030472
rhinopithecus_bieti ENSRBIG00000033103
rhinopithecus_roxellana ENSRROG00000034488
cercocebus_atys ENSCATG00000031763
chlorocebus_sabaeus ENSCSAG00000018353
macaca_fascicularis ENSMFAG00000031196
macaca_mulatta ENSMMUG00000022670
macaca_nemestrina ENSMNEG00000027985
mandrillus_leucophaeus ENSMLEG00000041865
theropithecus_gelada ENSTGEG00000019767
papio_anubis ENSPANG00000010949
saimiri_boliviensis_boliviensis ENSSBOG00000021175
callithrix_jacchus ENSCJAG00000005088
cebus_capucinus ENSCCAG00000021029
aotus_nancymaae ENSANAG00000025604
carlito_syrichta ENSTSYG00000000890
propithecus_coquereli ENSPCOG00000026266
microcebus_murinus ENSMICG00000004220
prolemur_simus ENSPSMG00000000366
otolemur_garnettii ENSOGAG00000009703
loxodonta_africana ENSLAFG00000027138
echinops_telfairi ENSETEG00000001275
dasypus_novemcinctus ENSDNOG00000031378
ornithorhynchus_anatinus ENSOANG00000013932
ornithorhynchus_anatinus ENSOANG00000001806
ornithorhynchus_anatinus ENSOANG00000002598
apteryx_owenii ENSAOWG00000008476
apteryx_haastii ENSAHAG00000012283
apteryx_rowi ENSARWG00000001612
dromaius_novaehollandiae ENSDNVG00000009950
nothoprocta_perdicaria ENSNPEG00000003879
anser_brachyrhynchus ENSABRG00000002923
anas_platyrhynchos_platyrhynchos ENSAPLG00000012272
coturnix_japonica ENSCJPG00005018818
gallus_gallus ENSGALG00000008645
meleagris_gallopavo ENSMGAG00000007788
numida_meleagris ENSNMEG00000001732
lonchura_striata_domestica ENSLSDG00000005092
taeniopygia_guttata ENSTGUG00000003356
serinus_canaria ENSSCAG00000016973
junco_hyemalis ENSJHYG00000014701
zonotrichia_albicollis ENSZALG00000018229
taeniopygia_guttata ENSTGUG00000003354
ficedula_albicollis ENSFALG00000001584
cyanistes_caeruleus ENSCCEG00000020804
parus_major ENSPMJG00000011371
lepidothrix_coronata ENSLCOG00000000196
manacus_vitellinus ENSMVIG00005005981
melopsittacus_undulatus ENSMUNG00000013844
calidris_pygmaea ENSCPGG00000010896
calidris_pugnax ENSCPUG00000001847
crocodylus_porosus ENSCPRG00005005929
gopherus_agassizii ENSGAGG00000001146
chelonoidis_abingdonii ENSCABG00000017397
chrysemys_picta_bellii ENSCPBG00000020704
pelodiscus_sinensis ENSPSIG00000006177
pogona_vitticeps ENSPVIG00000017200
anolis_carolinensis ENSACAG00000012140
notechis_scutatus ENSNSUG00000011690
salvator_merianae ENSSMRG00000017785
sphenodon_punctatus ENSSPUG00000013178
xenopus_tropicalis ENSXETG00000007438
latimeria_chalumnae ENSLACG00000009612
scleropages_formosus ENSSFOG00015005460
paramormyrops_kingsleyae ENSPKIG00000019002
hippocampus_comes ENSHCOG00000017066
periophthalmus_magnuspinnatus ENSPMGG00000012086
mastacembelus_armatus ENSMAMG00000019975
monopterus_albus ENSMALG00000007869
anabas_testudineus ENSATEG00000018834
amphiprion_percula ENSAPEG00000005444
amphiprion_ocellaris ENSAOCG00000011327
acanthochromis_polyacanthus ENSAPOG00000012969
stegastes_partitus ENSSPAG00000010145
seriola_lalandi_dorsalis ENSSLDG00000003347
seriola_dumerili ENSSDUG00000005559
scophthalmus_maximus ENSSMAG00000012780
gasterosteus_aculeatus ENSGACG00000017457
takifugu_rubripes ENSTRUG00000023782
tetraodon_nigroviridis ENSTNIG00000015760
cynoglossus_semilaevis ENSCSEG00000002024
xiphophorus_maculatus ENSXMAG00000013716
xiphophorus_couchianus ENSXCOG00000016716
poecilia_formosa ENSPFOG00000017452
poecilia_formosa ENSPFOG00000005989
poecilia_latipinna ENSPLAG00000019829
poecilia_mexicana ENSPMEG00000023417
poecilia_reticulata ENSPREG00000012340
gambusia_affinis ENSGAFG00000000966
fundulus_heteroclitus ENSFHEG00000017996
cyprinodon_variegatus ENSCVAG00000004926
kryptolebias_marmoratus ENSKMAG00000020188
oryzias_latipes ENSORLG00000022867
oryzias_latipes ENSORLG00020003902
oryzias_latipes_asm223469v1 ENSORLG00015013035
oryzias_melastigma ENSOMEG00000014617
mola_mola ENSMMOG00000004175
labrus_bergylta ENSLBEG00000028681
maylandia_zebra ENSMZEG00005007953
astatotilapia_calliptera ENSACLG00000001752
pundamilia_nyererei ENSPNYG00000009655
haplochromis_burtoni ENSHBUG00000017543
neolamprologus_brichardi ENSNBRG00000011707
oreochromis_niloticus ENSONIG00000002526
amphilophus_citrinellus ENSACIG00000013701
gadus_morhua ENSGMOG00000001688
esox_lucius ENSELUG00000020577
pygocentrus_nattereri ENSPNAG00000018967
astyanax_mexicanus ENSAMXG00000000131
ictalurus_punctatus ENSIPUG00000022475
danio_rerio ENSDARG00000100536
lepisosteus_oculatus ENSLOCG00000015232
scleropages_formosus ENSSFOG00015010898
paramormyrops_kingsleyae ENSPKIG00000013989
