scleropages_formosus ENSSFOG00015007354
notechis_scutatus ENSNSUG00000013721
salvator_merianae ENSSMRG00000016169
sphenodon_punctatus ENSSPUG00000001236
prolemur_simus ENSPSMG00000025328
microcebus_murinus ENSMICG00000010299
propithecus_coquereli ENSPCOG00000002773
otolemur_garnettii ENSOGAG00000033150
carlito_syrichta ENSTSYG00000003402
pan_paniscus ENSPPAG00000043684
pan_troglodytes ENSPTRG00000004821
homo_sapiens ENSG00000110975
gorilla_gorilla ENSGGOG00000005932
pongo_abelii ENSPPYG00000004408
nomascus_leucogenys ENSNLEG00000016653
macaca_fascicularis ENSMFAG00000034558
macaca_nemestrina ENSMNEG00000042004
macaca_mulatta ENSMMUG00000010712
chlorocebus_sabaeus ENSCSAG00000007343
papio_anubis ENSPANG00000018998
mandrillus_leucophaeus ENSMLEG00000001584
theropithecus_gelada ENSTGEG00000028660
cercocebus_atys ENSCATG00000033515
colobus_angolensis ENSCANG00000039273
piliocolobus_tephrosceles ENSPTEG00000025270
rhinopithecus_roxellana ENSRROG00000007839
rhinopithecus_bieti ENSRBIG00000037518
saimiri_boliviensis ENSSBOG00000027146
cebus_capucinus ENSCCAG00000035705
callithrix_jacchus ENSCJAG00000018100
aotus_nancymaae ENSANAG00000023755
dipodomys_ordii ENSDORG00000000019
tupaia_belangeri ENSTBEG00000000526
chinchilla_lanigera ENSCLAG00000000534
octodon_degus ENSODEG00000017446
cavia_porcellus ENSCPOG00000006918
cavia_aperea ENSCAPG00000017919
heterocephalus_glaber ENSHGLG00000005218
heterocephalus_glaber ENSHGLG00100000181
heterocephalus_glaber ENSHGLG00100003557
heterocephalus_glaber ENSHGLG00000011850
fukomys_damarensis ENSFDAG00000005859
ictidomys_tridecemlineatus ENSSTOG00000022740
urocitellus_parryii ENSUPAG00010019220
marmota_marmota ENSMMMG00000022187
spermophilus_dauricus ENSSDAG00000007191
mus_musculus ENSMUSG00000063260
mus_spicilegus ENSMSIG00000022932
mus_spretus MGP_SPRETEiJ_G0021074
mus_caroli MGP_CAROLIEiJ_G0020177
mus_pahari MGP_PahariEiJ_G0020182
rattus_norvegicus ENSRNOG00000014296
meriones_unguiculatus ENSMUGG00000018859
cricetulus_griseus ENSCGRG00015023959
cricetulus_griseus ENSCGRG00001022503
cricetulus_griseus ENSCGRG00000003748
mesocricetus_auratus ENSMAUG00000009924
microtus_ochrogaster ENSMOCG00000010483
peromyscus_maniculatus ENSPEMG00000017020
nannospalax_galili ENSNGAG00000014442
jaculus_jaculus ENSJJAG00000019374
castor_canadensis ENSCCNG00000021956
ochotona_princeps ENSOPRG00000003957
oryctolagus_cuniculus ENSOCUG00000004624
capra_hircus ENSCHIG00000020057
ovis_aries ENSOARG00000019303
bos_indicus ENSBIXG00000026722
bos_indicus ENSBIXG00005026881
bos_taurus ENSBTAG00000000606
bos_mutus ENSBMUG00000024517
bison_bison ENSBBBG00000020125
tursiops_truncatus ENSTTRG00000015406
sus_scrofa ENSSSCG00000000527
vicugna_pacos ENSVPAG00000006439
ailuropoda_melanoleuca ENSAMEG00000008875
ursus_maritimus ENSUMAG00000024130
mustela_putorius ENSMPUG00000000225
neovison_vison ENSNVIG00000003924
canis_lupus ENSCAFG00020019730
canis_lupus ENSCAFG00000010475
vulpes_vulpes ENSVVUG00000012752
panthera_pardus ENSPPRG00000010094
panthera_tigris ENSPTIG00000015718
felis_catus ENSFCAG00000013379
pteropus_vampyrus ENSPVAG00000013650
myotis_lucifugus ENSMLUG00000000402
equus_caballus ENSECAG00000016752
equus_asinus ENSEASG00005004537
loxodonta_africana ENSLAFG00000005907
procavia_capensis ENSPCAG00000009977
echinops_telfairi ENSETEG00000011861
choloepus_hoffmanni ENSCHOG00000005997
dasypus_novemcinctus ENSDNOG00000007472
phascolarctos_cinereus ENSPCIG00000028932
vombatus_ursinus ENSVURG00010003868
sarcophilus_harrisii ENSSHAG00000015623
callorhinchus_milii ENSCMIG00000012811
eptatretus_burgeri ENSEBUG00000008331
eptatretus_burgeri ENSEBUG00000012516
