labrus_bergylta ENSLBEG00000028053
chinchilla_lanigera ENSCLAG00000004122
cavia_porcellus ENSCPOG00000005672
cavia_aperea ENSCAPG00000015551
heterocephalus_glaber_female ENSHGLG00000013442
heterocephalus_glaber_male ENSHGLG00100012951
heterocephalus_glaber_female ENSHGLG00000015550
heterocephalus_glaber_male ENSHGLG00100019283
heterocephalus_glaber_female ENSHGLG00000011152
heterocephalus_glaber_male ENSHGLG00100008937
fukomys_damarensis ENSFDAG00000009305
oryctolagus_cuniculus ENSOCUG00000021839
prolemur_simus ENSPSMG00000013342
microcebus_murinus ENSMICG00000049199
propithecus_coquereli ENSPCOG00000016326
otolemur_garnettii ENSOGAG00000016100
homo_sapiens ENSG00000017260
gorilla_gorilla ENSGGOG00000002535
pan_troglodytes ENSPTRG00000015390
pan_paniscus ENSPPAG00000032801
pongo_abelii ENSPPYG00000014097
nomascus_leucogenys ENSNLEG00000002211
rhinopithecus_roxellana ENSRROG00000008160
rhinopithecus_bieti ENSRBIG00000042948
piliocolobus_tephrosceles ENSPTEG00000037120
colobus_angolensis_palliatus ENSCANG00000039711
macaca_mulatta ENSMMUG00000005137
macaca_fascicularis ENSMFAG00000039173
macaca_nemestrina ENSMNEG00000031332
cercocebus_atys ENSCATG00000033514
papio_anubis ENSPANG00000000996
theropithecus_gelada ENSTGEG00000015360
chlorocebus_sabaeus ENSCSAG00000010480
mandrillus_leucophaeus ENSMLEG00000005047
saimiri_boliviensis_boliviensis ENSSBOG00000025904
cebus_capucinus ENSCCAG00000030388
callithrix_jacchus ENSCJAG00000003182
aotus_nancymaae ENSANAG00000022472
choloepus_hoffmanni ENSCHOG00000013533
dasypus_novemcinctus ENSDNOG00000015627
loxodonta_africana ENSLAFG00000012428
procavia_capensis ENSPCAG00000011659
ochotona_princeps ENSOPRG00000000467
tupaia_belangeri ENSTBEG00000007251
carlito_syrichta ENSTSYG00000004046
echinops_telfairi ENSETEG00000018301
phascolarctos_cinereus ENSPCIG00000008799
notamacropus_eugenii ENSMEUG00000002775
sarcophilus_harrisii ENSSHAG00000006195
monodelphis_domestica ENSMODG00000011991
ornithorhynchus_anatinus ENSOANG00000006763
pogona_vitticeps ENSPVIG00000017091
anolis_carolinensis ENSACAG00000001756
notechis_scutatus ENSNSUG00000008505
salvator_merianae ENSSMRG00000010255
sphenodon_punctatus ENSSPUG00000002265
anser_brachyrhynchus ENSABRG00000015353
anas_platyrhynchos_platyrhynchos ENSAPLG00000010766
gallus_gallus ENSGALG00000034340
meleagris_gallopavo ENSMGAG00000011400
coturnix_japonica ENSCJPG00005000832
numida_meleagris ENSNMEG00000010352
lepidothrix_coronata ENSLCOG00000013863
manacus_vitellinus ENSMVIG00005013613
lonchura_striata_domestica ENSLSDG00000017980
taeniopygia_guttata ENSTGUG00000004081
serinus_canaria ENSSCAG00000001461
zonotrichia_albicollis ENSZALG00000002556
junco_hyemalis ENSJHYG00000009699
ficedula_albicollis ENSFALG00000012550
cyanistes_caeruleus ENSCCEG00000009274
parus_major ENSPMJG00000007750
melopsittacus_undulatus ENSMUNG00000000974
calidris_pygmaea ENSCPGG00000014654
calidris_pugnax ENSCPUG00000009686
apteryx_haastii ENSAHAG00000012871
apteryx_owenii ENSAOWG00000000821
apteryx_rowi ENSARWG00000002826
dromaius_novaehollandiae ENSDNVG00000001303
nothoprocta_perdicaria ENSNPEG00000009484
crocodylus_porosus ENSCPRG00005005477
gopherus_agassizii ENSGAGG00000001907
chelonoidis_abingdonii ENSCABG00000000692
chrysemys_picta_bellii ENSCPBG00000022839
pelodiscus_sinensis ENSPSIG00000002693
xenopus_tropicalis ENSXETG00000002329
latimeria_chalumnae ENSLACG00000008156
petromyzon_marinus ENSPMAG00000000568
eptatretus_burgeri ENSEBUG00000017043
