cynoglossus_semilaevis ENSCSEG00000009966
gadus_morhua ENSGMOG00000014680
clupea_harengus ENSCHAG00000013763
scleropages_formosus ENSSFOG00015001751
ictalurus_punctatus ENSIPUG00000024384
electrophorus_electricus ENSEEEG00000017203
astyanax_mexicanus ENSAMXG00000039464
astyanax_mexicanus ENSAMXG00005011945
pygocentrus_nattereri ENSPNAG00000014415
denticeps_clupeoides ENSDCDG00000027904
gopherus_agassizii ENSGAGG00000013226
chelonoidis_abingdonii ENSCABG00000009556
chrysemys_picta ENSCPBG00000009436
pelodiscus_sinensis ENSPSIG00000013161
crocodylus_porosus ENSCPRG00005013164
anolis_carolinensis ENSACAG00000005706
pogona_vitticeps ENSPVIG00000001685
salvator_merianae ENSSMRG00000005611
sphenodon_punctatus ENSSPUG00000013049
apteryx_rowi ENSARWG00000006045
dromaius_novaehollandiae ENSDNVG00000015001
taeniopygia_guttata ENSTGUG00000014607
taeniopygia_guttata ENSTGUG00000002215
lonchura_striata ENSLSDG00000006667
junco_hyemalis ENSJHYG00000001770
parus_major ENSPMJG00000002828
cyanistes_caeruleus ENSCCEG00000012893
zonotrichia_albicollis ENSZALG00000012420
lepidothrix_coronata ENSLCOG00000013419
manacus_vitellinus ENSMVIG00005018519
ficedula_albicollis ENSFALG00000013585
melopsittacus_undulatus ENSMUNG00000006787
anser_brachyrhynchus ENSABRG00000007438
anas_platyrhynchos ENSAPLG00000006974
numida_meleagris ENSNMEG00000003154
gallus_gallus ENSGALG00000008931
coturnix_japonica ENSCJPG00005001529
meleagris_gallopavo ENSMGAG00000005060
calidris_pygmaea ENSCPGG00000000843
calidris_pugnax ENSCPUG00000002940
apteryx_owenii ENSAOWG00000007540
apteryx_haastii ENSAHAG00000011884
nothoprocta_perdicaria ENSNPEG00000016067
notechis_scutatus ENSNSUG00000004579
ochotona_princeps ENSOPRG00000013939
procavia_capensis ENSPCAG00000000233
ailuropoda_melanoleuca ENSAMEG00000018846
ursus_americanus ENSUAMG00000017872
loxodonta_africana ENSLAFG00000030691
callithrix_jacchus ENSCJAG00000060745
echinops_telfairi ENSETEG00000006933
sorex_araneus ENSSARG00000009843
dasypus_novemcinctus ENSDNOG00000003765
microcebus_murinus ENSMICG00000036432
propithecus_coquereli ENSPCOG00000002593
prolemur_simus ENSPSMG00000013664
otolemur_garnettii ENSOGAG00000029292
carlito_syrichta ENSTSYG00000000812
carlito_syrichta ENSTSYG00000032704
pan_paniscus ENSPPAG00000043574
pan_troglodytes ENSPTRG00000011966
homo_sapiens ENSG00000173163
gorilla_gorilla ENSGGOG00000007602
nomascus_leucogenys ENSNLEG00000033234
rhinopithecus_bieti ENSRBIG00000034351
rhinopithecus_roxellana ENSRROG00000041531
piliocolobus_tephrosceles ENSPTEG00000022955
colobus_angolensis ENSCANG00000037940
piliocolobus_tephrosceles ENSPTEG00000009901
rhinopithecus_roxellana ENSRROG00000031232
rhinopithecus_bieti ENSRBIG00000027467
macaca_mulatta ENSMMUG00000030824
macaca_fascicularis ENSMFAG00000043104
cercocebus_atys ENSCATG00000011551
theropithecus_gelada ENSTGEG00000008822
papio_anubis ENSPANG00000006093
mandrillus_leucophaeus ENSMLEG00000042809
chlorocebus_sabaeus ENSCSAG00000014646
saimiri_boliviensis ENSSBOG00000032499
cebus_capucinus ENSCCAG00000021063
callithrix_jacchus ENSCJAG00000008693
aotus_nancymaae ENSANAG00000030463
heterocephalus_glaber ENSHGLG00000006482
heterocephalus_glaber ENSHGLG00100009776
chinchilla_lanigera ENSCLAG00000013262
jaculus_jaculus ENSJJAG00000006007
dipodomys_ordii ENSDORG00000001166
urocitellus_parryii ENSUPAG00010023042
marmota_marmota ENSMMMG00000006529
spermophilus_dauricus ENSSDAG00000014580
ictidomys_tridecemlineatus ENSSTOG00000015062
urocitellus_parryii ENSUPAG00010011263
cricetulus_griseus ENSCGRG00001007842
cricetulus_griseus ENSCGRG00000010970
cricetulus_griseus ENSCGRG00015027697
mesocricetus_auratus ENSMAUG00000010569
peromyscus_maniculatus ENSPEMG00000008857
nannospalax_galili ENSNGAG00000012948
mus_musculus ENSMUSG00000098650
mus_musculus ENSMUSG00000051355
mus_spretus MGP_SPRETEiJ_G0016974
mus_caroli MGP_CAROLIEiJ_G0016130
mus_pahari MGP_PahariEiJ_G0016758
rattus_norvegicus ENSRNOG00000009281
meriones_unguiculatus ENSMUGG00000006178
mus_spicilegus ENSMSIG00000031866
mus_spretus MGP_SPRETEiJ_G0016975
mus_caroli MGP_CAROLIEiJ_G0016132
mus_pahari MGP_PahariEiJ_G0016757
microtus_ochrogaster ENSMOCG00000006391
nannospalax_galili ENSNGAG00000019828
cavia_porcellus ENSCPOG00000002088
octodon_degus ENSODEG00000018975
heterocephalus_glaber ENSHGLG00100000766
heterocephalus_glaber ENSHGLG00000009568
heterocephalus_glaber ENSHGLG00100012533
fukomys_damarensis ENSFDAG00000013202
castor_canadensis ENSCCNG00000030301
oryctolagus_cuniculus ENSOCUG00000001093
tupaia_belangeri ENSTBEG00000011098
myotis_lucifugus ENSMLUG00000029899
myotis_lucifugus ENSMLUG00000025264
pteropus_vampyrus ENSPVAG00000014708
equus_caballus ENSECAG00000016963
equus_asinus ENSEASG00005007231
ursus_maritimus ENSUMAG00000020922
ailuropoda_melanoleuca ENSAMEG00000008249
neovison_vison ENSNVIG00000011903
mustela_putorius ENSMPUG00000005842
canis_lupus ENSCAFG00020026920
canis_lupus ENSCAFG00000003090
vulpes_vulpes ENSVVUG00000012078
panthera_pardus ENSPPRG00000024784
panthera_tigris ENSPTIG00000008560
felis_catus ENSFCAG00000027737
ovis_aries ENSOARG00000020137
capra_hircus ENSCHIG00000017790
bos_taurus ENSBTAG00000019867
bison_bison ENSBBBG00000016189
vicugna_pacos ENSVPAG00000012468
sus_scrofa ENSSSCG00000008376
tursiops_truncatus ENSTTRG00000017169
erinaceus_europaeus ENSEEUG00000015197
spermophilus_dauricus ENSSDAG00000018082
marmota_marmota ENSMMMG00000022846
heterocephalus_glaber ENSHGLG00000021123
macaca_nemestrina ENSMNEG00000024928
pongo_abelii ENSPPYG00000012380
bos_indicus ENSBIXG00005009417
bos_indicus ENSBIXG00000015490
bos_mutus ENSBMUG00000026275
ursus_americanus ENSUAMG00000019102
myotis_lucifugus ENSMLUG00000022697
loxodonta_africana ENSLAFG00000004349
phascolarctos_cinereus ENSPCIG00000024929
vombatus_ursinus ENSVURG00010013596
notamacropus_eugenii ENSMEUG00000003781
sarcophilus_harrisii ENSSHAG00000005803
monodelphis_domestica ENSMODG00000002887
ornithorhynchus_anatinus ENSOANG00000012420
xenopus_tropicalis ENSXETG00000018464
latimeria_chalumnae ENSLACG00000017947
erpetoichthys_calabaricus ENSECRG00000019553
callorhinchus_milii ENSCMIG00000002319
lepisosteus_oculatus ENSLOCG00000016086
petromyzon_marinus ENSPMAG00000000808
