scleropages_formosus ENSSFOG00015003616
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0017771
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0016925
mus_pahari MGP_PahariEiJ_G0018054
rattus_norvegicus ENSRNOG00000025981
mus_spicilegus ENSMSIG00000009365
meriones_unguiculatus ENSMUGG00000023432
cricetulus_griseus_crigri ENSCGRG00000006023
cricetulus_griseus_chok1gshd ENSCGRG00001000541
cricetulus_griseus_crigri-picr ENSCGRG00015007516
cricetulus_griseus_crigri-picr ENSCGRG00015005344
cricetulus_griseus_crigri ENSCGRG00000019232
cricetulus_griseus_crigri-picr ENSCGRG00015012224
cricetulus_griseus_chok1gshd ENSCGRG00001003314
mesocricetus_auratus ENSMAUG00000019872
peromyscus_maniculatus_bairdii ENSPEMG00000025996
microtus_ochrogaster ENSMOCG00000022711
nannospalax_galili ENSNGAG00000016177
jaculus_jaculus ENSJJAG00000023039
jaculus_jaculus ENSJJAG00000017907
jaculus_jaculus ENSJJAG00000012824
oryctolagus_cuniculus ENSOCUG00000002334
ochotona_princeps ENSOPRG00000004984
macaca_nemestrina ENSMNEG00000035831
macaca_fascicularis ENSMFAG00000040585
macaca_mulatta ENSMMUG00000039326
theropithecus_gelada ENSTGEG00000021616
mandrillus_leucophaeus ENSMLEG00000027839
papio_anubis ENSPANG00000022253
cercocebus_atys ENSCATG00000031564
chlorocebus_sabaeus ENSCSAG00000005838
piliocolobus_tephrosceles ENSPTEG00000038646
colobus_angolensis_palliatus ENSCANG00000031589
rhinopithecus_roxellana ENSRROG00000030547
rhinopithecus_bieti ENSRBIG00000024088
piliocolobus_tephrosceles ENSPTEG00000017395
piliocolobus_tephrosceles ENSPTEG00000013969
piliocolobus_tephrosceles ENSPTEG00000011185
colobus_angolensis_palliatus ENSCANG00000042229
rhinopithecus_bieti ENSRBIG00000039314
theropithecus_gelada ENSTGEG00000028051
cercocebus_atys ENSCATG00000031216
macaca_nemestrina ENSMNEG00000005636
macaca_mulatta ENSMMUG00000011445
gorilla_gorilla ENSGGOG00000037747
homo_sapiens ENSG00000182628
pan_troglodytes ENSPTRG00000009462
pan_paniscus ENSPPAG00000036052
pongo_abelii ENSPPYG00000008814
nomascus_leucogenys ENSNLEG00000008530
callithrix_jacchus ENSCJAG00000001655
cebus_capucinus ENSCCAG00000021102
saimiri_boliviensis_boliviensis ENSSBOG00000030263
aotus_nancymaae ENSANAG00000035137
carlito_syrichta ENSTSYG00000006158
microcebus_murinus ENSMICG00000032654
propithecus_coquereli ENSPCOG00000023633
aotus_nancymaae ENSANAG00000017137
carlito_syrichta ENSTSYG00000034010
prolemur_simus ENSPSMG00000008907
otolemur_garnettii ENSOGAG00000026072
tupaia_belangeri ENSTBEG00000015996
tupaia_belangeri ENSTBEG00000016468
tupaia_belangeri ENSTBEG00000001850
panthera_pardus ENSPPRG00000010814
panthera_pardus ENSPPRG00000022533
panthera_tigris_altaica ENSPTIG00000019263
felis_catus ENSFCAG00000022802
panthera_tigris_altaica ENSPTIG00000020909
panthera_pardus ENSPPRG00000005885
felis_catus ENSFCAG00000041151
mustela_putorius_furo ENSMPUG00000015241
neovison_vison ENSNVIG00000009993
ursus_maritimus ENSUMAG00000022744
ursus_americanus ENSUAMG00000013838
ailuropoda_melanoleuca ENSAMEG00000011643
canis_lupus_familiaris ENSCAFG00000029233
vulpes_vulpes ENSVVUG00000014294
ailuropoda_melanoleuca ENSAMEG00000001194
vulpes_vulpes ENSVVUG00000011618
panthera_tigris_altaica ENSPTIG00000012578
panthera_pardus ENSPPRG00000006841
felis_catus ENSFCAG00000035512
bos_mutus ENSBMUG00000021333
bos_taurus ENSBTAG00000021680
bison_bison_bison ENSBBBG00000002388
bison_bison_bison ENSBBBG00000013557
bos_taurus ENSBTAG00000033740
bison_bison_bison ENSBBBG00000023056
bos_mutus ENSBMUG00000018866
bison_bison_bison ENSBBBG00000009671
bos_taurus ENSBTAG00000034398
bos_mutus ENSBMUG00000017535
capra_hircus ENSCHIG00000019141
capra_hircus ENSCHIG00000024984
ovis_aries ENSOARG00000012076
tursiops_truncatus ENSTTRG00000017196
sus_scrofa ENSSSCG00000034217
vicugna_pacos ENSVPAG00000000372
myotis_lucifugus ENSMLUG00000028286
myotis_lucifugus ENSMLUG00000010942
pteropus_vampyrus ENSPVAG00000001531
equus_asinus_asinus ENSEASG00005014409
equus_asinus_asinus ENSEASG00005002537
erinaceus_europaeus ENSEEUG00000014229
prolemur_simus ENSPSMG00000008202
sorex_araneus ENSSARG00000011128
dasypus_novemcinctus ENSDNOG00000011918
loxodonta_africana ENSLAFG00000003405
procavia_capensis ENSPCAG00000016205
echinops_telfairi ENSETEG00000005670
ornithorhynchus_anatinus ENSOANG00000008506
apteryx_owenii ENSAOWG00000016071
apteryx_haastii ENSAHAG00000006414
apteryx_rowi ENSARWG00000015669
dromaius_novaehollandiae ENSDNVG00000003830
nothoprocta_perdicaria ENSNPEG00000010806
gallus_gallus ENSGALG00000005090
meleagris_gallopavo ENSMGAG00000007183
numida_meleagris ENSNMEG00000004011
coturnix_japonica ENSCJPG00005017246
anser_brachyrhynchus ENSABRG00000007444
anas_platyrhynchos_platyrhynchos ENSAPLG00000014130
calidris_pygmaea ENSCPGG00000016438
calidris_pugnax ENSCPUG00000019781
melopsittacus_undulatus ENSMUNG00000007500
cyanistes_caeruleus ENSCCEG00000012038
parus_major ENSPMJG00000019814
lonchura_striata_domestica ENSLSDG00000009024
taeniopygia_guttata ENSTGUG00000007482
serinus_canaria ENSSCAG00000010699
zonotrichia_albicollis ENSZALG00000013910
junco_hyemalis ENSJHYG00000000550
ficedula_albicollis ENSFALG00000005626
manacus_vitellinus ENSMVIG00005014308
lepidothrix_coronata ENSLCOG00000009398
crocodylus_porosus ENSCPRG00005012119
gopherus_agassizii ENSGAGG00000023596
chelonoidis_abingdonii ENSCABG00000008284
chrysemys_picta_bellii ENSCPBG00000006002
pelodiscus_sinensis ENSPSIG00000012024
pogona_vitticeps ENSPVIG00000019897
anolis_carolinensis ENSACAG00000011403
salvator_merianae ENSSMRG00000015021
sphenodon_punctatus ENSSPUG00000016236
latimeria_chalumnae ENSLACG00000005730
