anser_brachyrhynchus ENSABRG00000015677
pteropus_vampyrus ENSPVAG00000003532
erinaceus_europaeus ENSEEUG00000009702
urocitellus_parryii ENSUPAG00010008955
ictidomys_tridecemlineatus ENSSTOG00000011545
spermophilus_dauricus ENSSDAG00000001224
marmota_marmota_marmota ENSMMMG00000012317
chinchilla_lanigera ENSCLAG00000014846
octodon_degus ENSODEG00000016208
cavia_porcellus ENSCPOG00000033339
cavia_aperea ENSCAPG00000016529
heterocephalus_glaber_female ENSHGLG00000018207
heterocephalus_glaber_male ENSHGLG00100017703
fukomys_damarensis ENSFDAG00000008427
castor_canadensis ENSCCNG00000007611
dipodomys_ordii ENSDORG00000015507
cricetulus_griseus_crigri ENSCGRG00000006924
cricetulus_griseus_chok1gshd ENSCGRG00001001247
cricetulus_griseus_crigri-picr ENSCGRG00015013064
mesocricetus_auratus ENSMAUG00000008548
peromyscus_maniculatus_bairdii ENSPEMG00000013026
microtus_ochrogaster ENSMOCG00000004366
mus_spicilegus ENSMSIG00000018698
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024886
mus_musculus ENSMUSG00000040434
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023976
mus_pahari MGP_PahariEiJ_G0025413
rattus_norvegicus ENSRNOG00000006353
meriones_unguiculatus ENSMUGG00000019312
nannospalax_galili ENSNGAG00000019218
jaculus_jaculus ENSJJAG00000015799
oryctolagus_cuniculus ENSOCUG00000001671
ochotona_princeps ENSOPRG00000009861
carlito_syrichta ENSTSYG00000012998
tupaia_belangeri ENSTBEG00000015132
prolemur_simus ENSPSMG00000011890
microcebus_murinus ENSMICG00000014226
propithecus_coquereli ENSPCOG00000000893
otolemur_garnettii ENSOGAG00000012560
pan_troglodytes ENSPTRG00000050910
pan_paniscus ENSPPAG00000037963
homo_sapiens ENSG00000165905
gorilla_gorilla ENSGGOG00000002302
pongo_abelii ENSPPYG00000003326
nomascus_leucogenys ENSNLEG00000013954
mandrillus_leucophaeus ENSMLEG00000030482
cercocebus_atys ENSCATG00000033501
papio_anubis ENSPANG00000016656
theropithecus_gelada ENSTGEG00000027439
chlorocebus_sabaeus ENSCSAG00000005648
macaca_fascicularis ENSMFAG00000002253
macaca_nemestrina ENSMNEG00000040995
macaca_mulatta ENSMMUG00000002611
colobus_angolensis_palliatus ENSCANG00000028180
piliocolobus_tephrosceles ENSPTEG00000030401
rhinopithecus_bieti ENSRBIG00000043312
rhinopithecus_roxellana ENSRROG00000030434
saimiri_boliviensis_boliviensis ENSSBOG00000024444
cebus_capucinus ENSCCAG00000022292
callithrix_jacchus ENSCJAG00000011627
aotus_nancymaae ENSANAG00000024552
choloepus_hoffmanni ENSCHOG00000009210
dasypus_novemcinctus ENSDNOG00000001204
loxodonta_africana ENSLAFG00000022018
procavia_capensis ENSPCAG00000016014
echinops_telfairi ENSETEG00000014610
ornithorhynchus_anatinus ENSOANG00000005352
xenopus_tropicalis ENSXETG00000001028
latimeria_chalumnae ENSLACG00000018543
scleropages_formosus ENSSFOG00015006104
scleropages_formosus ENSSFOG00015006066
scleropages_formosus ENSSFOG00015020290
paramormyrops_kingsleyae ENSPKIG00000005425
paramormyrops_kingsleyae ENSPKIG00000005472
xiphophorus_maculatus ENSXMAG00000000708
xiphophorus_couchianus ENSXCOG00000009813
gambusia_affinis ENSGAFG00000019040
poecilia_formosa ENSPFOG00000011848
poecilia_latipinna ENSPLAG00000017345
poecilia_mexicana ENSPMEG00000013972
poecilia_reticulata ENSPREG00000016735
fundulus_heteroclitus ENSFHEG00000018631
cyprinodon_variegatus ENSCVAG00000003703
oryzias_latipes ENSORLG00000000070
oryzias_latipes ENSORLG00020005268
oryzias_latipes_asm223469v1 ENSORLG00015007601
oryzias_melastigma ENSOMEG00000020782
takifugu_rubripes ENSTRUG00000004599
tetraodon_nigroviridis ENSTNIG00000002573
gasterosteus_aculeatus ENSGACG00000017635
seriola_dumerili ENSSDUG00000003965
seriola_lalandi_dorsalis ENSSLDG00000007064
scophthalmus_maximus ENSSMAG00000003439
monopterus_albus ENSMALG00000015192
anabas_testudineus ENSATEG00000015757
hippocampus_comes ENSHCOG00000019447
amphiprion_percula ENSAPEG00000000214
amphiprion_ocellaris ENSAOCG00000017572
acanthochromis_polyacanthus ENSAPOG00000012160
stegastes_partitus ENSSPAG00000009910
astatotilapia_calliptera ENSACLG00000003943
maylandia_zebra ENSMZEG00005016580
pundamilia_nyererei ENSPNYG00000009791
haplochromis_burtoni ENSHBUG00000019022
oreochromis_niloticus ENSONIG00000015607
neolamprologus_brichardi ENSNBRG00000015677
amphilophus_citrinellus ENSACIG00000003146
kryptolebias_marmoratus ENSKMAG00000012626
labrus_bergylta ENSLBEG00000014226
labrus_bergylta ENSLBEG00000022385
mola_mola ENSMMOG00000001994
periophthalmus_magnuspinnatus ENSPMGG00000010591
gadus_morhua ENSGMOG00000001916
esox_lucius ENSELUG00000005919
pygocentrus_nattereri ENSPNAG00000003607
astyanax_mexicanus ENSAMXG00000017259
ictalurus_punctatus ENSIPUG00000012569
danio_rerio ENSDARG00000017058
lepisosteus_oculatus ENSLOCG00000004996
