caenorhabditis_elegans_strain_n2 WBGene00013225
melopsittacus_undulatus ENSMUNG00000004070
calidris_pygmaea ENSCPGG00000012377
apteryx_haastii ENSAHAG00000002844
apteryx_rowi ENSARWG00000014906
apteryx_owenii ENSAOWG00000004174
dromaius_novaehollandiae ENSDNVG00000014495
nothoprocta_perdicaria ENSNPEG00000002178
crocodylus_porosus ENSCPRG00005004052
gopherus_agassizii ENSGAGG00000008273
chelonoidis_abingdonii ENSCABG00000010470
chrysemys_picta_bellii ENSCPBG00000006245
pelodiscus_sinensis ENSPSIG00000018265
phascolarctos_cinereus ENSPCIG00000011718
notamacropus_eugenii ENSMEUG00000008150
sarcophilus_harrisii ENSSHAG00000012034
monodelphis_domestica ENSMODG00000007926
loxodonta_africana ENSLAFG00000017242
echinops_telfairi ENSETEG00000007844
dasypus_novemcinctus ENSDNOG00000033022
choloepus_hoffmanni ENSCHOG00000006484
pan_paniscus ENSPPAG00000033207
pan_troglodytes ENSPTRG00000021735
homo_sapiens ENSG00000012174
gorilla_gorilla ENSGGOG00000012064
pongo_abelii ENSPPYG00000020181
nomascus_leucogenys ENSNLEG00000009943
mandrillus_leucophaeus ENSMLEG00000033520
cercocebus_atys ENSCATG00000031542
papio_anubis ENSPANG00000024280
macaca_nemestrina ENSMNEG00000018031
macaca_fascicularis ENSMFAG00000042182
macaca_mulatta ENSMMUG00000022467
theropithecus_gelada ENSTGEG00000022516
chlorocebus_sabaeus ENSCSAG00000014446
rhinopithecus_roxellana ENSRROG00000044007
rhinopithecus_bieti ENSRBIG00000042331
colobus_angolensis_palliatus ENSCANG00000033402
saimiri_boliviensis_boliviensis ENSSBOG00000029363
cebus_capucinus ENSCCAG00000030619
callithrix_jacchus ENSCJAG00000046733
aotus_nancymaae ENSANAG00000022738
carlito_syrichta ENSTSYG00000010076
prolemur_simus ENSPSMG00000021695
microcebus_murinus ENSMICG00000008917
otolemur_garnettii ENSOGAG00000011151
tupaia_belangeri ENSTBEG00000011159
dipodomys_ordii ENSDORG00000011065
propithecus_coquereli ENSPCOG00000008143
octodon_degus ENSODEG00000013500
chinchilla_lanigera ENSCLAG00000001960
cavia_porcellus ENSCPOG00000006171
heterocephalus_glaber_female ENSHGLG00000001714
heterocephalus_glaber_male ENSHGLG00100016857
fukomys_damarensis ENSFDAG00000006833
ictidomys_tridecemlineatus ENSSTOG00000010473
spermophilus_dauricus ENSSDAG00000008708
urocitellus_parryii ENSUPAG00010022292
marmota_marmota_marmota ENSMMMG00000008190
cricetulus_griseus_crigri ENSCGRG00000016934
cricetulus_griseus_crigri-picr ENSCGRG00015011841
cricetulus_griseus_chok1gshd ENSCGRG00001018020
mesocricetus_auratus ENSMAUG00000017121
microtus_ochrogaster ENSMOCG00000016533
peromyscus_maniculatus_bairdii ENSPEMG00000012008
mus_musculus ENSMUSG00000046873
mus_spicilegus ENSMSIG00000013233
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0034694
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0033524
mus_pahari MGP_PahariEiJ_G0032063
rattus_norvegicus ENSRNOG00000007644
nannospalax_galili ENSNGAG00000001897
jaculus_jaculus ENSJJAG00000018054
castor_canadensis ENSCCNG00000018656
oryctolagus_cuniculus ENSOCUG00000016386
ochotona_princeps ENSOPRG00000005320
ovis_aries ENSOARG00000016142
capra_hircus ENSCHIG00000023780
tursiops_truncatus ENSTTRG00000007837
sus_scrofa ENSSSCG00000012165
vicugna_pacos ENSVPAG00000007541
ursus_americanus ENSUAMG00000026531
ursus_maritimus ENSUMAG00000011194
ailuropoda_melanoleuca ENSAMEG00000016444
mustela_putorius_furo ENSMPUG00000000133
neovison_vison ENSNVIG00000000714
canis_lupus_dingo ENSCAFG00020005119
canis_lupus_familiaris ENSCAFG00000013272
vulpes_vulpes ENSVVUG00000012954
panthera_tigris_altaica ENSPTIG00000018622
panthera_pardus ENSPPRG00000020866
felis_catus ENSFCAG00000029861
sorex_araneus ENSSARG00000002774
erinaceus_europaeus ENSEEUG00000008242
equus_caballus ENSECAG00000000437
equus_asinus_asinus ENSEASG00005020041
pteropus_vampyrus ENSPVAG00000010377
myotis_lucifugus ENSMLUG00000013179
prolemur_simus ENSPSMG00000025836
xenopus_tropicalis ENSXETG00000025771
petromyzon_marinus ENSPMAG00000003812
eptatretus_burgeri ENSEBUG00000008137
ciona_savignyi ENSCSAVG00000006273
ciona_intestinalis ENSCING00000007631
