apteryx_owenii ENSAOWG00000014657
xenopus_tropicalis ENSXETG00000009774
latimeria_chalumnae ENSLACG00000001182
xiphophorus_maculatus ENSXMAG00000002195
xiphophorus_couchianus ENSXCOG00000020858
gambusia_affinis ENSGAFG00000005145
poecilia_formosa ENSPFOG00000014509
poecilia_latipinna ENSPLAG00000002220
poecilia_mexicana ENSPMEG00000010284
poecilia_reticulata ENSPREG00000012857
fundulus_heteroclitus ENSFHEG00000017905
cyprinodon_variegatus ENSCVAG00000010739
kryptolebias_marmoratus ENSKMAG00000016020
oryzias_latipes ENSORLG00020000623
oryzias_latipes ENSORLG00000001943
oryzias_latipes_asm223469v1 ENSORLG00015014057
oryzias_melastigma ENSOMEG00000005120
takifugu_rubripes ENSTRUG00000015902
tetraodon_nigroviridis ENSTNIG00000008450
mola_mola ENSMMOG00000001385
gasterosteus_aculeatus ENSGACG00000007341
labrus_bergylta ENSLBEG00000020371
mastacembelus_armatus ENSMAMG00000023095
monopterus_albus ENSMALG00000015314
anabas_testudineus ENSATEG00000021145
anabas_testudineus ENSATEG00000021210
amphiprion_ocellaris ENSAOCG00000000407
amphiprion_percula ENSAPEG00000009121
acanthochromis_polyacanthus ENSAPOG00000020564
acanthochromis_polyacanthus ENSAPOG00000016684
acanthochromis_polyacanthus ENSAPOG00000015501
stegastes_partitus ENSSPAG00000000877
maylandia_zebra ENSMZEG00005010935
astatotilapia_calliptera ENSACLG00000024688
pundamilia_nyererei ENSPNYG00000008976
haplochromis_burtoni ENSHBUG00000007184
neolamprologus_brichardi ENSNBRG00000017676
oreochromis_niloticus ENSONIG00000012838
amphilophus_citrinellus ENSACIG00000012557
scophthalmus_maximus ENSSMAG00000005657
cynoglossus_semilaevis ENSCSEG00000003080
seriola_dumerili ENSSDUG00000023484
seriola_lalandi_dorsalis ENSSLDG00000001705
periophthalmus_magnuspinnatus ENSPMGG00000016828
hippocampus_comes ENSHCOG00000007424
gadus_morhua ENSGMOG00000009184
esox_lucius ENSELUG00000023666
pygocentrus_nattereri ENSPNAG00000027252
astyanax_mexicanus ENSAMXG00000008756
ictalurus_punctatus ENSIPUG00000014808
danio_rerio ENSDARG00000021466
scleropages_formosus ENSSFOG00015022085
paramormyrops_kingsleyae ENSPKIG00000012755
lepisosteus_oculatus ENSLOCG00000015029
