pygocentrus_nattereri ENSPNAG00000021461
castor_canadensis ENSCCNG00000031637
urocitellus_parryii ENSUPAG00010017661
ictidomys_tridecemlineatus ENSSTOG00000005732
spermophilus_dauricus ENSSDAG00000021867
marmota_marmota_marmota ENSMMMG00000013743
oryctolagus_cuniculus ENSOCUG00000013078
ochotona_princeps ENSOPRG00000013050
prolemur_simus ENSPSMG00000007407
propithecus_coquereli ENSPCOG00000020771
microcebus_murinus ENSMICG00000000842
otolemur_garnettii ENSOGAG00000016764
macaca_fascicularis ENSMFAG00000031322
macaca_mulatta ENSMMUG00000009413
macaca_nemestrina ENSMNEG00000043871
mandrillus_leucophaeus ENSMLEG00000032397
papio_anubis ENSPANG00000002470
theropithecus_gelada ENSTGEG00000006770
cercocebus_atys ENSCATG00000027891
chlorocebus_sabaeus ENSCSAG00000010785
rhinopithecus_bieti ENSRBIG00000026691
rhinopithecus_roxellana ENSRROG00000033248
piliocolobus_tephrosceles ENSPTEG00000004371
colobus_angolensis_palliatus ENSCANG00000033029
piliocolobus_tephrosceles ENSPTEG00000015127
pan_troglodytes ENSPTRG00000017450
pan_paniscus ENSPPAG00000039494
gorilla_gorilla ENSGGOG00000006063
homo_sapiens ENSG00000170271
pongo_abelii ENSPPYG00000015976
nomascus_leucogenys ENSNLEG00000016609
cebus_capucinus ENSCCAG00000027830
callithrix_jacchus ENSCJAG00000020316
saimiri_boliviensis_boliviensis ENSSBOG00000035971
aotus_nancymaae ENSANAG00000025142
ursus_maritimus ENSUMAG00000002913
ursus_americanus ENSUAMG00000019330
ailuropoda_melanoleuca ENSAMEG00000016665
neovison_vison ENSNVIG00000019791
mustela_putorius_furo ENSMPUG00000013555
canis_lupus_familiaris ENSCAFG00000017626
canis_lupus_dingo ENSCAFG00020023871
vulpes_vulpes ENSVVUG00000004639
panthera_tigris_altaica ENSPTIG00000008783
panthera_pardus ENSPPRG00000008823
felis_catus ENSFCAG00000000593
equus_caballus ENSECAG00000014962
equus_asinus_asinus ENSEASG00005001054
ovis_aries ENSOARG00000009975
capra_hircus ENSCHIG00000003558
bos_mutus ENSBMUG00000024209
bison_bison_bison ENSBBBG00000011778
tursiops_truncatus ENSTTRG00000015940
sus_scrofa ENSSSCG00000017068
vicugna_pacos ENSVPAG00000001167
pteropus_vampyrus ENSPVAG00000002263
myotis_lucifugus ENSMLUG00000002623
loxodonta_africana ENSLAFG00000008997
procavia_capensis ENSPCAG00000006369
dasypus_novemcinctus ENSDNOG00000004001
anolis_carolinensis ENSACAG00000004061
carlito_syrichta ENSTSYG00000011041
xenopus_tropicalis ENSXETG00000008410
latimeria_chalumnae ENSLACG00000018718
petromyzon_marinus ENSPMAG00000007460
eptatretus_burgeri ENSEBUG00000012832
ciona_savignyi ENSCSAVG00000004220
ciona_intestinalis ENSCING00000005174
drosophila_melanogaster FBgn0030485
drosophila_melanogaster FBgn0030509
ciona_intestinalis ENSCING00000003295
ciona_intestinalis ENSCING00000003821
ciona_savignyi ENSCSAVG00000008246
ciona_intestinalis ENSCING00000003818
ciona_savignyi ENSCSAVG00000004200
ciona_intestinalis ENSCING00000003881
caenorhabditis_elegans_strain_n2 WBGene00009902
caenorhabditis_elegans_strain_n2 WBGene00009903
