junco_hyemalis ENSJHYG00000002514
panthera_tigris_altaica ENSPTIG00000018818
panthera_pardus ENSPPRG00000003607
felis_catus ENSFCAG00000011079
pteropus_vampyrus ENSPVAG00000005413
myotis_lucifugus ENSMLUG00000016125
sorex_araneus ENSSARG00000003304
erinaceus_europaeus ENSEEUG00000006223
peromyscus_maniculatus_bairdii ENSPEMG00000009758
microtus_ochrogaster ENSMOCG00000000728
cricetulus_griseus_crigri ENSCGRG00000001869
cricetulus_griseus_crigri-picr ENSCGRG00015022069
cricetulus_griseus_chok1gshd ENSCGRG00001007547
mesocricetus_auratus ENSMAUG00000011827
mus_musculus ENSMUSG00000024044
mus_spicilegus ENSMSIG00000002374
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0022758
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0021847
mus_pahari MGP_PahariEiJ_G0020834
rattus_norvegicus ENSRNOG00000016724
meriones_unguiculatus ENSMUGG00000016497
nannospalax_galili ENSNGAG00000019412
jaculus_jaculus ENSJJAG00000017223
chinchilla_lanigera ENSCLAG00000009191
octodon_degus ENSODEG00000007473
cavia_aperea ENSCAPG00000016986
cavia_porcellus ENSCPOG00000004412
heterocephalus_glaber_female ENSHGLG00000010311
heterocephalus_glaber_male ENSHGLG00100018210
fukomys_damarensis ENSFDAG00000020446
castor_canadensis ENSCCNG00000014286
dipodomys_ordii ENSDORG00000014615
urocitellus_parryii ENSUPAG00010006308
spermophilus_dauricus ENSSDAG00000014659
ictidomys_tridecemlineatus ENSSTOG00000010222
marmota_marmota_marmota ENSMMMG00000012882
nannospalax_galili ENSNGAG00000020627
oryctolagus_cuniculus ENSOCUG00000021196
ochotona_princeps ENSOPRG00000003836
tupaia_belangeri ENSTBEG00000004933
homo_sapiens ENSG00000082397
gorilla_gorilla ENSGGOG00000012450
pan_troglodytes ENSPTRG00000009844
pan_paniscus ENSPPAG00000031576
pongo_abelii ENSPPYG00000009024
nomascus_leucogenys ENSNLEG00000006919
macaca_mulatta ENSMMUG00000019418
macaca_fascicularis ENSMFAG00000032905
macaca_nemestrina ENSMNEG00000041544
cercocebus_atys ENSCATG00000035372
mandrillus_leucophaeus ENSMLEG00000042882
papio_anubis ENSPANG00000006867
theropithecus_gelada ENSTGEG00000012734
chlorocebus_sabaeus ENSCSAG00000017587
colobus_angolensis_palliatus ENSCANG00000029018
piliocolobus_tephrosceles ENSPTEG00000032485
rhinopithecus_bieti ENSRBIG00000008131
rhinopithecus_roxellana ENSRROG00000042750
cebus_capucinus ENSCCAG00000009201
saimiri_boliviensis_boliviensis ENSSBOG00000024756
callithrix_jacchus ENSCJAG00000015728
aotus_nancymaae ENSANAG00000020372
carlito_syrichta ENSTSYG00000009474
prolemur_simus ENSPSMG00000014474
microcebus_murinus ENSMICG00000015594
propithecus_coquereli ENSPCOG00000007637
otolemur_garnettii ENSOGAG00000009686
dasypus_novemcinctus ENSDNOG00000003614
choloepus_hoffmanni ENSCHOG00000007743
loxodonta_africana ENSLAFG00000006036
procavia_capensis ENSPCAG00000014285
echinops_telfairi ENSETEG00000018296
ornithorhynchus_anatinus ENSOANG00000003826
xenopus_tropicalis ENSXETG00000004959
pygocentrus_nattereri ENSPNAG00000005092
astyanax_mexicanus ENSAMXG00000021833
ictalurus_punctatus ENSIPUG00000024443
danio_rerio ENSDARG00000002255
esox_lucius ENSELUG00000019244
paramormyrops_kingsleyae ENSPKIG00000002835
scleropages_formosus ENSSFOG00015012844
paramormyrops_kingsleyae ENSPKIG00000004437
fundulus_heteroclitus ENSFHEG00000004017
cyprinodon_variegatus ENSCVAG00000003905
xiphophorus_maculatus ENSXMAG00000000786
gambusia_affinis ENSGAFG00000020910
poecilia_mexicana ENSPMEG00000020984
poecilia_latipinna ENSPLAG00000003229
poecilia_formosa ENSPFOG00000003068
poecilia_reticulata ENSPREG00000010369
oryzias_latipes ENSORLG00000004190
oryzias_latipes_asm223469v1 ENSORLG00015007465
oryzias_latipes ENSORLG00020004599
oryzias_melastigma ENSOMEG00000020694
mastacembelus_armatus ENSMAMG00000006409
gasterosteus_aculeatus ENSGACG00000016674
amphiprion_percula ENSAPEG00000023521
amphiprion_ocellaris ENSAOCG00000010612
acanthochromis_polyacanthus ENSAPOG00000023793
stegastes_partitus ENSSPAG00000005658
kryptolebias_marmoratus ENSKMAG00000020274
seriola_dumerili ENSSDUG00000008964
mola_mola ENSMMOG00000020997
scophthalmus_maximus ENSSMAG00000013079
seriola_lalandi_dorsalis ENSSLDG00000018823
monopterus_albus ENSMALG00000016154
anabas_testudineus ENSATEG00000019986
astatotilapia_calliptera ENSACLG00000008339
haplochromis_burtoni ENSHBUG00000008062
maylandia_zebra ENSMZEG00005024329
pundamilia_nyererei ENSPNYG00000006011
neolamprologus_brichardi ENSNBRG00000013950
oreochromis_niloticus ENSONIG00000018486
amphilophus_citrinellus ENSACIG00000021046
labrus_bergylta ENSLBEG00000014483
tetraodon_nigroviridis ENSTNIG00000014869
takifugu_rubripes ENSTRUG00000006598
cynoglossus_semilaevis ENSCSEG00000016317
hippocampus_comes ENSHCOG00000013674
esox_lucius ENSELUG00000006710
lepisosteus_oculatus ENSLOCG00000003075
pygocentrus_nattereri ENSPNAG00000006475
astyanax_mexicanus ENSAMXG00000041057
danio_rerio ENSDARG00000019917
periophthalmus_magnuspinnatus ENSPMGG00000010081
periophthalmus_magnuspinnatus ENSPMGG00000010080
seriola_lalandi_dorsalis ENSSLDG00000018886
monopterus_albus ENSMALG00000016135
xiphophorus_couchianus ENSXCOG00000019290
scophthalmus_maximus ENSSMAG00000013521
seriola_lalandi_dorsalis ENSSLDG00000004482
poecilia_reticulata ENSPREG00000019980
fundulus_heteroclitus ENSFHEG00000001246
stegastes_partitus ENSSPAG00000005051
poecilia_formosa ENSPFOG00000009502
poecilia_reticulata ENSPREG00000010139
gambusia_affinis ENSGAFG00000002418
kryptolebias_marmoratus ENSKMAG00000000206
acanthochromis_polyacanthus ENSAPOG00000005254
amphiprion_ocellaris ENSAOCG00000009898
maylandia_zebra ENSMZEG00005015754
astatotilapia_calliptera ENSACLG00000007329
oreochromis_niloticus ENSONIG00000015117
tetraodon_nigroviridis ENSTNIG00000013521
oryzias_melastigma ENSOMEG00000004534
oryzias_latipes_asm223469v1 ENSORLG00015011947
gasterosteus_aculeatus ENSGACG00000001795
mastacembelus_armatus ENSMAMG00000018969
takifugu_rubripes ENSTRUG00000001571
mola_mola ENSMMOG00000003320
seriola_lalandi_dorsalis ENSSLDG00000007526
seriola_dumerili ENSSDUG00000009727
mastacembelus_armatus ENSMAMG00000018910
anabas_testudineus ENSATEG00000014107
haplochromis_burtoni ENSHBUG00000008236
pundamilia_nyererei ENSPNYG00000005746
neolamprologus_brichardi ENSNBRG00000016568
amphilophus_citrinellus ENSACIG00000022917
amphiprion_percula ENSAPEG00000000318
stegastes_partitus ENSSPAG00000000841
poecilia_mexicana ENSPMEG00000009107
poecilia_latipinna ENSPLAG00000017729
xiphophorus_maculatus ENSXMAG00000014334
cyprinodon_variegatus ENSCVAG00000023301
labrus_bergylta ENSLBEG00000021386
labrus_bergylta ENSLBEG00000011284
monopterus_albus ENSMALG00000013283
hippocampus_comes ENSHCOG00000008095
gadus_morhua ENSGMOG00000012383
ictalurus_punctatus ENSIPUG00000018699
paramormyrops_kingsleyae ENSPKIG00000004413
latimeria_chalumnae ENSLACG00000011543
petromyzon_marinus ENSPMAG00000009897
