parus_major ENSPMJG00000001410
cavia_porcellus ENSCPOG00000035649
mus_spicilegus ENSMSIG00000010551
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0021263
mus_musculus ENSMUSG00000075394
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0020370
mus_pahari MGP_PahariEiJ_G0020369
rattus_norvegicus ENSRNOG00000016613
meriones_unguiculatus ENSMUGG00000012975
peromyscus_maniculatus_bairdii ENSPEMG00000015515
microtus_ochrogaster ENSMOCG00000014873
cricetulus_griseus_crigri-picr ENSCGRG00015028683
cricetulus_griseus_chok1gshd ENSCGRG00001013095
mesocricetus_auratus ENSMAUG00000018883
nannospalax_galili ENSNGAG00000016300
jaculus_jaculus ENSJJAG00000017548
marmota_marmota_marmota ENSMMMG00000003571
ictidomys_tridecemlineatus ENSSTOG00000020156
dipodomys_ordii ENSDORG00000007001
fukomys_damarensis ENSFDAG00000011158
spermophilus_dauricus ENSSDAG00000019796
sus_scrofa ENSSSCG00000038993
tursiops_truncatus ENSTTRG00000004529
bos_mutus ENSBMUG00000021035
bos_taurus ENSBTAG00000003304
bison_bison_bison ENSBBBG00000004725
capra_hircus ENSCHIG00000026040
ovis_aries ENSOARG00000016271
panthera_tigris_altaica ENSPTIG00000014254
panthera_pardus ENSPPRG00000015044
felis_catus ENSFCAG00000037382
canis_lupus_dingo ENSCAFG00020020631
canis_lupus_familiaris ENSCAFG00000006611
vulpes_vulpes ENSVVUG00000028205
neovison_vison ENSNVIG00000002392
ursus_americanus ENSUAMG00000026320
ailuropoda_melanoleuca ENSAMEG00000000697
mustela_putorius_furo ENSMPUG00000005838
myotis_lucifugus ENSMLUG00000017706
equus_caballus ENSECAG00000031575
equus_asinus_asinus ENSEASG00005010161
oryctolagus_cuniculus ENSOCUG00000015516
urocitellus_parryii ENSUPAG00010020515
pteropus_vampyrus ENSPVAG00000014722
ochotona_princeps ENSOPRG00000006099
dasypus_novemcinctus ENSDNOG00000046396
xenopus_tropicalis ENSXETG00000023484
latimeria_chalumnae ENSLACG00000016556
paramormyrops_kingsleyae ENSPKIG00000006349
scleropages_formosus ENSSFOG00015016239
esox_lucius ENSELUG00000020044
scleropages_formosus ENSSFOG00015007543
paramormyrops_kingsleyae ENSPKIG00000003102
ictalurus_punctatus ENSIPUG00000022399
pygocentrus_nattereri ENSPNAG00000021502
danio_rerio ENSDARG00000070338
seriola_dumerili ENSSDUG00000013856
seriola_lalandi_dorsalis ENSSLDG00000003886
scophthalmus_maximus ENSSMAG00000004569
maylandia_zebra ENSMZEG00005027177
haplochromis_burtoni ENSHBUG00000005600
pundamilia_nyererei ENSPNYG00000017144
neolamprologus_brichardi ENSNBRG00000018390
oreochromis_niloticus ENSONIG00000012242
monopterus_albus ENSMALG00000014122
amphiprion_ocellaris ENSAOCG00000023973
amphiprion_percula ENSAPEG00000004109
acanthochromis_polyacanthus ENSAPOG00000019269
stegastes_partitus ENSSPAG00000022244
cynoglossus_semilaevis ENSCSEG00000007659
mastacembelus_armatus ENSMAMG00000007567
fundulus_heteroclitus ENSFHEG00000023347
cyprinodon_variegatus ENSCVAG00000012708
poecilia_mexicana ENSPMEG00000002392
poecilia_formosa ENSPFOG00000001927
poecilia_latipinna ENSPLAG00000013157
poecilia_reticulata ENSPREG00000020332
xiphophorus_maculatus ENSXMAG00000023829
xiphophorus_couchianus ENSXCOG00000008739
gambusia_affinis ENSGAFG00000007788
kryptolebias_marmoratus ENSKMAG00000020900
oryzias_latipes ENSORLG00020006629
oryzias_latipes_asm223469v1 ENSORLG00015022346
oryzias_latipes ENSORLG00000007955
oryzias_melastigma ENSOMEG00000000401
takifugu_rubripes ENSTRUG00000003444
tetraodon_nigroviridis ENSTNIG00000001759
labrus_bergylta ENSLBEG00000010159
gasterosteus_aculeatus ENSGACG00000009421
amphilophus_citrinellus ENSACIG00000013015
astatotilapia_calliptera ENSACLG00000006907
anabas_testudineus ENSATEG00000022878
mola_mola ENSMMOG00000009328
hippocampus_comes ENSHCOG00000019561
periophthalmus_magnuspinnatus ENSPMGG00000011807
gadus_morhua ENSGMOG00000017915
esox_lucius ENSELUG00000007470
lepisosteus_oculatus ENSLOCG00000006379
eptatretus_burgeri ENSEBUG00000010534
eptatretus_burgeri ENSEBUG00000001010
eptatretus_burgeri ENSEBUG00000006246
