taeniopygia_guttata ENSTGUG00000006921
mandrillus_leucophaeus ENSMLEG00000036493
chlorocebus_sabaeus ENSCSAG00000011309
pan_troglodytes ENSPTRG00000007077
pan_paniscus ENSPPAG00000030999
homo_sapiens ENSG00000104112
gorilla_gorilla ENSGGOG00000002662
pongo_abelii ENSPPYG00000006477
nomascus_leucogenys ENSNLEG00000006436
saimiri_boliviensis_boliviensis ENSSBOG00000028483
cebus_capucinus ENSCCAG00000018814
callithrix_jacchus ENSCJAG00000001016
aotus_nancymaae ENSANAG00000038079
carlito_syrichta ENSTSYG00000007349
microcebus_murinus ENSMICG00000010286
propithecus_coquereli ENSPCOG00000016004
prolemur_simus ENSPSMG00000018102
otolemur_garnettii ENSOGAG00000013737
spermophilus_dauricus ENSSDAG00000003401
ictidomys_tridecemlineatus ENSSTOG00000015355
urocitellus_parryii ENSUPAG00010007640
marmota_marmota_marmota ENSMMMG00000015926
cavia_aperea ENSCAPG00000009323
cavia_porcellus ENSCPOG00000014093
chinchilla_lanigera ENSCLAG00000007223
octodon_degus ENSODEG00000008588
heterocephalus_glaber_male ENSHGLG00100018507
heterocephalus_glaber_female ENSHGLG00000019449
fukomys_damarensis ENSFDAG00000011339
dipodomys_ordii ENSDORG00000015478
cricetulus_griseus_crigri ENSCGRG00000015436
cricetulus_griseus_chok1gshd ENSCGRG00001003651
cricetulus_griseus_crigri-picr ENSCGRG00015014679
mesocricetus_auratus ENSMAUG00000009353
microtus_ochrogaster ENSMOCG00000018367
peromyscus_maniculatus_bairdii ENSPEMG00000012610
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0033585
mus_spicilegus ENSMSIG00000029678
mus_musculus ENSMUSG00000032181
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0032446
mus_pahari MGP_PahariEiJ_G0015311
rattus_norvegicus ENSRNOG00000010784
meriones_unguiculatus ENSMUGG00000023630
nannospalax_galili ENSNGAG00000021567
jaculus_jaculus ENSJJAG00000014465
oryctolagus_cuniculus ENSOCUG00000025494
ochotona_princeps ENSOPRG00000006038
tupaia_belangeri ENSTBEG00000003242
ovis_aries ENSOARG00000020966
capra_hircus ENSCHIG00000025094
bos_taurus ENSBTAG00000017677
bos_mutus ENSBMUG00000010332
bison_bison_bison ENSBBBG00000025459
tursiops_truncatus ENSTTRG00000016247
sus_scrofa ENSSSCG00000004630
vicugna_pacos ENSVPAG00000009415
sorex_araneus ENSSARG00000001942
myotis_lucifugus ENSMLUG00000003959
pteropus_vampyrus ENSPVAG00000012171
erinaceus_europaeus ENSEEUG00000011226
ursus_maritimus ENSUMAG00000019142
ailuropoda_melanoleuca ENSAMEG00000009266
mustela_putorius_furo ENSMPUG00000007793
neovison_vison ENSNVIG00000009788
canis_lupus_dingo ENSCAFG00020019040
canis_lupus_familiaris ENSCAFG00000015489
vulpes_vulpes ENSVVUG00000000002
panthera_pardus ENSPPRG00000004290
panthera_tigris_altaica ENSPTIG00000008694
felis_catus ENSFCAG00000012567
equus_asinus_asinus ENSEASG00005010013
equus_caballus ENSECAG00000016522
ornithorhynchus_anatinus ENSOANG00000032263
xenopus_tropicalis ENSXETG00000020755
latimeria_chalumnae ENSLACG00000006573
scleropages_formosus ENSSFOG00015018173
paramormyrops_kingsleyae ENSPKIG00000017976
paramormyrops_kingsleyae ENSPKIG00000021206
scleropages_formosus ENSSFOG00015012654
astyanax_mexicanus ENSAMXG00000035169
pygocentrus_nattereri ENSPNAG00000022821
ictalurus_punctatus ENSIPUG00000018143
danio_rerio ENSDARG00000086288
seriola_dumerili ENSSDUG00000003574
seriola_lalandi_dorsalis ENSSLDG00000010953
scophthalmus_maximus ENSSMAG00000014287
mastacembelus_armatus ENSMAMG00000011230
monopterus_albus ENSMALG00000011769
anabas_testudineus ENSATEG00000017352
labrus_bergylta ENSLBEG00000006536
takifugu_rubripes ENSTRUG00000016996
tetraodon_nigroviridis ENSTNIG00000009518
mola_mola ENSMMOG00000018701
gasterosteus_aculeatus ENSGACG00000014981
cynoglossus_semilaevis ENSCSEG00000012546
periophthalmus_magnuspinnatus ENSPMGG00000005108
amphiprion_ocellaris ENSAOCG00000010977
amphiprion_percula ENSAPEG00000024804
acanthochromis_polyacanthus ENSAPOG00000015626
stegastes_partitus ENSSPAG00000008854
astatotilapia_calliptera ENSACLG00000018841
maylandia_zebra ENSMZEG00005007186
haplochromis_burtoni ENSHBUG00000009628
oreochromis_niloticus ENSONIG00000000167
pundamilia_nyererei ENSPNYG00000011317
neolamprologus_brichardi ENSNBRG00000023830
amphilophus_citrinellus ENSACIG00000000731
poecilia_mexicana ENSPMEG00000007461
poecilia_formosa ENSPFOG00000017829
poecilia_latipinna ENSPLAG00000007868
poecilia_reticulata ENSPREG00000018659
xiphophorus_maculatus ENSXMAG00000002179
gambusia_affinis ENSGAFG00000006245
fundulus_heteroclitus ENSFHEG00000008043
cyprinodon_variegatus ENSCVAG00000011399
kryptolebias_marmoratus ENSKMAG00000001836
oryzias_latipes ENSORLG00000002989
oryzias_latipes ENSORLG00020021211
oryzias_latipes_asm223469v1 ENSORLG00015020542
oryzias_melastigma ENSOMEG00000010616
hippocampus_comes ENSHCOG00000001502
gadus_morhua ENSGMOG00000009829
esox_lucius ENSELUG00000003463
lepisosteus_oculatus ENSLOCG00000013323
