junco_hyemalis ENSJHYG00000005079
rattus_norvegicus ENSRNOG00000020918
meriones_unguiculatus ENSMUGG00000021120
cricetulus_griseus ENSCGRG00001022268
cricetulus_griseus ENSCGRG00000000704
cricetulus_griseus ENSCGRG00015020844
mesocricetus_auratus ENSMAUG00000017636
microtus_ochrogaster ENSMOCG00000013593
peromyscus_maniculatus ENSPEMG00000018939
nannospalax_galili ENSNGAG00000023723
jaculus_jaculus ENSJJAG00000023518
tupaia_belangeri ENSTBEG00000008760
mandrillus_leucophaeus ENSMLEG00000040718
pan_paniscus ENSPPAG00000036375
rhinopithecus_bieti ENSRBIG00000036860
rhinopithecus_roxellana ENSRROG00000032723
macaca_mulatta ENSMMUG00000002368
pongo_abelii ENSPPYG00000002961
macaca_nemestrina ENSMNEG00000040753
macaca_fascicularis ENSMFAG00000039013
papio_anubis ENSPANG00000018412
theropithecus_gelada ENSTGEG00000001025
cercocebus_atys ENSCATG00000040258
chlorocebus_sabaeus ENSCSAG00000009273
pan_troglodytes ENSPTRG00000052519
homo_sapiens ENSG00000110092
gorilla_gorilla ENSGGOG00000037803
gorilla_gorilla ENSGGOG00000022765
nomascus_leucogenys ENSNLEG00000029930
colobus_angolensis ENSCANG00000033554
piliocolobus_tephrosceles ENSPTEG00000009036
cebus_capucinus ENSCCAG00000028296
saimiri_boliviensis ENSSBOG00000031704
callithrix_jacchus ENSCJAG00000044694
aotus_nancymaae ENSANAG00000027376
carlito_syrichta ENSTSYG00000036017
propithecus_coquereli ENSPCOG00000027474
prolemur_simus ENSPSMG00000010693
microcebus_murinus ENSMICG00000033113
otolemur_garnettii ENSOGAG00000011495
bos_indicus ENSBIXG00000010669
bos_indicus ENSBIXG00005003878
bos_taurus ENSBTAG00000017514
capra_hircus ENSCHIG00000010534
tursiops_truncatus ENSTTRG00000017310
sus_scrofa ENSSSCG00000037900
equus_caballus ENSECAG00000038536
ursus_americanus ENSUAMG00000024831
mustela_putorius ENSMPUG00000004567
canis_lupus ENSCAFG00020015396
panthera_pardus ENSPPRG00000024642
pteropus_vampyrus ENSPVAG00000016173
bison_bison ENSBBBG00000002380
bison_bison ENSBBBG00000002382
bos_mutus ENSBMUG00000005837
bos_mutus ENSBMUG00000005824
ailuropoda_melanoleuca ENSAMEG00000001950
ovis_aries ENSOARG00000017632
equus_asinus ENSEASG00005007754
felis_catus ENSFCAG00000008358
panthera_tigris ENSPTIG00000012911
rhinopithecus_roxellana ENSRROG00000037351
rhinopithecus_bieti ENSRBIG00000022878
marmota_marmota ENSMMMG00000003260
ursus_maritimus ENSUMAG00000007327
vulpes_vulpes ENSVVUG00000004739
anser_brachyrhynchus ENSABRG00000019865
anas_platyrhynchos ENSAPLG00000023856
meleagris_gallopavo ENSMGAG00000009911
cyanistes_caeruleus ENSCCEG00000007644
serinus_canaria ENSSCAG00000008240
calidris_pygmaea ENSCPGG00000001976
anolis_carolinensis ENSACAG00000016001
ornithorhynchus_anatinus ENSOANG00000007416
notamacropus_eugenii ENSMEUG00000002218
choloepus_hoffmanni ENSCHOG00000007162
anas_platyrhynchos ENSAPLG00000019954
xenopus_tropicalis ENSXETG00000003542
latimeria_chalumnae ENSLACG00000013180
scleropages_formosus ENSSFOG00015005911
paramormyrops_kingsleyae ENSPKIG00000005639
paramormyrops_kingsleyae ENSPKIG00000005626
scleropages_formosus ENSSFOG00015011800
amphiprion_ocellaris ENSAOCG00000021460
amphiprion_percula ENSAPEG00000002429
acanthochromis_polyacanthus ENSAPOG00000009851
oryzias_melastigma ENSOMEG00000012768
lates_calcarifer ENSLCAG00010000249
cottoperca_gobio ENSCGOG00000018348
gasterosteus_aculeatus ENSGACG00000014165
seriola_dumerili ENSSDUG00000012626
seriola_lalandi ENSSLDG00000013956
larimichthys_crocea ENSLCRG00005019479
haplochromis_burtoni ENSHBUG00000013349
pundamilia_nyererei ENSPNYG00000014226
maylandia_zebra ENSMZEG00005017230
neolamprologus_brichardi ENSNBRG00000000434
oreochromis_niloticus ENSONIG00000005425
amphilophus_citrinellus ENSACIG00000002470
parambassis_ranga ENSPRNG00000004605
labrus_bergylta ENSLBEG00000020370
stegastes_partitus ENSSPAG00000021914
poecilia_formosa ENSPFOG00000008228
poecilia_latipinna ENSPLAG00000003371
poecilia_mexicana ENSPMEG00000023047
poecilia_reticulata ENSPREG00000001946
xiphophorus_couchianus ENSXCOG00000017732
xiphophorus_maculatus ENSXMAG00000001483
gambusia_affinis ENSGAFG00000003106
fundulus_heteroclitus ENSFHEG00000018019
cyprinodon_variegatus ENSCVAG00000002852
kryptolebias_marmoratus ENSKMAG00000012851
oryzias_latipes ENSORLG00000000317
oryzias_latipes ENSORLG00020003030
oryzias_latipes ENSORLG00015005410
scophthalmus_maximus ENSSMAG00000015189
takifugu_rubripes ENSTRUG00000021592
takifugu_rubripes ENSTRUG00000015754
tetraodon_nigroviridis ENSTNIG00000014196
mola_mola ENSMMOG00000015359
monopterus_albus ENSMALG00000012987
mastacembelus_armatus ENSMAMG00000000428
anabas_testudineus ENSATEG00000009890
betta_splendens ENSBSLG00000002723
periophthalmus_magnuspinnatus ENSPMGG00000007011
cynoglossus_semilaevis ENSCSEG00000012564
gadus_morhua ENSGMOG00000015686
hucho_hucho ENSHHUG00000032532
hucho_hucho ENSHHUG00000027197
esox_lucius ENSELUG00000021257
seriola_lalandi ENSSLDG00000009043
labrus_bergylta ENSLBEG00000019415
esox_lucius ENSELUG00000010020
astyanax_mexicanus ENSAMXG00005023987
astyanax_mexicanus ENSAMXG00000043726
pygocentrus_nattereri ENSPNAG00000006903
ictalurus_punctatus ENSIPUG00000014564
electrophorus_electricus ENSEEEG00000018287
danio_rerio ENSDARG00000101637
denticeps_clupeoides ENSDCDG00000022299
hucho_hucho ENSHHUG00000033715
hucho_hucho ENSHHUG00000052407
clupea_harengus ENSCHAG00000002200
denticeps_clupeoides ENSDCDG00000027917
electrophorus_electricus ENSEEEG00000020419
mola_mola ENSMMOG00000019091
labrus_bergylta ENSLBEG00000021817
gouania_willdenowi ENSGWIG00000005412
cynoglossus_semilaevis ENSCSEG00000001379
cottoperca_gobio ENSCGOG00000013654
larimichthys_crocea ENSLCRG00005014609
mastacembelus_armatus ENSMAMG00000011083
monopterus_albus ENSMALG00000009302
anabas_testudineus ENSATEG00000004455
lates_calcarifer ENSLCAG00010025075
lates_calcarifer ENSLCAG00010023129
seriola_lalandi ENSSLDG00000002651
seriola_lalandi ENSSLDG00000000668
seriola_dumerili ENSSDUG00000020651
scophthalmus_maximus ENSSMAG00000003806
stegastes_partitus ENSSPAG00000005339
stegastes_partitus ENSSPAG00000005010
parambassis_ranga ENSPRNG00000015921
haplochromis_burtoni ENSHBUG00000005679
maylandia_zebra ENSMZEG00005022773
astatotilapia_calliptera ENSACLG00000016341
pundamilia_nyererei ENSPNYG00000017992
oreochromis_niloticus ENSONIG00000004126
neolamprologus_brichardi ENSNBRG00000010664
amphilophus_citrinellus ENSACIG00000017197
takifugu_rubripes ENSTRUG00000022910
gadus_morhua ENSGMOG00000016975
lepisosteus_oculatus ENSLOCG00000005067
erpetoichthys_calabaricus ENSECRG00000013563
labrus_bergylta ENSLBEG00000004694
callorhinchus_milii ENSCMIG00000017119
