notechis_scutatus ENSNSUG00000020347
nomascus_leucogenys ENSNLEG00000000320
pan_troglodytes ENSPTRG00000012078
pan_paniscus ENSPPAG00000039664
homo_sapiens ENSG00000163170
gorilla_gorilla ENSGGOG00000024505
pongo_abelii ENSPPYG00000012285
pan_troglodytes ENSPTRG00000048176
carlito_syrichta ENSTSYG00000031831
otolemur_garnettii ENSOGAG00000003502
castor_canadensis ENSCCNG00000024387
dasypus_novemcinctus ENSDNOG00000008309
loxodonta_africana ENSLAFG00000031322
sorex_araneus ENSSARG00000001754
phascolarctos_cinereus ENSPCIG00000002937
phascolarctos_cinereus ENSPCIG00000023576
sarcophilus_harrisii ENSSHAG00000007943
monodelphis_domestica ENSMODG00000010482
xenopus_tropicalis ENSXETG00000025286
latimeria_chalumnae ENSLACG00000005986
scleropages_formosus ENSSFOG00015014642
paramormyrops_kingsleyae ENSPKIG00000010231
pygocentrus_nattereri ENSPNAG00000015216
ictalurus_punctatus ENSIPUG00000020548
danio_rerio ENSDARG00000098130
oryzias_latipes_asm223469v1 ENSORLG00015008314
oryzias_latipes ENSORLG00000007541
oryzias_latipes ENSORLG00020010158
oryzias_melastigma ENSOMEG00000001645
xiphophorus_couchianus ENSXCOG00000011300
xiphophorus_maculatus ENSXMAG00000029765
poecilia_formosa ENSPFOG00000012964
poecilia_mexicana ENSPMEG00000015842
poecilia_latipinna ENSPLAG00000000073
poecilia_reticulata ENSPREG00000023162
gambusia_affinis ENSGAFG00000017214
cyprinodon_variegatus ENSCVAG00000019196
hippocampus_comes ENSHCOG00000002784
cynoglossus_semilaevis ENSCSEG00000019580
maylandia_zebra ENSMZEG00005014458
astatotilapia_calliptera ENSACLG00000001355
pundamilia_nyererei ENSPNYG00000012924
haplochromis_burtoni ENSHBUG00000013778
neolamprologus_brichardi ENSNBRG00000011385
oreochromis_niloticus ENSONIG00000005964
amphilophus_citrinellus ENSACIG00000007305
amphiprion_ocellaris ENSAOCG00000013484
amphiprion_percula ENSAPEG00000010994
monopterus_albus ENSMALG00000020776
periophthalmus_magnuspinnatus ENSPMGG00000006136
labrus_bergylta ENSLBEG00000026756
labrus_bergylta ENSLBEG00000015059
anabas_testudineus ENSATEG00000005415
acanthochromis_polyacanthus ENSAPOG00000011275
stegastes_partitus ENSSPAG00000020295
kryptolebias_marmoratus ENSKMAG00000006328
mastacembelus_armatus ENSMAMG00000021636
tetraodon_nigroviridis ENSTNIG00000009354
takifugu_rubripes ENSTRUG00000022462
mola_mola ENSMMOG00000016955
gasterosteus_aculeatus ENSGACG00000015740
seriola_dumerili ENSSDUG00000023266
seriola_lalandi_dorsalis ENSSLDG00000011433
scophthalmus_maximus ENSSMAG00000021437
gadus_morhua ENSGMOG00000002443
esox_lucius ENSELUG00000014814
petromyzon_marinus ENSPMAG00000001459
eptatretus_burgeri ENSEBUG00000002029
ciona_intestinalis ENSCING00000019352
caenorhabditis_elegans_strain_n2 WBGene00013671
saccharomyces_cerevisiae YAL046C
