calidris_pugnax ENSCPUG00000019574
mus_spicilegus ENSMSIG00000014733
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0028815
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0029848
mus_pahari MGP_PahariEiJ_G0022571
rattus_norvegicus ENSRNOG00000013547
meriones_unguiculatus ENSMUGG00000019378
nannospalax_galili ENSNGAG00000008787
jaculus_jaculus ENSJJAG00000018463
oryctolagus_cuniculus ENSOCUG00000006745
ochotona_princeps ENSOPRG00000006374
phascolarctos_cinereus ENSPCIG00000023333
notamacropus_eugenii ENSMEUG00000015721
sarcophilus_harrisii ENSSHAG00000015414
monodelphis_domestica ENSMODG00000018378
ornithorhynchus_anatinus ENSOANG00000012867
xenopus_tropicalis ENSXETG00000028021
mastacembelus_armatus ENSMAMG00000011267
monopterus_albus ENSMALG00000013206
anabas_testudineus ENSATEG00000017847
seriola_lalandi_dorsalis ENSSLDG00000023401
seriola_dumerili ENSSDUG00000003226
fundulus_heteroclitus ENSFHEG00000021329
cyprinodon_variegatus ENSCVAG00000009542
xiphophorus_maculatus ENSXMAG00000024392
xiphophorus_couchianus ENSXCOG00000013446
gambusia_affinis ENSGAFG00000008873
poecilia_formosa ENSPFOG00000006118
poecilia_mexicana ENSPMEG00000016933
poecilia_latipinna ENSPLAG00000023076
poecilia_reticulata ENSPREG00000002983
kryptolebias_marmoratus ENSKMAG00000016222
oryzias_latipes ENSORLG00020014887
oryzias_latipes_asm223469v1 ENSORLG00015013216
oryzias_latipes ENSORLG00000014795
oryzias_melastigma ENSOMEG00000007414
amphiprion_percula ENSAPEG00000006192
amphiprion_ocellaris ENSAOCG00000023092
acanthochromis_polyacanthus ENSAPOG00000014141
stegastes_partitus ENSSPAG00000022414
maylandia_zebra ENSMZEG00005006337
astatotilapia_calliptera ENSACLG00000023921
haplochromis_burtoni ENSHBUG00000018571
pundamilia_nyererei ENSPNYG00000000405
oreochromis_niloticus ENSONIG00000011558
neolamprologus_brichardi ENSNBRG00000005629
amphilophus_citrinellus ENSACIG00000004250
scophthalmus_maximus ENSSMAG00000001207
cynoglossus_semilaevis ENSCSEG00000008257
labrus_bergylta ENSLBEG00000018468
periophthalmus_magnuspinnatus ENSPMGG00000009811
takifugu_rubripes ENSTRUG00000022689
tetraodon_nigroviridis ENSTNIG00000011032
mola_mola ENSMMOG00000001945
takifugu_rubripes ENSTRUG00000024359
hippocampus_comes ENSHCOG00000004843
esox_lucius ENSELUG00000024549
astyanax_mexicanus ENSAMXG00000038197
pygocentrus_nattereri ENSPNAG00000029836
ictalurus_punctatus ENSIPUG00000009005
paramormyrops_kingsleyae ENSPKIG00000013064
scleropages_formosus ENSSFOG00015006733
lepisosteus_oculatus ENSLOCG00000016855
pogona_vitticeps ENSPVIG00000012021
ciona_intestinalis ENSCING00000009348
