loxodonta_africana ENSLAFG00000026404
anser_brachyrhynchus ENSABRG00000015103
anas_platyrhynchos_platyrhynchos ENSAPLG00000028345
coturnix_japonica ENSCJPG00005015149
meleagris_gallopavo ENSMGAG00000001635
gallus_gallus ENSGALG00000001663
anolis_carolinensis ENSACAG00000000888
pogona_vitticeps ENSPVIG00000012343
notechis_scutatus ENSNSUG00000002288
salvator_merianae ENSSMRG00000001731
sphenodon_punctatus ENSSPUG00000008956
xenopus_tropicalis ENSXETG00000016495
latimeria_chalumnae ENSLACG00000018758
mastacembelus_armatus ENSMAMG00000018478
monopterus_albus ENSMALG00000003829
oryzias_latipes ENSORLG00000019058
oryzias_latipes_asm223469v1 ENSORLG00015007275
oryzias_melastigma ENSOMEG00000009317
cynoglossus_semilaevis ENSCSEG00000010069
tetraodon_nigroviridis ENSTNIG00000018882
mola_mola ENSMMOG00000020734
hippocampus_comes ENSHCOG00000013162
poecilia_formosa ENSPFOG00000001068
poecilia_mexicana ENSPMEG00000006460
poecilia_latipinna ENSPLAG00000022551
xiphophorus_maculatus ENSXMAG00000029335
xiphophorus_couchianus ENSXCOG00000012528
gambusia_affinis ENSGAFG00000015800
fundulus_heteroclitus ENSFHEG00000007084
cyprinodon_variegatus ENSCVAG00000017294
kryptolebias_marmoratus ENSKMAG00000011338
maylandia_zebra ENSMZEG00005001916
astatotilapia_calliptera ENSACLG00000006342
haplochromis_burtoni ENSHBUG00000006023
oreochromis_niloticus ENSONIG00000000560
neolamprologus_brichardi ENSNBRG00000002703
amphilophus_citrinellus ENSACIG00000004962
amphiprion_percula ENSAPEG00000022237
amphiprion_ocellaris ENSAOCG00000018230
acanthochromis_polyacanthus ENSAPOG00000024252
stegastes_partitus ENSSPAG00000005102
gasterosteus_aculeatus ENSGACG00000001081
seriola_dumerili ENSSDUG00000013093
seriola_lalandi_dorsalis ENSSLDG00000002408
scophthalmus_maximus ENSSMAG00000018432
anabas_testudineus ENSATEG00000012637
labrus_bergylta ENSLBEG00000026813
takifugu_rubripes ENSTRUG00000011544
periophthalmus_magnuspinnatus ENSPMGG00000004162
gadus_morhua ENSGMOG00000000511
esox_lucius ENSELUG00000008291
astyanax_mexicanus ENSAMXG00000033330
pygocentrus_nattereri ENSPNAG00000014528
ictalurus_punctatus ENSIPUG00000005863
danio_rerio ENSDARG00000003527
scleropages_formosus ENSSFOG00015019447
scleropages_formosus ENSSFOG00015019462
paramormyrops_kingsleyae ENSPKIG00000002082
lepisosteus_oculatus ENSLOCG00000015135
eptatretus_burgeri ENSEBUG00000011900
ciona_intestinalis ENSCING00000007225
ciona_savignyi ENSCSAVG00000005901
caenorhabditis_elegans_strain_n2 WBGene00015811
drosophila_melanogaster FBgn0030067
piliocolobus_tephrosceles ENSPTEG00000008526
saccharomyces_cerevisiae YAL025C
