ciona_intestinalis ENSCING00000025059
scleropages_formosus ENSSFOG00015011691
electrophorus_electricus ENSEEEG00000020652
ictalurus_punctatus ENSIPUG00000022664
astyanax_mexicanus ENSAMXG00005011791
astyanax_mexicanus ENSAMXG00000035300
pygocentrus_nattereri ENSPNAG00000000520
danio_rerio ENSDARG00000033754
clupea_harengus ENSCHAG00000016032
tetraodon_nigroviridis ENSTNIG00000016991
takifugu_rubripes ENSTRUG00000012275
mola_mola ENSMMOG00000019833
hippocampus_comes ENSHCOG00000006975
oryzias_latipes ENSORLG00020019054
oryzias_latipes ENSORLG00015011012
oryzias_latipes ENSORLG00000011006
oryzias_melastigma ENSOMEG00000008875
periophthalmus_magnuspinnatus ENSPMGG00000005865
cynoglossus_semilaevis ENSCSEG00000015892
maylandia_zebra ENSMZEG00005006153
astatotilapia_calliptera ENSACLG00000019775
haplochromis_burtoni ENSHBUG00000019023
pundamilia_nyererei ENSPNYG00000009226
neolamprologus_brichardi ENSNBRG00000010483
maylandia_zebra ENSMZEG00005007290
oreochromis_niloticus ENSONIG00000002218
amphilophus_citrinellus ENSACIG00000021495
xiphophorus_maculatus ENSXMAG00000002869
gambusia_affinis ENSGAFG00000015707
poecilia_formosa ENSPFOG00000006610
poecilia_mexicana ENSPMEG00000015853
poecilia_latipinna ENSPLAG00000020900
poecilia_reticulata ENSPREG00000004778
xiphophorus_couchianus ENSXCOG00000020162
fundulus_heteroclitus ENSFHEG00000007576
cyprinodon_variegatus ENSCVAG00000006833
kryptolebias_marmoratus ENSKMAG00000003131
gouania_willdenowi ENSGWIG00000019895
lates_calcarifer ENSLCAG00010007933
seriola_dumerili ENSSDUG00000008641
seriola_lalandi ENSSLDG00000009209
betta_splendens ENSBSLG00000018267
larimichthys_crocea ENSLCRG00005007757
gasterosteus_aculeatus ENSGACG00000005801
parambassis_ranga ENSPRNG00000019868
monopterus_albus ENSMALG00000016625
mastacembelus_armatus ENSMAMG00000011428
anabas_testudineus ENSATEG00000016388
scophthalmus_maximus ENSSMAG00000011292
cottoperca_gobio ENSCGOG00000012778
labrus_bergylta ENSLBEG00000001370
amphiprion_ocellaris ENSAOCG00000008510
amphiprion_percula ENSAPEG00000015063
acanthochromis_polyacanthus ENSAPOG00000021259
stegastes_partitus ENSSPAG00000016398
gadus_morhua ENSGMOG00000006870
esox_lucius ENSELUG00000021132
hucho_hucho ENSHHUG00000047054
denticeps_clupeoides ENSDCDG00000034101
lepisosteus_oculatus ENSLOCG00000010688
erpetoichthys_calabaricus ENSECRG00000014225
callorhinchus_milii ENSCMIG00000016684
petromyzon_marinus ENSPMAG00000002794
eptatretus_burgeri ENSEBUG00000004160
drosophila_melanogaster FBgn0085260
